"x","y","z","intensity"
23.7142857142857,125,0,127.714285714286
13,124.5,0,114
29,122,0,96
5.5,122,0,120.5
17.3333333333333,119.933333333333,0,128.466666666667
4.5,117.5,0,125.9
31,115.5,0,94.75
17.7333333333333,112.4,0,135.2
31,109.75,0,105.5
4.5,109.7,0,132.25
16.5,106,0,118
22.5,106.5,0,142.666666666667
30.1666666666667,102.888888888889,0,123.611111111111
21.8333333333333,99.8333333333333,0,134.833333333333
12.875,99.25,0,131.5
5,97.25,0,96.25
29,95,0,119
36.5,93,0,102.5
21.6666666666667,92.1111111111111,0,126.444444444444
32.3333333333333,91,0,104.666666666667
12.5714285714286,90.2142857142857,0,123.714285714286
19,86,0,94
26,83,0,98
8.8,81.4,0,84.2
18.5,80,0,106.5
41.5,79.75,0,95.5
45.6666666666667,74.6666666666667,0,96.6666666666667
24,74.5,0,116.333333333333
11.6666666666667,74.8888888888889,0,105
16.1428571428571,71.7142857142857,0,109.285714285714
37.5,69.7142857142857,0,150.642857142857
48.4666666666667,66.4,0,109.6
38.5,63,0,91
20.3333333333333,65.1666666666667,0,125.277777777778
28,59,0,124
24.8,58,0,112.1
57.5454545454545,56.3636363636364,0,95.9090909090909
40.8666666666667,55.5,0,125.866666666667
66.0714285714286,50.6428571428571,0,158.142857142857
31.125,50.125,0,113.375
64,44,0,137
41.2222222222222,44.8888888888889,0,112.555555555556
54.5,45.1666666666667,0,142.566666666667
74.2068965517241,44.448275862069,0,180.620689655172
58.6666666666667,38.5555555555556,0,133.444444444444
50,37,0,132
65.6666666666667,36.3333333333333,0,102.333333333333
97.2,33.6,0,101.6
102.666666666667,31.8888888888889,0,113.222222222222
71.1666666666667,31.5,0,127.25
52.6666666666667,30.3333333333333,0,120
48.8,30.8,0,112.8
126.6,29.8,0,99.4
112.5,30,0,119
85.4545454545455,30.2727272727273,0,123.090909090909
119.615384615385,29.6153846153846,0,124.615384615385
72,25,0,126
103,24.7142857142857,0,150.571428571429
94.2307692307692,25.6923076923077,0,130.461538461538
107.714285714286,24,0,138.857142857143
60.2666666666667,23.5333333333333,0,125.466666666667
114,21.5,0,125.666666666667
98.4444444444444,20.8888888888889,0,158
82.8888888888889,20.5555555555556,0,114.333333333333
63.3333333333333,19.3333333333333,0,107
90,18.5,0,120.666666666667
122.625,18.875,0,111.375
107.666666666667,16.3333333333333,0,130.666666666667
72.5,16,0,97.25
104,14.5,0,132
94,14.5,0,140
111.928571428571,13.8571428571429,0,136.071428571429
106,10,0,113
124.333333333333,8.66666666666667,0,95.6666666666667
89.3529411764706,9.82352941176471,0,138.058823529412
82,9,0,119.545454545455
99.8333333333333,8.08333333333333,0,110.583333333333
113.777777777778,4.11111111111111,0,124.037037037037
123,1,0,158.888888888889
