"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"228","51_8_Composite.tif",0,0,1,0.0847,0.0722,0.0175,0.0307,0.2631,0.2631
"328","51_8_Composite.tif",0,1,0,0.3037,0.2882,0.225,0.1719,0.2631,0.2631
"229","51_9_Composite.tif",0,0,1,0.0989,0.0913,0.0185,0.0198,0.3037,0.3037
"329","51_9_Composite.tif",0,1,0,0.4987,0.5131,0.4285,0.223,0.3037,0.3037
"230","52_10_Composite.tif",0,0,1,0.0926,0.089,0,0.02,0.3519,0.3519
"330","52_10_Composite.tif",0,1,0,0.6804,0.6728,0.5937,0.1904,0.3519,0.3519
"231","52_11_Composite.tif",0,0,1,0.2204,0.2166,0,0.0334,0.5563,0.5563
"331","52_11_Composite.tif",0,1,0,0.8384,0.8218,0.5652,0.2023,0.5563,0.5563
"232","52_12_Composite.tif",0,0,1,0.1388,0.1366,0,0.0258,0.4019,0.4019
"332","52_12_Composite.tif",0,1,0,0.7037,0.7063,0.6666,0.1971,0.4019,0.4019
"233","52_13_Composite.tif",0,0,1,0.1329,0.1302,0,0.0278,0.3854,0.3854
"333","52_13_Composite.tif",0,1,0,0.651,0.6529,0.6,0.1849,0.3854,0.3854
"234","52_14_Composite.tif",0,0,1,0.2166,0.2132,0,0.0352,0.5459,0.5459
"334","52_14_Composite.tif",0,1,0,0.8028,0.7908,0.5555,0.1946,0.5459,0.5459
"235","52_15_Composite.tif",0,0,1,0.2185,0.2146,0,0.0387,0.5456,0.5456
"335","52_15_Composite.tif",0,1,0,0.8095,0.7942,0.52,0.1884,0.5456,0.5456
"236","52_1_Composite.tif",0,0,1,0.1452,0.1434,0,0.0323,0.4464,0.4464
"336","52_1_Composite.tif",0,1,0,0.7097,0.6691,0.44,0.1732,0.4464,0.4464
"237","52_2_Composite.tif",0,0,1,0.1738,0.1685,0,0.0316,0.4567,0.4567
"337","52_2_Composite.tif",0,1,0,0.7908,0.7827,0.64,0.2137,0.4567,0.4567
"238","52_3_Composite.tif",0,0,1,0.21,0.2056,0,0.0271,0.5535,0.5535
"338","52_3_Composite.tif",0,1,0,0.8224,0.8121,0.5454,0.1963,0.5535,0.5535
"239","52_4_Composite.tif",0,0,1,0.2149,0.2113,0,0.0387,0.5455,0.5455
"339","52_4_Composite.tif",0,1,0,0.8055,0.7916,0.5384,0.1909,0.5455,0.5455
"240","52_5_Composite.tif",0,0,1,0.2213,0.2173,0,0.037,0.5532,0.5532
"340","52_5_Composite.tif",0,1,0,0.8265,0.8237,0.6086,0.2051,0.5532,0.5532
"241","52_6_Composite.tif",0,0,1,0.1785,0.1671,0,0.0295,0.4898,0.4898
"341","52_6_Composite.tif",0,1,0,0.7738,0.7565,0.6,0.2112,0.4898,0.4898
"242","52_7_Composite.tif",0,0,1,0.2448,0.2365,0.0714,0.0459,0.5571,0.5571
"342","52_7_Composite.tif",0,1,0,0.8273,0.8209,0.6,0.2041,0.5571,0.5571
"243","52_8_Composite.tif",0,0,1,0.108,0.1053,0,0.0178,0.3442,0.3442
"343","52_8_Composite.tif",0,1,0,0.6986,0.7027,0.5882,0.1863,0.3442,0.3442
"244","52_9_Composite.tif",0,0,1,0.1838,0.177,0,0.0338,0.4713,0.4713
"344","52_9_Composite.tif",0,1,0,0.7585,0.7465,0.5172,0.1921,0.4713,0.4713
"245","53_10_Composite.tif",0,0,1,0.249,0.2434,0.15,0.0686,0.5304,0.5304
"345","53_10_Composite.tif",0,1,0,0.6878,0.6833,0.4615,0.1726,0.5304,0.5304
"246","53_11_Composite.tif",0,0,1,0.1233,0.1206,0,0.0448,0.4075,0.4075
"346","53_11_Composite.tif",0,1,0,0.6748,0.655,0.5909,0.2046,0.4075,0.4075
"247","53_12_Composite.tif",0,0,1,0.1971,0.1889,0,0.0369,0.5118,0.5118
"347","53_12_Composite.tif",0,1,0,0.6412,0.6206,0.3333,0.1579,0.5118,0.5118
"248","53_13_Composite.tif",0,0,1,0.1891,0.1849,0,0.0511,0.4193,0.4193
"348","53_13_Composite.tif",0,1,0,0.6975,0.7129,0.6666,0.1996,0.4193,0.4193
"249","53_14_Composite.tif",0,0,1,0.2486,0.2439,0.1428,0.0755,0.5249,0.5249
"349","53_14_Composite.tif",0,1,0,0.6703,0.6642,0.4642,0.174,0.5249,0.5249
"250","53_15_Composite.tif",0,0,1,0.2548,0.2515,0.1578,0.0733,0.5305,0.5305
"350","53_15_Composite.tif",0,1,0,0.6773,0.6705,0.5,0.1746,0.5305,0.5305
"251","53_1_Composite.tif",0,0,1,0.2485,0.2511,0.1764,0.0868,0.4991,0.4991
"351","53_1_Composite.tif",0,1,0,0.6228,0.625,0.56,0.1854,0.4991,0.4991
"252","53_2_Composite.tif",0,0,1,0.2345,0.236,0.2307,0.0891,0.4913,0.4913
"352","53_2_Composite.tif",0,1,0,0.6389,0.6263,0.5652,0.1874,0.4913,0.4913
"253","53_3_Composite.tif",0,0,1,0.2233,0.216,0.0769,0.0565,0.5172,0.5172
"353","53_3_Composite.tif",0,1,0,0.6892,0.6858,0.4642,0.172,0.5172,0.5172
"254","53_4_Composite.tif",0,0,1,0.2487,0.2444,0.1111,0.0662,0.5488,0.5488
"354","53_4_Composite.tif",0,1,0,0.7054,0.6895,0.5,0.1789,0.5488,0.5488
"255","53_5_Composite.tif",0,0,1,0.2062,0.2015,0.0416,0.0539,0.4004,0.4004
"355","53_5_Composite.tif",0,1,0,0.5712,0.5623,0.44,0.1397,0.4004,0.4004
"256","53_6_Composite.tif",0,0,1,0.1732,0.1719,0,0.0465,0.4132,0.4132
"356","53_6_Composite.tif",0,1,0,0.6639,0.6819,0.56,0.2041,0.4132,0.4132
"257","53_7_Composite.tif",0,0,1,0.2444,0.2398,0.1363,0.0705,0.5164,0.5164
"357","53_7_Composite.tif",0,1,0,0.6797,0.6731,0.5161,0.1749,0.5164,0.5164
"258","53_8_Composite.tif",0,0,1,0.1973,0.1927,0,0.05,0.3902,0.3902
"358","53_8_Composite.tif",0,1,0,0.557,0.5598,0.4642,0.159,0.3902,0.3902
"259","53_9_Composite.tif",0,0,1,0.2442,0.2393,0.1363,0.0667,0.5169,0.5169
"359","53_9_Composite.tif",0,1,0,0.6787,0.6722,0.5,0.175,0.5169,0.5169
"260","54_10_Composite.tif",0,0,1,0.1889,0.1895,0,0.0552,0.3809,0.3809
"360","54_10_Composite.tif",0,1,0,0.4567,0.4647,0.4102,0.1778,0.3809,0.3809
"261","54_11_Composite.tif",0,0,1,0.1873,0.188,0,0.046,0.3832,0.3832
"361","54_11_Composite.tif",0,1,0,0.4853,0.491,0.4864,0.1924,0.3832,0.3832
"262","54_12_Composite.tif",0,0,1,0.1873,0.188,0,0.046,0.3821,0.3821
"362","54_12_Composite.tif",0,1,0,0.4865,0.4936,0.4864,0.1923,0.3821,0.3821
"263","54_13_Composite.tif",0,0,1,0.1952,0.1983,0,0.0473,0.3864,0.3864
"363","54_13_Composite.tif",0,1,0,0.4883,0.4947,0.4358,0.1779,0.3864,0.3864
"264","54_14_Composite.tif",0,0,1,0.1576,0.1509,0.0303,0.0513,0.379,0.379
"364","54_14_Composite.tif",0,1,0,0.4269,0.4336,0.4634,0.1787,0.379,0.379
"265","54_15_Composite.tif",0,0,1,0.1812,0.182,0,0.0524,0.3837,0.3837
"365","54_15_Composite.tif",0,1,0,0.4744,0.474,0.425,0.1735,0.3837,0.3837
"266","54_1_Composite.tif",0,0,1,0.1501,0.1379,0.0263,0.0519,0.3659,0.3659
"366","54_1_Composite.tif",0,1,0,0.3462,0.3462,0.3571,0.1638,0.3659,0.3659
