"x","y","z","intensity"
103,127,0,168
93.5,127,0,216.5
82,127,0,217
64,127,0,155.4
99.4,125.2,0,212
83.9230769230769,121.615384615385,0,211.384615384615
69,121,0,245.95
98.2,118.4,0,177.8
88.6,115.9,0,217.2
74.4666666666667,114.133333333333,0,211.933333333333
80.6153846153846,112.615384615385,0,197.307692307692
126.222222222222,102.111111111111,0,225.222222222222
98.6666666666667,96.3333333333333,0,110.333333333333
43.875,96.125,0,135.375
120.791666666667,95.3333333333333,0,253.666666666667
123,88,0,253
112.909090909091,88,0,234.363636363636
112,83,0,255
122,81,0,255
103.64,80.16,0,237.84
116,75,0,255
19,75,0,253
111.285714285714,75,0,246
126,74,0,249.571428571429
121,72.5,0,255
72,72.3571428571429,0,179
74,68.5,0,223.5
27.9090909090909,70.0909090909091,0,248.454545454545
13.5294117647059,71,0,244.352941176471
83,67,0,241
120.333333333333,67.5833333333333,0,219
94.5,65.5,0,152.25
111,65,0,181.571428571429
103.260869565217,67.0434782608696,0,215.04347826087
67.5,64,0,155
26,63,0,255
82.5,62,0,204.5
76.5,61.5,0,188.75
90.6666666666667,58.3333333333333,0,175.666666666667
13.9090909090909,59.6363636363636,0,252.454545454545
65.8181818181818,57.0909090909091,0,194.727272727273
56.3333333333333,55.6666666666667,0,155.333333333333
89,54,0,131
76,51.4090909090909,0,239.136363636364
25.4,50.8,0,244.6
25,47.5,0,255
11.4285714285714,49.7142857142857,0,248.214285714286
61.9411764705882,48.4705882352941,0,232.117647058824
79.5,45,0,169.5
48.3333333333333,42.3333333333333,0,196.333333333333
25.8888888888889,40.3333333333333,0,253.444444444444
47.5,37.5,0,198.5
8.61111111111111,40.6111111111111,0,252.666666666667
77.3333333333333,34.6666666666667,0,118.666666666667
53.9285714285714,34.1428571428571,0,240.428571428571
24.6,33.2,0,255
8.35714285714286,30.8571428571429,0,249.642857142857
53.5,28,0,228.5
66.1034482758621,28.9655172413793,0,208.586206896552
25.5,26.5,0,253
5,23.75,0,251
60.5,22,0,174
46.0769230769231,24.3076923076923,0,176.076923076923
67,18,0,183.125
2.83333333333333,18,0,252.666666666667
18.5,16.5,0,254
44.5,14,0,167.5
10.8571428571429,14.2857142857143,0,254.714285714286
2.2,12.8,0,252.2
63.6153846153846,11.3076923076923,0,197.923076923077
20.9787234042553,11.7234042553191,0,241.68085106383
9.625,6.0625,0,218.5
61.5,3,0,223.5
51,3,0,155
