"x","y","z","intensity"
84.5,104.2,0,50.2
7.5,101,0,78
10.75,94.25,0,140.25
17,87.5,0,58.5
0.333333333333333,87.5,0,50.1666666666667
39.1538461538462,86.7692307692308,0,86.3846153846154
33.7142857142857,85.4285714285714,0,69
47.9642857142857,79.625,0,157.357142857143
58.3846153846154,75.6153846153846,0,116.538461538462
65,69,0,73
30.08,76.63,0,169.44
54.6153846153846,68.8461538461538,0,209.692307692308
72,62.8571428571429,0,157.666666666667
80.0666666666667,60.4,0,89.2666666666667
63.6875,60.125,0,98.1875
85,57,0,94.2222222222222
74.6666666666667,51.6666666666667,0,48.6666666666667
97.3333333333333,50.3333333333333,0,86.6666666666667
79,49.5,0,117.8125
102.108695652174,45.5,0,194.304347826087
86.9,45.3,0,152.533333333333
110.142857142857,42.6428571428571,0,126.428571428571
118.05,36.25,0,131.2
89,36,0,139.047619047619
109,34.6923076923077,0,113.846153846154
102.4375,31.75,0,118.8125
117,23.65,0,84.75
