"x","y","z","intensity"
64.6666666666667,118.666666666667,0,91.6666666666667
52,113,0,21
37.3636363636364,109.090909090909,0,136.090909090909
106.5,100,0,255
103.72,103.88,0,231.12
97.75,97,0,246
103.5,95.5,0,246
91.4210526315789,92.3157894736842,0,246.263157894737
113.347826086957,94.6086956521739,0,242.565217391304
110.785714285714,84.7142857142857,0,253.071428571429
85.5161290322581,84.5161290322581,0,253.129032258065
107,78,0,255
30.5,76.5,0,115.75
77,74.2857142857143,0,234.142857142857
102.5,73.5,0,254.571428571429
4.36,74.48,0,212.36
80,71,0,255
72,70,0,234
27.5,69,0,119.5
9,70,0,167.444444444444
37.875,69.125,0,118.875
20.5714285714286,69.7142857142857,0,209.428571428571
93.0277777777778,68.75,0,253.222222222222
67.3,66,0,247.1
52.4736842105263,66.7368421052632,0,160.631578947368
18,64.5,0,158
73.6666666666667,63.1111111111111,0,253.666666666667
20,60.2,0,209.6
61.3076923076923,60.4615384615385,0,247
26.5,59.3333333333333,0,189.666666666667
83.8,59.2333333333333,0,249.433333333333
14.5,53.875,0,208.1875
53.5,53.6875,0,215.5
34.8636363636364,54.2272727272727,0,198.863636363636
74.5454545454545,52.9090909090909,0,242.181818181818
40.5,49,0,255
1.35714285714286,50.7142857142857,0,202.928571428571
82,47.5,0,146.5
22.7333333333333,47.9333333333333,0,187.6
52.5,45.5,0,253.5
46.4,45.8,0,255
12.6296296296296,47.1851851851852,0,209.518518518519
0.333333333333333,45.5,0,167.666666666667
32.4,44.6,0,255
76.8125,42.5,0,182.875
67.25,42.75,0,238.625
54.5,40,0,252
29,38,0,255
71.2352941176471,38.2352941176471,0,227.705882352941
60.2666666666667,37.1333333333333,0,226.933333333333
21.4,37.2,0,182.2
5.58333333333333,37.25,0,200.416666666667
40.6666666666667,33.3333333333333,0,237.666666666667
55.3333333333333,33.1666666666667,0,195.333333333333
27,31.5,0,252
12.3333333333333,32.8333333333333,0,191.166666666667
0.166666666666667,32.3333333333333,0,207
47.4736842105263,27.7368421052632,0,214.052631578947
24.1935483870968,24.6451612903226,0,235.322580645161
14.6,23.8,0,178.8
45,21,0,188
38.8181818181818,22.9545454545455,0,222.090909090909
2.14285714285714,22.5,0,184.857142857143
9.33333333333333,21.0666666666667,0,192.4
32.7142857142857,19,0,144.857142857143
