"x","y","z","intensity"
116.769230769231,90.2307692307692,0,113.153846153846
94,88.5,0,104.5
88.5,88,0,127
104.5,87.5,0,122
55.7142857142857,85.7714285714286,0,205.628571428571
40.8045977011494,85.5632183908046,0,236.770114942529
60.5,83.1666666666667,0,189
66.875,81.25,0,188.875
100.5,80.1428571428571,0,209.857142857143
78,81.3972602739726,0,218.109589041096
107.836734693878,76.1428571428571,0,231.489795918367
62.7333333333333,73.3,0,235.433333333333
19.620253164557,77.0126582278481,0,234.354430379747
92.7407407407407,71.1851851851852,0,167.740740740741
106.5,66.5,0,112
58.6666666666667,67.0833333333333,0,201.083333333333
58,63,0,173
126.625,64,0,111.875
80.0869565217391,63.5652173913044,0,153
9.5,61.5,0,238.25
51.9090909090909,62.3181818181818,0,203.727272727273
14.3541666666667,61.0625,0,244.979166666667
5.76470588235294,55.3529411764706,0,189.411764705882
44.4571428571429,55.4571428571429,0,222.114285714286
106,51.5,0,74
6.02941176470588,45.4117647058824,0,185.558823529412
29.7524752475248,48.2178217821782,0,243.148514851485
127,38.5,0,138.5
15.6551724137931,37.5172413793103,0,178.344827586207
6,32.7142857142857,0,83.5714285714286
126.625,33,0,154.5
116.304347826087,24.8695652173913,0,143
109.25,18,0,100.5
127,13.5,0,112
97.2857142857143,11,0,111.857142857143
113.5,5,0,74
77.7105263157895,5.94736842105263,0,191.842105263158
73.5,0,0,188
4,0.5,0,96.8333333333333
