"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"2","random_spots_50_100_Composite.tif",0,0,1,0.1903,0.1922,0.075,0.2559,0.1328,0.1328
"3","random_spots_50_100_Composite.tif",0,1,0,0.2182,0.2199,0.1012,0.2674,0.1328,0.1328
"21","random_spots_50_10_Composite.tif",0,0,1,0.1851,0.1845,0.0674,0.2435,0.1092,0.1092
"31","random_spots_50_10_Composite.tif",0,1,0,0.1818,0.1808,0.047,0.2536,0.1092,0.1092
"22","random_spots_50_11_Composite.tif",0,0,1,0.1813,0.1838,0.0574,0.2281,0.1375,0.1375
"32","random_spots_50_11_Composite.tif",0,1,0,0.1877,0.1819,0.0659,0.2278,0.1375,0.1375
"23","random_spots_50_12_Composite.tif",0,0,1,0.1333,0.1343,0.0263,0.1943,0.1727,0.1727
"33","random_spots_50_12_Composite.tif",0,1,0,0.2243,0.1983,0.1041,0.2544,0.1727,0.1727
"24","random_spots_50_13_Composite.tif",0,0,1,0.1623,0.1574,0.0384,0.3156,0.1059,0.1059
"34","random_spots_50_13_Composite.tif",0,1,0,0.1801,0.1812,0.0804,0.2347,0.1059,0.1059
"25","random_spots_50_14_Composite.tif",0,0,1,0.2061,0.2039,0.0405,0.2152,0.1456,0.1456
"35","random_spots_50_14_Composite.tif",0,1,0,0.2212,0.2122,0.1022,0.2254,0.1456,0.1456
"26","random_spots_50_15_Composite.tif",0,0,1,0.2024,0.1985,0.0689,0.2517,0.1118,0.1118
"36","random_spots_50_15_Composite.tif",0,1,0,0.1764,0.1797,0.024,0.2898,0.1118,0.1118
"27","random_spots_50_16_Composite.tif",0,0,1,0.1732,0.1717,0.0689,0.2784,0.1242,0.1242
"37","random_spots_50_16_Composite.tif",0,1,0,0.1708,0.1696,0.0459,0.2845,0.1242,0.1242
"28","random_spots_50_17_Composite.tif",0,0,1,0.2061,0.2036,0.0909,0.2518,0.1393,0.1393
"38","random_spots_50_17_Composite.tif",0,1,0,0.1852,0.1908,0.037,0.2372,0.1393,0.1393
"29","random_spots_50_18_Composite.tif",0,0,1,0.2032,0.2,0.0833,0.3111,0.1554,0.1554
"39","random_spots_50_18_Composite.tif",0,1,0,0.2042,0.2048,0.119,0.2481,0.1554,0.1554
"210","random_spots_50_19_Composite.tif",0,0,1,0.1821,0.1831,0.0657,0.295,0.1228,0.1228
"310","random_spots_50_19_Composite.tif",0,1,0,0.1878,0.1906,0.0487,0.2862,0.1228,0.1228
