"x","y","z","intensity"
27.5,127,0,255
19,127,0,218
33,126,0,255
16,125,0,207
1.2,120,0,139.5
54.4871794871795,121.666666666667,0,242.538461538462
44.6666666666667,115.666666666667,0,255
35.8518518518519,117.444444444444,0,240.703703703704
54.2307692307692,113.230769230769,0,251
60.6842105263158,111.526315789474,0,235.157894736842
18.8181818181818,109.454545454545,0,113.363636363636
30,107,0,89
24,106,0,102.111111111111
45.5952380952381,107.404761904762,0,241.833333333333
64.5416666666667,104.583333333333,0,197.291666666667
31.5,99.5,0,83.5
54.6111111111111,100.583333333333,0,207.416666666667
66.9032258064516,92.4838709677419,0,130.548387096774
72.6666666666667,86.2222222222222,0,130.777777777778
60,83.5,0,242
56.1666666666667,84,0,158.833333333333
71.2,81.6,0,185.6
65.5833333333333,79.4166666666667,0,211.25
57.2307692307692,78.9230769230769,0,207
71.5324675324675,69.2597402597403,0,244.207792207792
59.7341772151899,66.1392405063291,0,237.46835443038
62.453125,51.234375,0,239.640625
53.7692307692308,42.3076923076923,0,213.230769230769
63.4705882352941,38.4313725490196,0,204.941176470588
87.2380952380952,28.8571428571429,0,183.095238095238
7.61538461538461,27.3846153846154,0,79.7692307692308
76.8709677419355,26.9677419354839,0,194.258064516129
72,21,0,255
68,16.5,0,172.25
80.0625,16.625,0,251.6875
75,11.5,0,237.875
8.33333333333333,9.83333333333333,0,87.1666666666667
67.2727272727273,7.72727272727273,0,246.318181818182
74.5,2,0,255
12,1.5,0,116
86.6555555555556,11.9111111111111,0,232.177777777778
64.6,0.8,0,253
26,0,0,89
