"x","y","z","intensity"
52.5,127,0,255
38,127,0,228.666666666667
96.2,124.6,0,241.8
48.6666666666667,122.333333333333,0,232.666666666667
91.1666666666667,121,0,241.833333333333
81,121,0,255
97.5,118.5,0,174.75
29.3333333333333,117.666666666667,0,228.333333333333
43.3333333333333,112.666666666667,0,255
87.9,112.6,0,240.5
29,109.5,0,255
83.9090909090909,108.363636363636,0,252.636363636364
60.1666666666667,108,0,255
24.25,106.25,0,242.916666666667
39.2727272727273,103.818181818182,0,227.181818181818
80.6666666666667,101.333333333333,0,237.666666666667
62.5,101,0,255
17.2222222222222,101.777777777778,0,218
43.5,97,0,181.5
56.3333333333333,94.6666666666667,0,223.666666666667
31.9230769230769,95.5384615384615,0,241.769230769231
66,91.5,0,255
10.25,92.25,0,233.833333333333
54.5,90,0,228.333333333333
20.1428571428571,89.2857142857143,0,248.428571428571
79.0833333333333,87.3333333333333,0,245
80.5,80.5,0,191.5
73.5,80.5,0,248.5
57.6,80.6,0,228.4
7,78,0,134.666666666667
60.6666666666667,76.6666666666667,0,228.333333333333
40.4,76.2,0,153.4
76.4,73.8,0,244.4
20.125,72.125,0,255
7.2,70.4,0,148
83.125,68.5,0,248.375
60.5,65.5,0,171.5
24,65,0,215
84.6666666666667,63.3333333333333,0,255
73.3571428571429,64.2142857142857,0,247.428571428571
23,59.5,0,255
12.4444444444444,61.6111111111111,0,246.222222222222
87,57,0,242
68.8,55.6,0,239.2
76,55,0,249.428571428571
16.0909090909091,53.8181818181818,0,227.090909090909
38.7692307692308,50.6153846153846,0,255
79.2,46.4,0,225.8
73,45.5,0,214.75
11.5,45.5,0,154.75
97.5454545454545,43.5454545454545,0,241.727272727273
86.5,40,0,195
77,39.5,0,188
24.6666666666667,38.6666666666667,0,255
41,37,0,255
49.8,36.6,0,220.4
105.3125,35.5,0,240.8125
28.8,33.4,0,249.8
86.6666666666667,30.6666666666667,0,208.333333333333
114,29,0,241.777777777778
57.125,27.125,0,245
40.5,26.5,0,248.5
119.5,25.5,0,229
102,26,0,237.333333333333
88.1666666666667,26,0,175
108,22.5,0,242
58,22,0,255
39.1666666666667,20.3333333333333,0,255
101,18,0,215
125.25,17.875,0,248.375
65.1666666666667,14.8333333333333,0,221.666666666667
122,10,0,255
110.333333333333,10.8333333333333,0,237.166666666667
65,10.5,0,248.5
115.909090909091,9.72727272727273,0,242.909090909091
123.444444444444,6.11111111111111,0,240.111111111111
67.875,1.875,0,246.75
