"x","y","z","intensity"
116,127,0,255
79,127,0,149.333333333333
64,126.625,0,222.625
121.125,123.125,0,222.625
88.0666666666667,123.733333333333,0,227.4
73,122.714285714286,0,192
56,123,0,174.6
112.5,120.5,0,202.25
46.3333333333333,120.666666666667,0,87.6666666666667
106,116,0,211
98,118.5,0,234
67,116.333333333333,0,184.333333333333
126,115.833333333333,0,210.333333333333
110.333333333333,113.333333333333,0,202.333333333333
86.6666666666667,115,0,228.666666666667
72.5,113.5,0,188
54.0625,114.375,0,198.4375
105,111.5,0,141.25
93.25,112.916666666667,0,202.583333333333
78.7714285714286,114.485714285714,0,213.685714285714
65,110,0,39
118.5,110.5,0,201.5
60,108,0,198
53.6363636363636,107.090909090909,0,251.818181818182
44.5,103.5,0,236.5
38.7368421052632,103.578947368421,0,224.052631578947
59.5,101,0,191.166666666667
46,97,0,253.666666666667
37.5,97,0,255
33.5,95,0,213
34.6666666666667,91.6666666666667,0,255
53.1944444444444,90.3888888888889,0,241.638888888889
47.6923076923077,81.2307692307692,0,250.615384615385
30.3448275862069,83.4137931034483,0,249.310344827586
8.66666666666667,79.3333333333333,0,145
29.9333333333333,74.7333333333333,0,236.6
2.5,73,0,151.5
34.1666666666667,70.8333333333333,0,169.166666666667
42.6969696969697,73.7575757575758,0,239.30303030303
20.2272727272727,62.3181818181818,0,202.545454545455
12.125,60.875,0,159.875
0,58,0,105
28,51.5,0,168
24,50.5,0,210.5
19,48.3333333333333,0,207
7.74468085106383,47.2127659574468,0,233.042553191489
38.25,42,0,205.5
21.2,42,0,240.1
17.3333333333333,41.6666666666667,0,158
44.5,35.1666666666667,0,236
1,34,0,145
19.8461538461538,30.3076923076923,0,205.230769230769
13.5,25,0,92
25.8235294117647,24.4705882352941,0,254.764705882353
9.16666666666667,20.8333333333333,0,94.1666666666667
64,15.5,0,231
30.9285714285714,16.8571428571429,0,243.714285714286
75.5,13,0,145
53.5,6,0,255
61,0,0,206.666666666667
54.5,0,0,233
26.7,2.25,0,246.95
