"x","y","z","intensity"
82,126.625,0,105.75
69.5,126,0,130.75
77.3333333333333,120.458333333333,0,151.791666666667
96.5,113,0,56.8333333333333
68.6428571428571,116.428571428571,0,115.464285714286
78.6666666666667,107.666666666667,0,64
64.3939393939394,107.727272727273,0,119.484848484848
63.9666666666667,100.266666666667,0,134.6
61,91.5,0,64.5
53.6153846153846,89.3846153846154,0,60
71.2758620689655,88.6551724137931,0,147.51724137931
61.9090909090909,85.3636363636364,0,59.1818181818182
49.8333333333333,83.1666666666667,0,52.5
60.28,74.12,0,151.853333333333
69.5,67,0,81.875
55.5,67.5,0,95.5833333333333
58.0357142857143,61.25,0,101.5
67.0714285714286,58.5714285714286,0,108.571428571429
62.7142857142857,54,0,75
73.4871794871795,45.3589743589744,0,200.74358974359
63.2083333333333,42.125,0,173.125
81,37,0,61.5714285714286
71.8818897637795,29.5984251968504,0,229.574803149606
85.2,22,0,64.1
72.6,14.6,0,69.2
80.56,7.06,0,176.94
105.6,0.2,0,62.6
89.7142857142857,0.428571428571429,0,89
