"x","y","z","intensity"
50.8,121,0,134.1
90,118,0,115
105,115.75,0,145.25
59.9444444444444,117.222222222222,0,244.666666666667
82.8,113.6,0,168.6
68.4166666666667,113.583333333333,0,249.166666666667
53,110.5,0,167.5
77.6,110.35,0,241.7
109.736842105263,108.894736842105,0,209.578947368421
96.3333333333333,109.5,0,183.666666666667
40.8275862068966,110.965517241379,0,223.379310344828
42,106,0,215
97.5,103,0,164.5
80.8,103.4,0,188.8
56.3333333333333,103.666666666667,0,255
104.5,100,0,138
51,100.75,0,247.75
124.285714285714,99.5714285714286,0,246.857142857143
35.5384615384615,100.692307692308,0,244.846153846154
90.5,99,0,128.333333333333
64.0909090909091,97.6363636363636,0,246.181818181818
53,94.5,0,212
65,91.5,0,114.5
48,91.5,0,255
40.7142857142857,92.2857142857143,0,255
120,88.9523809523809,0,249.761904761905
15.2941176470588,86.2941176470588,0,172
29.6578947368421,87.0789473684211,0,243
34.4545454545455,80.3863636363636,0,240.045454545455
116.25,73,0,124
16.5454545454545,72.1818181818182,0,248.181818181818
23.1333333333333,70.6,0,230.733333333333
11,70.1666666666667,0,235.833333333333
127,65.5,0,141
16.2,65.1,0,255
7.20833333333333,64.3333333333333,0,250.666666666667
120.333333333333,61.6666666666667,0,150
113,60.25,0,142.5
123.333333333333,55.3333333333333,0,155.666666666667
16.7142857142857,55.5,0,198.928571428571
114,54.1666666666667,0,167.333333333333
117.333333333333,51.3333333333333,0,153.666666666667
119.2,43.6,0,142.8
5.27272727272727,46.1818181818182,0,200.5
116,38,0,148.142857142857
14.1875,43.0416666666667,0,240.479166666667
103.666666666667,38.1666666666667,0,180.777777777778
98.5,28,0,111.5
121.521739130435,27.9130434782609,0,226.04347826087
108.125,27.125,0,177.125
89.1428571428571,23.7142857142857,0,136.571428571429
10.2,23.6,0,124
107.3125,21.125,0,181.125
120.666666666667,19.3333333333333,0,124.333333333333
59.1428571428571,16.7142857142857,0,127.142857142857
115.111111111111,16.3333333333333,0,176.222222222222
95.4814814814815,16.6296296296296,0,231.62962962963
126.666666666667,13.5,0,148
82.75,13,0,153
7.13333333333333,12.6666666666667,0,239.533333333333
107.484848484848,10.4848484848485,0,227.818181818182
16.3333333333333,7.66666666666667,0,255
10.3333333333333,5.33333333333333,0,243.666666666667
93.9411764705882,4.29411764705882,0,223.764705882353
21.4,0.8,0,255
