"x","y","z","intensity"
19.6481481481481,121.5,0,215.722222222222
35.5882352941176,115.882352941176,0,188.882352941176
9.38461538461539,113.230769230769,0,181.076923076923
44.4827586206897,110.344827586207,0,232.931034482759
68,99,0,108
54.7931034482759,102.586206896552,0,227.413793103448
67,96.5,0,154.5
29.319587628866,103.19587628866,0,245.989690721649
55.6666666666667,94.6666666666667,0,237.333333333333
73.0555555555556,95.6666666666667,0,165.222222222222
80.25,91.75,0,158
43.5,91.8,0,223
62,90,0,196.2
84,89,0,161.285714285714
84,84.5,0,154.5
58.2142857142857,84.2142857142857,0,207.428571428571
69.4782608695652,83.695652173913,0,188.869565217391
48.3214285714286,84.7142857142857,0,205.535714285714
89.2,80.6,0,97
63,79.5,0,181.5
74,75.3461538461538,0,222.115384615385
93,72.1428571428571,0,155.571428571429
86.8666666666667,72.4666666666667,0,197.133333333333
99,69,0,135
81.6,69.2,0,196.2
70.25,68.5,0,156.375
89,64.5,0,208.333333333333
80,61.5,0,181.5
101.439024390244,61.2682926829268,0,237.170731707317
82.9090909090909,56.8181818181818,0,189.454545454545
90.5714285714286,54.7142857142857,0,226.571428571429
51,53,0,135
91.5,48.5,0,251.75
87.3333333333333,48.1111111111111,0,228.222222222222
106,37.5,0,255
113.227272727273,46.0454545454545,0,245.348484848485
5.5,34,0,94.3333333333333
100.833333333333,35.25,0,239.016666666667
88.5,28,0,121
51,25.5,0,107.666666666667
106.333333333333,24.3333333333333,0,143.333333333333
118,18,0,188
114.5,16,0,134.5
113.285714285714,10,0,161.428571428571
101,9.69230769230769,0,191.230769230769
109,2.6,0,195
96.4230769230769,2.26923076923077,0,218.653846153846
