"x","y","z","intensity"
13.6666666666667,125.666666666667,0,164
28,115,0,64
84.125,114.875,0,92.125
0.727272727272727,116.272727272727,0,239.090909090909
116.4,109.2,0,103
97.5,98.5,0,94
56,95.5,0,71.5
38,93,0,64
88.6363636363636,90.8181818181818,0,92.6363636363636
82.5,83,0,94
23.5,80.5,0,105.25
127,78,0,214
114.813559322034,77.9152542372881,0,242.237288135593
119.5,72,0,242
127,71,0,255
104.5,70.5,0,234.5
56.1111111111111,68.5925925925926,0,160.925925925926
24.3,66.3,0,107.5
58.5,64,0,146.5
0,64,0,134
97.1153846153846,65.1923076923077,0,242.384615384615
122.8,61.55,0,238.95
33.7142857142857,61,0,149.714285714286
101.666666666667,58.3333333333333,0,242.666666666667
84.9722222222222,59.5833333333333,0,244.333333333333
114.285714285714,57.7857142857143,0,250.5
81,55,0,255
11,55,0,109
92.5,55,0,248.166666666667
31.0666666666667,55.2,0,187.933333333333
90,51.5,0,255
33,51,0,154
109.307692307692,51,0,202.692307692308
101.6,51.15,0,247.55
70.3214285714286,52.5357142857143,0,229.392857142857
58.9705882352941,49.7058823529412,0,247.764705882353
49.1666666666667,45.1666666666667,0,202.666666666667
32,42,0,244
91.6122448979592,44.0816326530612,0,242.530612244898
5.5,41,0,161.5
36.7,41.2,0,199
48,40.4,0,248.8
27,35.5,0,161.5
31.6363636363636,36,0,193.181818181818
71.469387755102,38.3061224489796,0,246.551020408163
16.2,33.6,0,127
50.0714285714286,32.9285714285714,0,244.071428571429
40,32,0,207.428571428571
57.7647058823529,32.5882352941176,0,237.235294117647
37.8,29.4,0,190
26.5,28,0,184
0,26,0,154
20,25,0,124
36.1875,24.375,0,191.6875
29.5,22.5,0,164
61.7272727272727,16.2727272727273,0,107.636363636364
