x,y
84.3333333333333,115.333333333333
97.0,99.0
56.0,96.0
89.0,91.0
120.0,82.0
117.5,80.5
23.0,80.0
112.0,79.0
122.0,78.0
57.3333333333333,70.0
55.0,67.6666666666667
24.0,67.5
96.5,66.5
25.0,65.0
0.0,65.0
94.0,64.0
58.5,64.0
94.0,62.0
87.0,62.0
123.0,60.0
80.0,60.0
33.5,60.5
115.0,57.0
71.0,56.0
32.0,56.0
73.0,54.0
30.75,54.25
63.0,52.0
110.5,51.5
98.0,46.0
32.0,42.0
37.6,41.2
73.0,38.0
31.0,37.0
59.0,31.0
40.25,31.75
26.0,28.5
0.0,26.0
38.0,24.0
34.5,25.25
30.0,23.0
64.0,17.0
61.3333333333333,16.6666666666667
