x,y
36.5,120.0
47.8571428571429,121.0
34.0,119.0
32.0,118.0
54.5,117.0
51.0,116.0
49.0,116.0
40.0,116.0
27.0909090909091,117.545454545455
56.5,115.0
60.0,114.0
62.0,113.0
29.0,112.5
14.666666666666698,113.0
43.0,111.0
16.5,111.5
62.5,111.0
54.0,109.0
50.0,109.0
6.0,108.0
55.0,107.0
17.0,107.0
29.0,103.5
68.0,103.2
70.6666666666667,102.0
55.0,100.5
46.0,99.0
42.0,99.0
56.5,94.25
44.5,92.0
47.6666666666667,91.6666666666667
46.0,90.0
11.666666666666698,86.3333333333333
57.3333333333333,85.6666666666667
51.0,84.6666666666667
64.3333333333333,78.0
53.71428571428571,77.0
61.6666666666667,75.3333333333333
67.25,72.875
54.0,71.0
71.625,68.75
27.0,66.0
72.5,65.0
58.25,66.125
66.6666666666667,63.3333333333333
62.0,63.5
74.0,62.0
76.8333333333333,62.6666666666667
60.0,61.0
67.0,60.0
75.0,59.0
78.5,57.5
75.0,56.5
67.0,54.0
61.5,52.5
80.5,51.5
80.2,48.6
66.0,47.0
71.0,46.0
81.5,41.5
82.0,38.0
61.5,38.5
61.0,34.0
82.8,34.0
81.0,29.0
60.0,28.0
52.2,28.4
58.0,25.0
80.6666666666667,25.0
13.0,22.0
13.5,20.0
79.0,19.0
60.0,18.0
11.5,18.5
58.0,17.0
15.5,17.0
10.0,17.0
13.0,16.0
78.0,13.5
61.0,13.0
30.5,11.5
78.0,10.0
34.0,10.0
78.5,8.0
36.3125,11.25
74.0,7.5
67.6666666666667,8.0
23.0,7.75
76.5,5.5
62.75,5.5
74.6,3.4
66.5,0.0
39.0,0.666666666666667
29.9,1.8
