x,y
57.0,127.0
55.0,127.0
64.0,125.333333333333
27.0,122.0
65.0,119.0
71.0,118.0
73.5,117.5
12.4,117.6
72.0,116.0
81.75,116.0
75.0,115.0
68.0,114.0
5.66666666666667,111.333333333333
69.0,110.0
65.6666666666667,111.0
67.0,109.0
22.0,108.0
74.5,105.5
12.5714285714286,103.857142857143
2.5,101.5
82.75,101.0
6.16666666666667,101.166666666667
23.5,99.0
71.5,96.5
28.5555555555556,95.7777777777778
80.6666666666667,92.6666666666667
86.0,89.0
27.3333333333333,89.0
18.75,88.5
9.0,87.0
85.5,86.0
73.0,83.0
81.5,82.0
16.25,82.75
7.25,81.5
29.0,79.0
0.0,79.0
85.3,77.5
71.4,75.8
14.0,75.2
30.25,74.25
23.3333333333333,74.8333333333333
81.5,71.5
72.5,72.1666666666667
80.0,70.0
83.5,67.0
12.0,67.0
74.0,65.6
17.0,62.5
8.375,64.0
74.5714285714286,61.0
5.5,59.0
32.0,57.0
20.5,57.0
22.0,53.0
89.0,52.0
63.75,52.75
26.0,52.5
24.0,52.0
80.0,52.0
28.0,51.5
41.0,47.0
38.5,47.0
88.6,44.1
23.6666666666667,42.6666666666667
21.0,42.0
82.0,39.0
39.5,39.5
77.0,38.0
22.5,35.0
85.8,34.2
78.0,33.5
80.0,32.0
24.0,32.0
78.0,31.0
56.0,30.0
90.0,27.857142857142897
33.5,26.25
29.0,25.0
86.0,25.2
33.5,20.0
68.0,17.0
70.0,16.0
62.3333333333333,17.5
82.2,14.6
43.0,14.0
72.0,12.0
42.0,11.5
74.0,10.0
70.0,10.0
72.0,9.0
39.5,8.0
61.875,5.625
50.5,3.0
