x,y
64.0,113.0
61.0,112.5
122.0,108.0
116.0,107.0
108.0,106.0
86.0,105.0
83.0,101.333333333333
68.5,98.5
61.0,95.0
121.0,94.0
80.5,94.75
69.6666666666667,94.0
89.5,92.5
55.0,86.0
75.0,85.6666666666667
90.0,84.0
108.0,83.0
100.0,83.0
68.0,83.0
83.0,81.0
64.0,81.0
49.0,80.0
122.5,78.0
78.0,76.0
74.0,75.0
46.0,75.5
72.0,74.5
69.5,72.5
34.0,72.0
32.0,70.5
61.0,66.0
55.0,66.0
65.0,64.0
63.0,64.0
33.0,62.0
24.5,62.0
28.0,58.0
40.0,51.0
16.5,51.0
25.0,50.0
12.0,43.0
5.0,40.0
67.0,32.0
65.0,32.0
60.6666666666667,32.6666666666667
58.0,32.0
69.0,28.0
45.0,28.5
47.0,27.0
45.0,26.0
34.0,25.0
66.0,23.0
60.0,18.0
57.0,17.0
0.0,12.0
47.0,6.0
45.0,5.5
47.0,4.0
45.0,0.0
