x,y
107.0,123.0
85.5,116.0
122.0,115.0
124.0,114.0
63.5,113.5
88.5,112.5
21.0,110.0
16.0,110.0
119.5,108.5
69.3333333333333,109.0
77.0,107.5
71.0,107.0
64.5,106.0
120.5,105.5
93.5,103.5
112.5,102.5
73.0,99.0
70.0,98.0
102.4,97.8
68.0,97.5
97.6666666666667,97.0
95.0,95.0
92.0,95.0
87.0,93.0
84.0,93.0
78.0,93.0
65.5,93.0
54.0,93.0
56.0,92.5
64.0,91.0
76.75,90.5
48.0,83.0
119.0,81.0
61.1428571428571,81.1428571428571
47.0,79.0
115.0,77.5
53.0,74.0
107.0,72.0
109.0,72.0
104.0,71.0
67.0,70.0
117.0,69.0
107.0,69.0
103.0,69.0
94.0,64.5
119.0,63.0
108.5,62.5
122.0,61.5
88.0,61.0
85.6666666666667,61.3333333333333
122.0,59.0
72.9090909090909,59.7272727272727
90.0,55.5
81.0,52.0
106.5,48.0
97.0,48.0
87.0,48.0
71.0,48.6666666666667
92.0,46.0
87.0,46.0
87.0,40.0
60.3333333333333,40.0
87.0,37.0
85.0,37.0
50.5,34.0
43.5,33.5
38.0,31.0
80.5,30.0
78.0,30.0
76.0,30.0
27.75,26.5
59.0,20.0
56.5,19.5
69.0,17.0
57.0,17.0
21.0,14.0
98.0,12.0
14.666666666666698,12.333333333333302
95.6666666666667,9.0
56.5,7.0
2.0,7.0
4.0,6.0
49.0,3.0
