x,y
11.75,121.5
16.3,121.5
26.0,119.333333333333
20.25,116.5
26.0,114.0
7.0,114.0
37.0,113.5
10.3333333333333,112.88888888888901
44.2666666666667,111.266666666667
20.0,110.0
26.25,109.0
45.0,107.0
17.7,106.7
37.75,105.0
30.0,104.0
54.5,102.0
25.8,103.0
57.0,101.0
49.28571428571429,101.57142857142901
39.6666666666667,100.333333333333
32.7272727272727,100.545454545455
52.5,96.0
74.8,94.6
42.375,96.75
57.0,94.42857142857142
49.4,91.2
55.3333333333333,89.3333333333333
62.3333333333333,88.1666666666667
44.0,88.0
83.5,86.0
79.0,84.0
60.0,83.0
58.0,83.0
48.3333333333333,84.6666666666667
67.5,83.0
51.5,82.5
90.0,79.0
88.0,78.5
80.3333333333333,77.6666666666667
75.4545454545455,74.2727272727273
70.3333333333333,73.6666666666667
67.8,74.7
88.5,70.5
91.6,70.2
96.5,69.25
81.3333333333333,68.6666666666667
73.71428571428571,67.71428571428571
89.75,63.0
101.333333333333,61.8
80.9,61.6
103.0,58.0
87.5,56.0
82.0,56.0
99.5,55.5
91.3333333333333,54.3333333333333
87.0,54.0
84.0,54.5
82.0,54.0
108.42857142857099,53.1428571428571
103.5,50.5
99.5,49.0
93.2,48.2
87.3333333333333,47.3333333333333
91.75,45.25
93.5,40.0
115.3125,43.5
116.4,33.8
97.5,34.75
107.0,30.0
104.0,30.6666666666667
112.4,29.8
50.5,24.0
106.666666666667,23.6666666666667
115.0,22.0
118.0,18.0
116.0,17.0
113.0,15.0
108.0,15.0
115.333333333333,14.666666666666698
102.0,11.0
114.5,7.5
111.666666666667,7.33333333333333
98.0,7.0
101.0,6.83333333333333
110.75,3.0
97.0,3.0
108.0,0.0
101.0,0.5
94.5,0.0
