x,y
15.0,123.5
12.5,122.5
22.5,121.5
27.5,120.25
10.0,115.0
35.5714285714286,115.142857142857
41.5,113.0
8.5,113.0
46.0,112.0
47.0,110.0
52.5,106.0
56.0,103.0
28.0,102.0
30.0,101.0
38.0,97.0
67.0,96.0
72.5,95.5
73.0,93.0
81.0,91.0
42.6666666666667,92.0
61.5,90.5
84.0,89.0
45.0,88.0
46.0,86.0
66.5,85.0
61.0,85.0
59.0,85.0
74.0,83.0
68.0,83.0
57.75,83.75
51.0,83.0
48.5,83.5
71.3333333333333,82.3333333333333
72.0,77.0
77.0,76.0
70.0,76.0
95.0,73.0
87.0,72.0
69.0,70.0
81.5,69.5
70.0,68.0
101.0,65.0
103.0,64.0
89.0,64.6666666666667
105.0,61.0
99.0,57.0
81.0,57.0
108.0,56.0
91.0,56.0
83.0,56.0
90.5,54.0
111.0,53.0
51.0,53.0
113.0,49.0
87.0,47.0
116.5,44.5
89.0,43.0
118.0,42.0
6.0,34.0
100.0,32.0
112.5,31.5
102.0,31.0
89.0,28.0
50.0,26.0
107.0,24.0
118.0,18.0
102.0,11.0
114.0,10.0
103.0,9.0
99.5,9.5
98.6666666666667,5.0
109.0,3.0
95.5,3.5
108.0,1.0
94.0,1.0
92.0,0.0
