x,y
86.0,127.0
85.0,125.0
83.5,120.0
77.0,119.0
78.0,116.25
78.0,114.0
45.71428571428571,114.0
74.5,110.0
74.0,108.0
85.6666666666667,108.0
46.0,107.0
44.0,106.0
87.5,105.5
77.0,104.5
40.0,102.0
85.1666666666667,101.0
41.0,100.0
87.0,99.0
82.5,97.5
86.0,92.0
45.0,92.0
82.75,91.25
74.0,87.0
39.0,85.0
41.0,84.0
76.0,81.6666666666667
74.0,79.0
50.0,78.0
49.3333333333333,75.6666666666667
70.5,73.0
71.0,71.0
61.0,71.0
69.0,66.0
50.5,66.5
73.0,64.0
54.5,64.5
50.0,64.0
76.7777777777778,62.8888888888889
50.0,62.0
59.5,60.5
61.0,58.0
78.125,58.125
58.5,56.5
66.0,55.0
48.3333333333333,54.3333333333333
67.5,53.5
70.0,52.0
65.0,52.0
47.6,51.4
79.5,49.0
75.0,49.0
59.3333333333333,46.0
44.0,44.0
51.5,42.5
57.0,41.6666666666667
49.0,40.0
53.0,38.0
50.5,37.5
75.0,36.0
66.6666666666667,35.6666666666667
47.0,35.0
44.0,34.0
83.8,33.0
80.75,33.5
50.75,31.25
73.0,29.0
80.0,28.0
84.5,27.0
79.0,26.0
77.0,25.0
56.0,24.0
48.75,21.75
82.0,20.0
80.0,19.0
75.0,18.0
76.5,16.5
59.5,10.5
56.2,11.8
66.6666666666667,10.0
87.0,6.0
66.0,6.0
89.0,4.0
86.0,4.0
74.0,5.571428571428571
64.25,5.5
