"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"243","23_19_Composite.tif",0,0,1,0.5553,0.5524,0.1666,0.1138,0.6413,0.6413
"343","23_19_Composite.tif",0,1,0,0.7017,0.69,0.3421,0.1263,0.6413,0.6413
"244","23_1_Composite.tif",0,0,1,0.3343,0.3304,0.125,0.0949,0.482,0.482
"344","23_1_Composite.tif",0,1,0,0.5722,0.5744,0.3734,0.1449,0.482,0.482
"245","23_20_Composite.tif",0,0,1,0.331,0.3275,0.1538,0.0896,0.5609,0.5609
"345","23_20_Composite.tif",0,1,0,0.4743,0.4601,0.4,0.134,0.5609,0.5609
"246","23_21_Composite.tif",0,0,1,0.2642,0.2673,0.4,0.1242,0.4337,0.4337
"346","23_21_Composite.tif",0,1,0,0.4379,0.462,0.4358,0.1495,0.4337,0.4337
"247","23_22_Composite.tif",0,0,1,0.3138,0.3154,0.2,0.0834,0.4646,0.4646
"347","23_22_Composite.tif",0,1,0,0.697,0.7033,0.5666,0.1643,0.4646,0.4646
"248","23_23_Composite.tif",0,0,1,0.315,0.3095,0.2777,0.112,0.4809,0.4809
"348","23_23_Composite.tif",0,1,0,0.5369,0.5424,0.4393,0.1319,0.4809,0.4809
"249","23_24_Composite.tif",0,0,1,0.4027,0.4035,0.3,0.1391,0.5368,0.5368
"349","23_24_Composite.tif",0,1,0,0.7382,0.6979,0.4603,0.1532,0.5368,0.5368
"250","23_25_Composite.tif",0,0,1,0.3244,0.3202,0.2,0.0825,0.4782,0.4782
"350","23_25_Composite.tif",0,1,0,0.4061,0.3973,0.2068,0.1089,0.4782,0.4782
"251","23_26_Composite.tif",0,0,1,0.4344,0.4206,0.1818,0.1002,0.5995,0.5995
"351","23_26_Composite.tif",0,1,0,0.6304,0.6228,0.2857,0.1189,0.5995,0.5995
"252","23_27_Composite.tif",0,0,1,0.3185,0.307,0.2692,0.1267,0.365,0.365
"352","23_27_Composite.tif",0,1,0,0.3479,0.3535,0.2,0.0858,0.365,0.365
"253","23_28_Composite.tif",0,0,1,0.3071,0.3006,0.05,0.0691,0.4813,0.4813
"353","23_28_Composite.tif",0,1,0,0.5759,0.563,0.5283,0.1636,0.4813,0.4813
"254","23_29_Composite.tif",0,0,1,0.3688,0.3423,0.3611,0.134,0.4636,0.4636
"354","23_29_Composite.tif",0,1,0,0.3235,0.3156,0.2258,0.1014,0.4636,0.4636
"255","23_2_Composite.tif",0,0,1,0.2529,0.2483,0.1739,0.0952,0.4216,0.4216
"355","23_2_Composite.tif",0,1,0,0.4557,0.4589,0.3623,0.137,0.4216,0.4216
"256","23_30_Composite.tif",0,0,1,0.3017,0.2952,0.2,0.1121,0.5365,0.5365
"356","23_30_Composite.tif",0,1,0,0.6029,0.5796,0.3384,0.1294,0.5365,0.5365
"257","23_31_Composite.tif",0,0,1,0.4291,0.3957,0.0454,0.0616,0.5547,0.5547
"357","23_31_Composite.tif",0,1,0,0.3414,0.3333,0.16,0.077,0.5547,0.5547
"258","23_32_Composite.tif",0,0,1,0.3915,0.3915,0.125,0.0765,0.5097,0.5097
"358","23_32_Composite.tif",0,1,0,0.6786,0.6712,0.5344,0.1819,0.5097,0.5097
"259","23_33_Composite.tif",0,0,1,0.2707,0.2666,0.0714,0.0704,0.4616,0.4616
"359","23_33_Composite.tif",0,1,0,0.6372,0.6276,0.4931,0.1613,0.4616,0.4616
"260","23_34_Composite.tif",0,0,1,0.4707,0.4679,0.4166,0.1418,0.5778,0.5778
"360","23_34_Composite.tif",0,1,0,0.6637,0.6617,0.5,0.1563,0.5778,0.5778
"261","23_3_Composite.tif",0,0,1,0.427,0.4165,0.1538,0.1046,0.591,0.591
"361","23_3_Composite.tif",0,1,0,0.6473,0.6415,0.36,0.1314,0.591,0.591
"262","23_4_Composite.tif",0,0,1,0.1485,0.1448,0.0909,0.0639,0.3772,0.3772
"362","23_4_Composite.tif",0,1,0,0.4945,0.4845,0.4634,0.1522,0.3772,0.3772
"263","23_5_Composite.tif",0,0,1,0.4106,0.4066,0.0555,0.0803,0.5748,0.5748
"363","23_5_Composite.tif",0,1,0,0.715,0.6831,0.4375,0.1595,0.5748,0.5748
"264","23_6_Composite.tif",0,0,1,0.3841,0.3702,0.1111,0.0957,0.5216,0.5216
"364","23_6_Composite.tif",0,1,0,0.4805,0.4961,0.3333,0.1369,0.5216,0.5216
"265","23_7_Composite.tif",0,0,1,0.406,0.3973,0.1875,0.1005,0.5578,0.5578
"365","23_7_Composite.tif",0,1,0,0.6316,0.6226,0.4,0.1358,0.5578,0.5578
"266","23_8_Composite.tif",0,0,1,0.4719,0.4517,0.125,0.0638,0.5515,0.5515
"366","23_8_Composite.tif",0,1,0,0.6501,0.6285,0.2285,0.1268,0.5515,0.5515
"267","23_9_Composite.tif",0,0,1,0.5985,0.5912,0.2666,0.122,0.6543,0.6543
"367","23_9_Composite.tif",0,1,0,0.6844,0.6573,0.2142,0.1128,0.6543,0.6543
"268","24_10_Composite.tif",0,0,1,0.3013,0.3002,0.1379,0.0901,0.359,0.359
"368","24_10_Composite.tif",0,1,0,0.3862,0.3845,0.275,0.1041,0.359,0.359
"269","24_11_Composite.tif",0,0,1,0.3427,0.3424,0.1052,0.0844,0.3956,0.3956
"369","24_11_Composite.tif",0,1,0,0.3502,0.35,0.2307,0.1001,0.3956,0.3956
"270","24_12_Composite.tif",0,0,1,0.3009,0.3057,0.2631,0.1692,0.441,0.441
"370","24_12_Composite.tif",0,1,0,0.4261,0.443,0.2909,0.1282,0.441,0.441
"271","24_13_Composite.tif",0,0,1,0.2809,0.28,0.1428,0.0935,0.4759,0.4759
"371","24_13_Composite.tif",0,1,0,0.5202,0.5112,0.3548,0.1462,0.4759,0.4759
"272","24_14_Composite.tif",0,0,1,0.3108,0.3069,0.1363,0.0919,0.3662,0.3662
"372","24_14_Composite.tif",0,1,0,0.3102,0.3184,0.2222,0.093,0.3662,0.3662
"273","24_15_Composite.tif",0,0,1,0.2268,0.2244,0.1111,0.0801,0.3606,0.3606
"373","24_15_Composite.tif",0,1,0,0.4887,0.5099,0.4583,0.1969,0.3606,0.3606
"274","24_16_Composite.tif",0,0,1,0.3677,0.3652,0.2352,0.131,0.5314,0.5314
"374","24_16_Composite.tif",0,1,0,0.6439,0.6549,0.5384,0.1701,0.5314,0.5314
"275","24_17_Composite.tif",0,0,1,0.3326,0.3289,0.2727,0.1558,0.4152,0.4152
"375","24_17_Composite.tif",0,1,0,0.3485,0.3486,0.1929,0.0934,0.4152,0.4152
"276","24_18_Composite.tif",0,0,1,0.3756,0.3638,0.2631,0.0974,0.4887,0.4887
"376","24_18_Composite.tif",0,1,0,0.5955,0.5713,0.3846,0.1519,0.4887,0.4887
"277","24_19_Composite.tif",0,0,1,0.2893,0.2913,0.0588,0.0765,0.4321,0.4321
"377","24_19_Composite.tif",0,1,0,0.4874,0.4888,0.4044,0.1408,0.4321,0.4321
"278","24_1_Composite.tif",0,0,1,0.2312,0.231,0,0.0669,0.3799,0.3799
"378","24_1_Composite.tif",0,1,0,0.4493,0.4418,0.2619,0.12,0.3799,0.3799
"279","24_20_Composite.tif",0,0,1,0.2918,0.288,0,0.0781,0.4284,0.4284
"379","24_20_Composite.tif",0,1,0,0.5051,0.4959,0.4545,0.1454,0.4284,0.4284
"280","24_21_Composite.tif",0,0,1,0.217,0.205,0.1428,0.0623,0.3093,0.3093
"380","24_21_Composite.tif",0,1,0,0.3735,0.3781,0.3265,0.1359,0.3093,0.3093
"281","24_22_Composite.tif",0,0,1,0.3676,0.3634,0.2142,0.1384,0.531,0.531
"381","24_22_Composite.tif",0,1,0,0.6385,0.6285,0.4807,0.1759,0.531,0.531
"282","24_23_Composite.tif",0,0,1,0.2416,0.242,0.1212,0.077,0.2952,0.2952
"382","24_23_Composite.tif",0,1,0,0.3492,0.3502,0.25,0.1089,0.2952,0.2952
"283","24_24_Composite.tif",0,0,1,0.2313,0.2302,0.1428,0.1063,0.3971,0.3971
"383","24_24_Composite.tif",0,1,0,0.3923,0.4235,0.3076,0.1237,0.3971,0.3971
"284","24_25_Composite.tif",0,0,1,0.2225,0.2216,0.0681,0.0616,0.318,0.318
"384","24_25_Composite.tif",0,1,0,0.393,0.3979,0.2912,0.1255,0.318,0.318
"285","24_26_Composite.tif",0,0,1,0.41,0.4057,0.1428,0.0984,0.4656,0.4656
"385","24_26_Composite.tif",0,1,0,0.5653,0.5593,0.4042,0.157,0.4656,0.4656
"286","24_27_Composite.tif",0,0,1,0.2406,0.2377,0.0666,0.0926,0.4151,0.4151
"386","24_27_Composite.tif",0,1,0,0.4627,0.4875,0.5172,0.1675,0.4151,0.4151
"287","24_28_Composite.tif",0,0,1,0.3882,0.3824,0,0.0803,0.4786,0.4786
"387","24_28_Composite.tif",0,1,0,0.385,0.3998,0.1428,0.0745,0.4786,0.4786
"288","24_29_Composite.tif",0,0,1,0.3565,0.3568,0.25,0.1056,0.3998,0.3998
"388","24_29_Composite.tif",0,1,0,0.3339,0.3375,0.204,0.0943,0.3998,0.3998
"289","24_2_Composite.tif",0,0,1,0.2591,0.2506,0.1666,0.1013,0.3992,0.3992
"389","24_2_Composite.tif",0,1,0,0.3182,0.3264,0.3043,0.098,0.3992,0.3992
"290","24_30_Composite.tif",0,0,1,0.2832,0.2846,0.0937,0.0714,0.3108,0.3108
"390","24_30_Composite.tif",0,1,0,0.2811,0.2799,0.186,0.0803,0.3108,0.3108
"291","24_31_Composite.tif",0,0,1,0.3236,0.3119,0.2222,0.0922,0.3201,0.3201
"391","24_31_Composite.tif",0,1,0,0.2903,0.2938,0.1176,0.0699,0.3201,0.3201
"292","24_32_Composite.tif",0,0,1,0.1889,0.1856,0,0.0519,0.2785,0.2785
"392","24_32_Composite.tif",0,1,0,0.2668,0.2622,0.2,0.0931,0.2785,0.2785
"293","24_33_Composite.tif",0,0,1,0.3245,0.3241,0.1428,0.1047,0.4881,0.4881
"393","24_33_Composite.tif",0,1,0,0.6009,0.6046,0.4655,0.1509,0.4881,0.4881
"294","24_34_Composite.tif",0,0,1,0.3528,0.3541,0.2222,0.1218,0.4879,0.4879
"394","24_34_Composite.tif",0,1,0,0.5177,0.5322,0.4047,0.1302,0.4879,0.4879
"295","24_3_Composite.tif",0,0,1,0.153,0.153,0.0666,0.0584,0.2563,0.2563
"395","24_3_Composite.tif",0,1,0,0.3261,0.3355,0.2957,0.1056,0.2563,0.2563
"296","24_4_Composite.tif",0,0,1,0.3104,0.3152,0.2,0.1239,0.3725,0.3725
"396","24_4_Composite.tif",0,1,0,0.4056,0.429,0.3043,0.112,0.3725,0.3725
"297","24_5_Composite.tif",0,0,1,0.2222,0.2197,0.1176,0.0753,0.2989,0.2989
"397","24_5_Composite.tif",0,1,0,0.3657,0.3792,0.2985,0.1265,0.2989,0.2989
"298","24_6_Composite.tif",0,0,1,0.3608,0.3544,0.1428,0.089,0.4664,0.4664
"398","24_6_Composite.tif",0,1,0,0.4842,0.4809,0.2826,0.126,0.4664,0.4664
"299","24_7_Composite.tif",0,0,1,0.3281,0.3244,0.1818,0.1283,0.4001,0.4001
"399","24_7_Composite.tif",0,1,0,0.3808,0.3698,0.3095,0.1138,0.4001,0.4001
"2100","24_8_Composite.tif",0,0,1,0.3008,0.2942,0.1333,0.1301,0.4225,0.4225
"3100","24_8_Composite.tif",0,1,0,0.3598,0.3746,0.2413,0.0973,0.4225,0.4225
"2101","24_9_Composite.tif",0,0,1,0.1837,0.1789,0,0.0646,0.2854,0.2854
"3101","24_9_Composite.tif",0,1,0,0.3393,0.3548,0.3181,0.099,0.2854,0.2854
