Var1,Var2
5.32969,1.65535004766002
5.329117,2.18425625349301
4.323616,2.95196034480454
5.59376699999999,1.39244903711067
4.09692499999999,2.84280267320785
5.40863,1.47954743745462
4.658146,1.94940616959258
4.660351,1.93250709106597
4.49140899999999,2.46120679473509
5.04135099999999,2.08912999920277
4.877277,1.95825369649753
4.81107799999999,2.54077508848081
5.639613,1.94258106468823
5.480633,1.45586014338969
6.419795,1.73129751510925
4.84432599999999,1.68484343521595
5.01914799999999,2.40861195723069
4.72982199999999,1.92646965555852
5.848497,1.7071616885898
5.28338399999999,1.54249523025879
4.07633499999999,2.47905790704638
4.11751499999999,2.84802757095159
5.478613,2.02785479303062
5.738549,1.31659248143262
4.419849,2.24097048765473
5.611303,2.19321978017958
4.75279399999999,2.85893394362077
4.97370899999999,2.01703823117903
6.11029599999999,1.72613199893134
5.89079299999999,1.37676267233791
4.268304,2.14477831414044
5.18390999999999,1.98041799095564
5.621996,1.60749246539618
5.306812,1.74926773421927
7.23244899999999,1.33718394778365
5.63067,1.63122518831256
7.82046899999999,0.924151085015945
5.750703,2.061028063377
5.616951,2.56600589253115
6.962409,1.02916065074267
6.82748599999999,1.64224524002129
7.144077,1.08629297604471
6.65276499999999,1.43980050073148
6.142471,1.88577833687002
4.703104,2.04999641338845
7.28349699999999,1.13224079193206
7.518764,1.06488682547958
5.65158999999999,1.65773798395186
5.779103,1.64728412692795
4.11841399999999,2.43403822504343
7.87034,0.740021109263814
6.64418299999999,1.51832114044386
4.99525799999999,1.44612684159872
6.84433199999999,1.16027475657631
5.64276699999999,1.67542087475017
6.97442699999999,1.13155362145005
6.090137,1.75974629443148
6.43629099999999,1.29233821944426
4.60709299999999,2.57020531144466
5.46898199999999,1.90751535662183
5.25391999999999,2.46246795986622
6.24304499999999,1.72528922032996
7.14988699999999,0.776671953131259
5.36263899999999,1.9808693977606
7.569356,1.08990867655076
5.82966899999999,1.91469190225564
6.34631799999999,1.69800517316651
6.541059,1.74969630298024
6.761181,0.898124360369402
6.706706,1.20608119271217
7.20401199999999,1.08376162520021
8.41446699999999,0.695463255728992
7.17448,0.910014773519159
6.422458,1.23288993382895
6.44620699999999,1.74771417568471
6.516498,1.41452262684168
5.07277099999999,1.83602878651011
5.509265,1.75471890342052
6.965319,1.06846026421404
8.11164399999999,0.822120243353101
7.613493,0.551252853041101
5.84224699999999,1.95692539538143
5.940243,1.18772738034331
6.862659,1.12919082296747
5.01847299999999,1.30060462434643
6.897983,1.38104460056409
6.63138799999999,1.44457746415903
7.60840699999999,0.865809514738176
7.37767299999999,0.938624139795031
8.04807199999999,0.649422153023718
6.24925299999999,1.02906652978894
7.90701199999999,0.513358246608301
7.15002599999999,0.740820957920127
6.12984499999999,1.59795616255763
8.26427299999999,0.67959809661096
7.23963199999999,0.648307094430347
6.301301,1.2926607577994
7.075354,0.755521452473521
7.40286199999999,0.945631955787089
8.27329199999999,0.497186670138188
7.357379,0.926116533928806
7.585581,0.563667747913192
