"x","y","z","intensity"
11.125,112.125,0,86
21.75,110.5,0,101.25
0,109.5,0,69.5
42.125,105.875,0,124.75
31.5897435897436,108.589743589744,0,197.820512820513
38.5,103,0,136.125
12.5,102.5,0,94.5
17.1578947368421,97.2631578947368,0,143.842105263158
7,98,0,148.571428571429
51.8974358974359,97.9230769230769,0,203.102564102564
65.0666666666667,95.4,0,173.6
35.1282051282051,96.5897435897436,0,177.923076923077
25.9714285714286,95.7714285714286,0,222.942857142857
45.5,90.8,0,144.3
16.5,89,0,99
67.4242424242424,88.8787878787879,0,232
49.5,87.5,0,125.75
41.5,86.5,0,132
76.5,85.1875,0,185.3125
58.4666666666667,86,0,219.466666666667
48.6,81.8,0,91.8
69.390243902439,80.1219512195122,0,221.780487804878
7.875,75.875,0,88.125
80.3684210526316,76,0,187.368421052632
54.1111111111111,75.6666666666667,0,105
61.5,75.6666666666667,0,184.333333333333
72,68,0,166.888888888889
59.0952380952381,67.7142857142857,0,170.428571428571
73.3,61.68,0,125.78
88.4285714285714,57.2857142857143,0,83
102.347826086957,48.8695652173913,0,140
69.0833333333333,49.5,0,173.791666666667
84.7857142857143,45.3571428571429,0,127.928571428571
76.2857142857143,44.9285714285714,0,98.4285714285714
92.9230769230769,42.3846153846154,0,133.923076923077
108.5,39,0,94.5
84.5116279069767,37.093023255814,0,177.162790697674
112.666666666667,31.3333333333333,0,87.3333333333333
91,29.8333333333333,0,134.166666666667
112.157894736842,26.2631578947368,0,124.578947368421
98.5,21.7142857142857,0,121.785714285714
116.5,16.5,0,94.5
103.095238095238,13.2857142857143,0,163.52380952381
120,10,0,140
93.5454545454545,11.3636363636364,0,82.8181818181818
112.578947368421,9.10526315789474,0,134.631578947368
