"x","y","z","intensity"
56.7142857142857,126.571428571429,0,198
61,125.5,0,200
44.875,126.125,0,145.875
40,124.5,0,120
50.875,121.875,0,137
73.5471698113208,123.018867924528,0,242.169811320755
63,120.5,0,162.666666666667
80.1333333333333,114.2,0,172.866666666667
49.1764705882353,114.705882352941,0,180.235294117647
60.2142857142857,113.357142857143,0,144.714285714286
68.5,110.5,0,106
78.125,109.875,0,200.375
50.5,109.5,0,119.875
63.3333333333333,101.333333333333,0,187.296296296296
81.5641025641026,102.179487179487,0,248.871794871795
74.7142857142857,97.2142857142857,0,245.142857142857
61,93,0,84
76.6,87.8,0,255
70.7647058823529,89.4705882352941,0,231.941176470588
62,87.25,0,89.75
58,83,0,132
71,82.6923076923077,0,247.769230769231
86.3606557377049,87.672131147541,0,243.934426229508
68.5,77.5,0,183.833333333333
76.8571428571429,77.9285714285714,0,253.357142857143
85.5909090909091,74.4545454545455,0,242.545454545455
69.2857142857143,70,0,159.714285714286
58,70.25,0,96
68.59375,64.0625,0,207.6875
83.3409090909091,66.1590909090909,0,216.818181818182
82,48,0,43
72.5,52.7441860465116,0,230.837209302326
72.6666666666667,41.6666666666667,0,166.666666666667
61.0666666666667,42.6,0,184
56.3030303030303,36.2727272727273,0,149.333333333333
75.4615384615385,36.8653846153846,0,206.211538461538
41.9545454545455,33.7272727272727,0,195.863636363636
54,28.5,0,157.333333333333
34.34375,27.6875,0,215.5625
23.7647058823529,21.2352941176471,0,188.705882352941
52.9333333333333,19,0,190.933333333333
60.765625,23.5,0,228.28125
31.5,16.5,0,144
48,15,0,172
24,13.7142857142857,0,198.095238095238
36,11.2142857142857,0,220.428571428571
39.6521739130435,3.39130434782609,0,156.521739130435
31.2,0.4,0,128.8
23.1666666666667,0.166666666666667,0,137.333333333333
