"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"390","34_10_Composite.tif",0,1,0,0.013,0.0114,0,0.0111,0.0911,0.0911
"291","34_1_Composite.tif",0,0,1,0.6153,0.6584,0.5555,0.1729,0.3985,0.3985
"391","34_1_Composite.tif",0,1,0,0.1641,0.168,0.0555,0.0542,0.3985,0.3985
"292","34_2_Composite.tif",0,0,1,0.6319,0.672,0.5333,0.1724,0.3958,0.3958
"392","34_2_Composite.tif",0,1,0,0.1612,0.1667,0.0555,0.0543,0.3958,0.3958
"293","34_3_Composite.tif",0,0,1,0.7216,0.7391,0.7179,0.2201,0.5946,0.5946
"393","34_3_Composite.tif",0,1,0,0.212,0.2112,0.0909,0.0978,0.5946,0.5946
"294","34_4_Composite.tif",0,0,1,0.5724,0.632,0.45,0.1485,0.4787,0.4787
"394","34_4_Composite.tif",0,1,0,0.225,0.2251,0,0.0323,0.4787,0.4787
"295","34_5_Composite.tif",0,0,1,0.5412,0.5653,0.3809,0.1216,0.4915,0.4915
"395","34_5_Composite.tif",0,1,0,0.2765,0.2785,0.125,0.0849,0.4915,0.4915
"296","34_6_Composite.tif",0,0,1,0.6655,0.6862,0.5,0.159,0.5259,0.5259
"396","34_6_Composite.tif",0,1,0,0.2764,0.2682,0,0.0684,0.5259,0.5259
"297","34_7_Composite.tif",0,0,1,0.6475,0.6492,0.5,0.1941,0.2235,0.2235
"397","34_7_Composite.tif",0,1,0,0.0515,0.047,0,0.0097,0.2235,0.2235
"298","34_8_Composite.tif",0,0,1,0.8608,0.8584,0.8148,0.2489,0.5963,0.5963
"398","34_8_Composite.tif",0,1,0,0.2369,0.235,0,0.0762,0.5963,0.5963
"299","34_9_Composite.tif",0,0,1,0.6912,0.728,0.5294,0.1706,0.538,0.538
"399","34_9_Composite.tif",0,1,0,0.2693,0.2675,0.1666,0.0836,0.538,0.538
"2100","35_10_Composite.tif",0,0,1,0.5521,0.5304,0.6153,0.2268,0.3924,0.3924
"3100","35_10_Composite.tif",0,1,0,0.0859,0.0854,0,0.0332,0.3924,0.3924
"2101","35_1_Composite.tif",0,0,1,0.5443,0.5488,0.6111,0.2503,0.5469,0.5469
"3101","35_1_Composite.tif",0,1,0,0.3688,0.3632,0.0769,0.0641,0.5469,0.5469
"2102","35_2_Composite.tif",0,0,1,0.878,0.8881,0.8666,0.444,0.559,0.559
"3102","35_2_Composite.tif",0,1,0,0.2593,0.2578,0,0.0219,0.559,0.559
"2103","35_3_Composite.tif",0,0,1,0.8722,0.8878,0.7333,0.2862,0.6057,0.6057
"3103","35_3_Composite.tif",0,1,0,0.3311,0.3255,0,0.0236,0.6057,0.6057
"2104","35_4_Composite.tif",0,0,1,0.8144,0.8074,0.7692,0.2669,0.5748,0.5748
"3104","35_4_Composite.tif",0,1,0,0.2616,0.2548,0,0.0459,0.5748,0.5748
"2105","35_5_Composite.tif",0,0,1,0.4646,0.4901,0.4782,0.1586,0.3675,0.3675
"3105","35_5_Composite.tif",0,1,0,0.168,0.1693,0.0625,0.0462,0.3675,0.3675
"2106","35_6_Composite.tif",0,0,1,0.523,0.5175,0.1818,0.1214,0.4158,0.4158
"3106","35_6_Composite.tif",0,1,0,0.1922,0.1966,0.0714,0.0291,0.4158,0.4158
"2107","35_7_Composite.tif",0,0,1,0.9258,0.9295,0.8,0.3013,0.6481,0.6481
"3107","35_7_Composite.tif",0,1,0,0.3725,0.3497,0,0.0167,0.6481,0.6481
"2108","35_8_Composite.tif",0,0,1,0.5749,0.5711,0.4347,0.1637,0.4182,0.4182
"3108","35_8_Composite.tif",0,1,0,0.1766,0.1769,0.0625,0.0554,0.4182,0.4182
"2109","35_9_Composite.tif",0,0,1,0.2992,0.3072,0.5,0.1729,0.255,0.255
"3109","35_9_Composite.tif",0,1,0,0.1606,0.1678,0.25,0.093,0.255,0.255
