Var1,Var2
7.415845,1.27687199368141
6.66463099999999,1.75226890670398
8.52360699999999,0.631659802981332
5.83789199999999,2.04440983130598
6.92675099999999,1.44712736490528
6.043907,1.97970244377751
8.03257899999999,0.830895710221283
7.35965599999999,1.2693032760181
6.12297399999999,2.34665543250616
6.00300299999999,2.17461760452392
8.593307,0.198277093010962
8.64821999999999,0.235035106762741
9.09735399999999,0.0374782014900799
7.83551699999999,0.743734294305057
8.35305999999999,0.331669720722527
8.15555099999999,0.294214572672471
8.68852899999999,0.257098728535526
NaN,NaN
8.94169899999999,0.0989195703856147
9.07546499999999,0.0248266611427788
8.696112,0.407327222893146
7.716261,0.756774643301975
9.16435199999999,0.169221817800231
6.57377599999999,1.11422719382527
8.063199,0.504607098926426
8.39130499999999,0.153347265542685
7.87116299999999,0.75105479283769
7.03803,0.33226689876347
8.240839,0.459795836661812
7.067561,1.05242831052913
8.015213,0.386513427622834
7.960174,0.422190649681525
8.22756899999999,0.296458308278654
8.338193,0.513000230647185
7.81943199999999,0.516381953488372
7.23960999999999,0.564211996525458
8.826584,0.210229478376222
7.503213,0.452413411584958
8.266676,0.264391445565584
8.331541,0.245446141048699
6.888708,1.22856690676612
6.43199899999999,1.74480062708929
5.518294,1.71937534104959
6.54584099999999,1.13856402586844
5.109063,2.08917664792958
4.98458399999999,1.94856214253242
5.502182,2.268942417831
7.279322,0.788310208344399
7.51733699999999,0.8688391575306
5.668241,2.51123765407634
8.25830299999999,0.629735530052123
7.550739,0.721663618874413
8.06122199999999,0.691027867654842
6.61499399999999,1.20708617046211
6.58797999999999,1.35783868824193
8.06210599999999,0.504024861068499
8.28687499999999,0.605583192874608
7.46374099999999,1.1583197661823
8.090414,0.769546291197884
8.171926,0.689730930430166
8.074181,0.686316255835482
7.57494,0.715455032368875
7.820299,0.894573746553549
7.71504899999999,0.647164564022987
7.31201599999999,0.435386078337332
7.692758,0.514616786380961
7.65411999999999,0.371391894506659
8.263634,0.479981060558188
6.977615,0.996531503148821
7.44877499999999,0.870165855565169
7.981673,0.724228704059475
8.52428399999999,0.447853858180382
8.02013099999999,0.825946719865408
7.653139,0.834318090044887
8.46559399999999,0.412807699190228
8.136727,0.703440197452229
7.91920899999999,0.789406425461308
6.101588,1.69745664937305
5.77291,1.74258463647199
8.12535899999999,0.618178054222463
6.25667199999999,1.16723146417193
6.121894,1.20295689463221
6.41768199999999,1.21454037399263
6.214742,1.25481670335059
6.43063199999999,1.06534378592557
5.73661199999999,1.62872169543078
6.58338399999999,1.12552974459617
5.472435,1.62774426089354
5.59202899999999,0.859355083044986
6.60775899999999,0.891484258117778
6.507461,0.428886172848614
7.56943899999999,0.786542881161738
7.47513699999999,0.793901909211838
6.37193299999999,1.54057363834307
7.83939199999999,0.663913566574112
8.203994,0.403707406229458
6.94932699999999,1.47892143729219
6.45798199999999,0.345229524482918
5.63220399999999,2.18868161375556
7.65720499999999,1.01712246595815
7.82214899999999,0.648717351468337
7.67813399999999,0.926784683062275
7.21453399999999,1.16236408368145
8.63216899999999,0.375918316720364
7.73925899999999,0.917388245762713
8.27136399999999,0.423198899786779
8.718184,0.111662214771295
8.30800099999999,0.480606760880967
7.93713199999999,0.511184989133319
8.29339799999999,0.500398476184094
