"x","y","z","intensity"
36.4,106.8,0,139.8
31.5121951219512,108,0,143.170731707317
74,93.2857142857143,0,124.285714285714
79,92,0,117.285714285714
107.464285714286,85.6071428571429,0,116.428571428571
64.8645833333333,74.1458333333333,0,220.0625
68,61,0,185
39.2285714285714,63.2,0,161.114285714286
56.5555555555556,50.6666666666667,0,177
57,45,0,163
26.6666666666667,44.6666666666667,0,114.333333333333
71,43,0,157
22,43,0,113
64,45.4,0,191.866666666667
70,40,0,150
24,40.5,0,113.5
65,39,0,153.666666666667
17.2666666666667,20.7666666666667,0,120.933333333333
117.068965517241,20.7931034482759,0,160.425287356322
