"x","y","z","intensity"
86,126.5,0,47
100.5,126.142857142857,0,118.142857142857
121.884615384615,124.807692307692,0,150.807692307692
27,123.2,0,49.6
124.1,118,0,96.4
121,111.5,0,65.6666666666667
127,110.5,0,70
80.9090909090909,106.909090909091,0,138.772727272727
13.2307692307692,107.538461538462,0,63.7692307692308
23.1071428571429,106.571428571429,0,144.464285714286
47.4,103.3,0,57.1
90,103.724137931034,0,111.241379310345
127,102,0,55.6
67.6296296296296,103.592592592593,0,64.6296296296296
73.5,99,0,63
55.6666666666667,99.6666666666667,0,53
28.3333333333333,99.6666666666667,0,61.6666666666667
4.6875,101.0625,0,72.9375
80.3846153846154,97.6153846153846,0,89
46,96,0,32
87.5,93,0,70.5
12.1111111111111,97.6388888888889,0,109.083333333333
51.1666666666667,92.1666666666667,0,54.3333333333333
34.5476190476191,90.2857142857143,0,137.404761904762
24.2352941176471,90.7058823529412,0,61.7647058823529
109,87.5,0,70
58.8529411764706,90.7352941176471,0,92.5294117647059
103.75,87.9166666666667,0,67.0833333333333
88.5,86.5,0,59
42.25,87,0,61
97.5,85.2,0,54.2
75.8,85.0666666666667,0,83
28.5,81,0,36.5
81.5882352941177,80.1176470588235,0,114.941176470588
115.333333333333,77,0,131.925925925926
101.884615384615,74.9230769230769,0,123.461538461538
87,74.1739130434783,0,103.782608695652
124.125,68.125,0,55.5
111,68.2857142857143,0,46.2857142857143
122.8,59.6,0,46.6
114.5,59,0,40.5
127,48.5,0,41.5
13.8333333333333,19.9166666666667,0,49.6666666666667
1.2,11.6666666666667,0,81
127,7,0,41
109.769230769231,5.38461538461539,0,58.0769230769231
16.7894736842105,6.36842105263158,0,81.1052631578947
3.5,4.5,0,45.5
127,1,0,90
105.5,0.333333333333333,0,65
62,1,0,66.3333333333333
46.3,0.6,0,77.6
34.0555555555556,2.22222222222222,0,74.2777777777778
25,1,0,76.8888888888889
9.4,0.2,0,60
