"x","y","z","intensity"
123.2,126.1,0,86.7
113.833333333333,125.722222222222,0,133.722222222222
98.5,118,0,76.6
106.782608695652,116.695652173913,0,125.608695652174
92.7368421052632,112.789473684211,0,100.210526315789
102.714285714286,111.357142857143,0,132.714285714286
29.5,109.5,0,34.5
86.1304347826087,105.304347826087,0,91.2608695652174
97.8055555555556,104.027777777778,0,176.694444444444
76.7714285714286,96.0857142857143,0,106.685714285714
9.5,93,0,35
66.5,89,0,67.5
84.1851851851852,90.037037037037,0,152.777777777778
72.9090909090909,87.6363636363636,0,106.727272727273
59.2222222222222,82.3333333333333,0,65.8888888888889
75.9545454545455,82.0909090909091,0,102.272727272727
63.4705882352941,75.7647058823529,0,132.43137254902
51.5,72,0,74
70.5,70.5,0,100.428571428571
66.9166666666667,66.1666666666667,0,88.6666666666667
58.2352941176471,64.3529411764706,0,124.941176470588
46.3055555555556,64.4722222222222,0,181.527777777778
35.4444444444444,58.1111111111111,0,55.4444444444444
60.2857142857143,57.4642857142857,0,166.642857142857
50,54.5,0,125.833333333333
43.7,55.7,0,101.3
41.375,47.8125,0,120.25
19.3103448275862,47.2413793103448,0,109.241379310345
28.4827586206897,43.8620689655172,0,105.862068965517
21.1578947368421,38.5263157894737,0,116.578947368421
12.5,36.5,0,52.5
16.6666666666667,35.3333333333333,0,70
24,34,0,141
48.9887640449438,43.1460674157303,0,147.786516853933
28,30.5,0,57.2
13.5,22.5,0,49.25
6.05263157894737,17.2105263157895,0,81.4736842105263
18.2575757575758,12.0606060606061,0,120.19696969697
40.2857142857143,5,0,37.7142857142857
4,3,0,84.4444444444444
53,1.75,0,40.5
