"x","y","z","intensity"
91.5,124,0,45.75
47.4166666666667,124.416666666667,0,23.5833333333333
66.8,122,0,23.4
84.9444444444444,119.907407407407,0,98.9074074074074
95.25,112.95,0,35.45
85.6829268292683,102.390243902439,0,51.8048780487805
78.5,93,0,78.0769230769231
91.3,92.325,0,56.95
82,86.5,0,29.8333333333333
76.5,86.5,0,24.75
92,85,0,25
83.1428571428571,77.9285714285714,0,32.0714285714286
22.2,77.4,0,18.2
125.95652173913,77.1739130434783,0,50
77.4,72.4,0,48.4666666666667
127,65,0,20.6666666666667
74.8,64.4666666666667,0,140.933333333333
82.5,60.7,0,47.2
87.76,58.96,0,51.32
74.4166666666667,52.3333333333333,0,64.9583333333333
82.1333333333333,46.4,0,111.2
72,42,0,33
76.9642857142857,36.9285714285714,0,68.0357142857143
68.0909090909091,32.3636363636364,0,25.8181818181818
78.6470588235294,30.5882352941176,0,46.9411764705882
115.846153846154,20.5384615384615,0,22.6923076923077
71.6,20.88,0,48.92
4.25,19,0,19.75
106.615384615385,17.3846153846154,0,20.4615384615385
81.7777777777778,14.6111111111111,0,35.2777777777778
80.6666666666667,8.33333333333333,0,23.6666666666667
127,7,0,12
121.333333333333,8.44444444444444,0,21.5555555555556
67.2941176470588,7.41176470588235,0,34.4705882352941
127,0.5,0,19
73.9444444444444,2.11111111111111,0,46.6111111111111
