"x","y","z","intensity"
55,127,0,65
71.8571428571429,126.714285714286,0,96.7142857142857
36,125.5,0,106
113.578947368421,125.473684210526,0,157
46.2222222222222,125.111111111111,0,80.6666666666667
93.8,123.4,0,97.4
28.75,124.4375,0,168.375
61.5,123,0,91.6666666666667
11.9333333333333,123.266666666667,0,150.333333333333
80.6842105263158,121.105263157895,0,114.736842105263
58.5,119,0,90
0.5,120.5,0,100.5
22.8421052631579,119.157894736842,0,147.578947368421
117.5,116,0,107
36.3913043478261,117.521739130435,0,106.086956521739
94.8235294117647,116.823529411765,0,156.117647058824
12.8421052631579,117.421052631579,0,145.842105263158
77.5,110,0,104.5
121.090909090909,110.045454545455,0,131.045454545455
83.3333333333333,108.666666666667,0,89.7777777777778
102.625,107.5625,0,135.375
94.1875,107.1875,0,107.375
106.4,101.6,0,133.733333333333
25.5,83,0,98.3
25,78,0,99.6
56.5,70.7142857142857,0,106.714285714286
11.1875,70.125,0,112.125
76.2272727272727,68.4090909090909,0,146.409090909091
44.5,68.3125,0,113.8125
33.6666666666667,65.3333333333333,0,81.6666666666667
19.4666666666667,66.6666666666667,0,123.2
126,61,0,90
28.5,61.5,0,92.5
77.8461538461538,58.5384615384615,0,96.6153846153846
88,56,0,125
58,56.5,0,82.3333333333333
37.2857142857143,57.5714285714286,0,103.714285714286
94,55.25,0,77.5
122.833333333333,54.8333333333333,0,70.5
107.090909090909,55,0,85.8181818181818
16.0952380952381,52.4761904761905,0,153.809523809524
42.5454545454545,48.8181818181818,0,115.818181818182
67.5833333333333,47.5833333333333,0,104.5
28,44.7692307692308,0,93.4615384615385
54.3076923076923,41.9615384615385,0,119.5
35,35.2,0,78.3
5.8,35.5,0,74.4
81.7142857142857,30,0,68.4285714285714
98,28,0,56
101.5,26,0,71.8333333333333
59.5,26.6666666666667,0,120.277777777778
51.5,24,0,76.5
23,20,0,74
89.5,19.5,0,74.75
71.875,19.125,0,70
8.5,13.5,0,63.25
99.32,13.32,0,129.16
21.5,13.8333333333333,0,100.083333333333
115.25,12.4,0,133.05
45,5.5,0,107.5
49.1111111111111,5.44444444444444,0,97.7777777777778
125.4,5.4,0,163.4
62.7272727272727,0.454545454545455,0,145.818181818182
