"x","y","z","intensity"
96.5,126.125,0,101.6875
87.6470588235294,119.313725490196,0,123.803921568627
95.1379310344828,113.172413793103,0,74.0344827586207
84.1666666666667,111.166666666667,0,55.1666666666667
82.3333333333333,104.666666666667,0,49
94.1739130434783,103,0,82.2173913043478
87.7368421052632,103.105263157895,0,73.4736842105263
87,96.5,0,61.5
93.1,89.9666666666667,0,79.0333333333333
81.5901639344262,92.7540983606557,0,79.1475409836066
84.3333333333333,80.2222222222222,0,60.6666666666667
44.4285714285714,80.0714285714286,0,21.0714285714286
87.5,76,0,53
79.0769230769231,76.8076923076923,0,92.8461538461538
72.4666666666667,73.1333333333333,0,55.4
87.1875,65.75,0,64.375
80.2840909090909,60.3068181818182,0,99.4886363636364
73.95,51.9,0,65.3
79.953488372093,43.2790697674419,0,113.372093023256
126.416666666667,27.0833333333333,0,33.9166666666667
77.6181818181818,28.0727272727273,0,89.3090909090909
127,19,0,39
70.4761904761905,23.1666666666667,0,86.8809523809524
82.2,16.5,0,45.1
69,14,0,49.6153846153846
124.6,9.2,0,34.3
77.6206896551724,7.13793103448276,0,102.689655172414
127,1.5,0,31.5
120.333333333333,0.333333333333333,0,23.3333333333333
68.5,0.666666666666667,0,78.5833333333333
