"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"2","structure_1_70_1_Composite.tif",0,0,1,0.3639,0.3496,0.2,0.2583,0.2836,0.2836
"3","structure_1_70_1_Composite.tif",0,1,0,0.2674,0.272,0.1153,0.2273,0.2836,0.2836
"21","structure_1_70_2_Composite.tif",0,0,1,0.2478,0.237,0.0714,0.2223,0.3296,0.3296
"31","structure_1_70_2_Composite.tif",0,1,0,0.3485,0.3187,0.1973,0.2541,0.3296,0.3296
"22","structure_1_70_3_Composite.tif",0,0,1,0.3307,0.323,0.1355,0.267,0.236,0.236
"32","structure_1_70_3_Composite.tif",0,1,0,0.3502,0.3415,0.2291,0.2566,0.236,0.236
"23","structure_1_70_4_Composite.tif",0,0,1,0.2924,0.2906,0.1428,0.2028,0.2922,0.2922
"33","structure_1_70_4_Composite.tif",0,1,0,0.435,0.424,0.25,0.2658,0.2922,0.2922
"24","structure_1_70_5_Composite.tif",0,0,1,0.3922,0.3716,0.2407,0.2723,0.2837,0.2837
"34","structure_1_70_5_Composite.tif",0,1,0,0.4108,0.4075,0.25,0.2678,0.2837,0.2837
"25","structure_2_70_1_Composite.tif",0,0,1,0.4285,0.4257,0.2954,0.2714,0.2683,0.2683
"35","structure_2_70_1_Composite.tif",0,1,0,0.3824,0.3717,0.1463,0.2544,0.2683,0.2683
"26","structure_2_70_2_Composite.tif",0,0,1,0.294,0.2687,0.0857,0.2133,0.3117,0.3117
"36","structure_2_70_2_Composite.tif",0,1,0,0.2702,0.2519,0.0606,0.2161,0.3117,0.3117
"27","structure_2_70_3_Composite.tif",0,0,1,0.3442,0.3106,0.1186,0.186,0.358,0.358
"37","structure_2_70_3_Composite.tif",0,1,0,0.2999,0.2811,0.12,0.2328,0.358,0.358
"28","structure_2_70_4_Composite.tif",0,0,1,0.2899,0.2749,0.1639,0.1847,0.3219,0.3219
"38","structure_2_70_4_Composite.tif",0,1,0,0.3048,0.303,0.125,0.2205,0.3219,0.3219
"29","structure_2_70_5_Composite.tif",0,0,1,0.327,0.3097,0.1428,0.2321,0.3408,0.3408
"39","structure_2_70_5_Composite.tif",0,1,0,0.4436,0.4075,0.1973,0.2239,0.3408,0.3408
"210","structure_3_70_1_Composite.tif",0,0,1,0.2995,0.2862,0.125,0.2298,0.2684,0.2684
"310","structure_3_70_1_Composite.tif",0,1,0,0.3215,0.2972,0.1538,0.2361,0.2684,0.2684
"211","structure_3_70_2_Composite.tif",0,0,1,0.4692,0.4665,0.3191,0.299,0.2942,0.2942
"311","structure_3_70_2_Composite.tif",0,1,0,0.4132,0.4082,0.3137,0.3002,0.2942,0.2942
"212","structure_3_70_3_Composite.tif",0,0,1,0.3233,0.3116,0.1166,0.2385,0.2298,0.2298
"312","structure_3_70_3_Composite.tif",0,1,0,0.3559,0.3477,0.1929,0.2503,0.2298,0.2298
"213","structure_3_70_4_Composite.tif",0,0,1,0.3815,0.3623,0.1964,0.2259,0.2783,0.2783
"313","structure_3_70_4_Composite.tif",0,1,0,0.4101,0.399,0.2,0.2497,0.2783,0.2783
"214","structure_3_70_5_Composite.tif",0,0,1,0.3308,0.3283,0.1403,0.2455,0.2555,0.2555
"314","structure_3_70_5_Composite.tif",0,1,0,0.3315,0.3224,0.123,0.2701,0.2555,0.2555
"215","structure_4_70_1_Composite.tif",0,0,1,0.4578,0.4397,0.375,0.2727,0.3786,0.3786
"315","structure_4_70_1_Composite.tif",0,1,0,0.3944,0.3659,0.1754,0.1808,0.3786,0.3786
"216","structure_4_70_2_Composite.tif",0,0,1,0.3657,0.3577,0.125,0.208,0.4183,0.4183
"316","structure_4_70_2_Composite.tif",0,1,0,0.4544,0.4388,0.2894,0.2169,0.4183,0.4183
"217","structure_4_70_3_Composite.tif",0,0,1,0.4398,0.4088,0.1886,0.2455,0.4257,0.4257
"317","structure_4_70_3_Composite.tif",0,1,0,0.3989,0.3701,0.1509,0.2274,0.4257,0.4257
"218","structure_4_70_4_Composite.tif",0,0,1,0.4215,0.4179,0.1363,0.2421,0.3619,0.3619
"318","structure_4_70_4_Composite.tif",0,1,0,0.5428,0.5327,0.2641,0.2558,0.3619,0.3619
"219","structure_4_70_5_Composite.tif",0,0,1,0.5086,0.4628,0.3888,0.252,0.4127,0.4127
"319","structure_4_70_5_Composite.tif",0,1,0,0.3803,0.3639,0.2,0.1765,0.4127,0.4127
