"","Picture","method","value"
"765",120,"Coloc.Tesseler.Manders.B",0.112763
"766",120,"Coloc.Tesseler.Manders.B",0.112763
"767",120,"Coloc.Tesseler.Manders.B",0.112763
"768",120,"Coloc.Tesseler.Manders.B",0.112763
"769",120,"Coloc.Tesseler.Manders.B",0.112763
"770",120,"Coloc.Tesseler.Manders.B",0.112763
"771",120,"Coloc.Tesseler.Manders.B",0.112763
"772",120,"Coloc.Tesseler.Manders.B",0.112763
"773",120,"Coloc.Tesseler.Manders.B",0.112763
"774",120,"Coloc.Tesseler.Manders.B",0.112763
"775",120,"Coloc.Tesseler.Manders.B",0.112763
"776",120,"Coloc.Tesseler.Manders.B",0.112763
"777",120,"Coloc.Tesseler.Manders.B",0.112763
"778",120,"Coloc.Tesseler.Manders.B",0.112763
"779",120,"Coloc.Tesseler.Manders.B",0.112763
"780",120,"Coloc.Tesseler.Manders.B",0.112763
"781",160,"Coloc.Tesseler.Manders.B",0.314101
"782",160,"Coloc.Tesseler.Manders.B",0.314101
"783",160,"Coloc.Tesseler.Manders.B",0.314101
"784",160,"Coloc.Tesseler.Manders.B",0.314101
"785",160,"Coloc.Tesseler.Manders.B",0.314101
"786",160,"Coloc.Tesseler.Manders.B",0.314101
"787",160,"Coloc.Tesseler.Manders.B",0.314101
"788",160,"Coloc.Tesseler.Manders.B",0.314101
"789",160,"Coloc.Tesseler.Manders.B",0.314101
"790",160,"Coloc.Tesseler.Manders.B",0.314101
"791",160,"Coloc.Tesseler.Manders.B",0.314101
"792",160,"Coloc.Tesseler.Manders.B",0.314101
"793",160,"Coloc.Tesseler.Manders.B",0.314101
"794",160,"Coloc.Tesseler.Manders.B",0.314101
"795",160,"Coloc.Tesseler.Manders.B",0.314101
"796",160,"Coloc.Tesseler.Manders.B",0.314101
"797",160,"Coloc.Tesseler.Manders.B",0.314101
"798",160,"Coloc.Tesseler.Manders.B",0.314101
"799",160,"Coloc.Tesseler.Manders.B",0.314101
"800",160,"Coloc.Tesseler.Manders.B",0.314101
"801",200,"Coloc.Tesseler.Manders.B",0.28887
"802",200,"Coloc.Tesseler.Manders.B",0.28887
"803",200,"Coloc.Tesseler.Manders.B",0.28887
"804",200,"Coloc.Tesseler.Manders.B",0.28887
"805",200,"Coloc.Tesseler.Manders.B",0.28887
"806",200,"Coloc.Tesseler.Manders.B",0.28887
"807",200,"Coloc.Tesseler.Manders.B",0.28887
"808",200,"Coloc.Tesseler.Manders.B",0.28887
"809",200,"Coloc.Tesseler.Manders.B",0.28887
"810",200,"Coloc.Tesseler.Manders.B",0.28887
"811",200,"Coloc.Tesseler.Manders.B",0.28887
"812",200,"Coloc.Tesseler.Manders.B",0.28887
"813",200,"Coloc.Tesseler.Manders.B",0.28887
"814",200,"Coloc.Tesseler.Manders.B",0.28887
"815",200,"Coloc.Tesseler.Manders.B",0.28887
"816",200,"Coloc.Tesseler.Manders.B",0.28887
"817",200,"Coloc.Tesseler.Manders.B",0.28887
"818",200,"Coloc.Tesseler.Manders.B",0.28887
"819",200,"Coloc.Tesseler.Manders.B",0.28887
"820",200,"Coloc.Tesseler.Manders.B",0.28887
"821",240,"Coloc.Tesseler.Manders.B",0.463428
"822",240,"Coloc.Tesseler.Manders.B",0.463428
"823",240,"Coloc.Tesseler.Manders.B",0.463428
"824",240,"Coloc.Tesseler.Manders.B",0.463428
"825",240,"Coloc.Tesseler.Manders.B",0.463428
"826",240,"Coloc.Tesseler.Manders.B",0.463428
"827",240,"Coloc.Tesseler.Manders.B",0.463428
"828",240,"Coloc.Tesseler.Manders.B",0.463428
"829",240,"Coloc.Tesseler.Manders.B",0.463428
"830",240,"Coloc.Tesseler.Manders.B",0.463428
"831",240,"Coloc.Tesseler.Manders.B",0.463428
"832",240,"Coloc.Tesseler.Manders.B",0.463428
"833",240,"Coloc.Tesseler.Manders.B",0.463428
"834",240,"Coloc.Tesseler.Manders.B",0.463428
"835",240,"Coloc.Tesseler.Manders.B",0.463428
"836",240,"Coloc.Tesseler.Manders.B",0.463428
"837",240,"Coloc.Tesseler.Manders.B",0.463428
"838",240,"Coloc.Tesseler.Manders.B",0.463428
"839",240,"Coloc.Tesseler.Manders.B",0.463428
"840",240,"Coloc.Tesseler.Manders.B",0.463428
