"","Picture","ICCS.M1","ICCS.M2","LI..DeBias.","Mander.s.M1","Mander.s.M2","Pearson.s.Corr","Pearson.s.with.tresh.","Thresholded.Overlap.Coeff.ch1","Thresholded.Overlap.Coeff.ch2"
"1",40,0.292899659057514,0.0930130434381313,0.353574118172783,0.110760800637388,0.108576002890543,0.165056016887996,0.087751845915363,0,0.0555
"2",40,0.257431732805576,0.0751361810156718,0.390618080229227,0.109637598943716,0.103519324715031,0.139077091123081,0.0605963685513602,0,0
"3",40,0.387550902814852,0.116529112173701,0.399132426911489,0.117770790864803,0.111423522887029,0.212511088245134,0.123458765962656,0,0.0175
"4",40,0.281483362414064,0.0944255218040865,0.39885181970436,0.116435109146833,0.110654467060342,0.163031326361276,0.0867270793003854,0,0
"5",40,0.242513450635905,0.0814194705699358,0.374273706121285,0.110287603379663,0.0983168472628421,0.140518030006344,0.0640273603921694,0,0
"6",40,0.260161905028666,0.0786205563123112,0.427905847384967,0.110096850516181,0.0999283271704209,0.143017739125692,0.0564816509552589,0,0
"7",40,0.371023103193187,0.120325779149945,0.389935911814011,0.126092911633123,0.117596625793347,0.211290425657081,0.144387903506857,0,0
"8",40,0.226731172760437,0.0684156065070549,0.388409669519796,0.105762436378358,0.0857462880611245,0.124546981892221,0.036058225391065,0,0
"9",40,0.342241243479849,0.104602896686606,0.407086141259572,0.117642610938641,0.117164478508086,0.18920736093931,0.119064576380921,0,0
"10",40,0.330414128562866,0.10588175810984,0.38811512281084,0.117362947105998,0.112847303253165,0.187042318304086,0.108332267427026,0,0
"11",40,0.268916438581357,0.0840594593036789,0.379453706283556,0.111786880242382,0.0981013355261709,0.150349494262601,0.07146382441188,0,0.0434
"12",40,0.253323040933159,0.081357646797314,0.409294802752294,0.111794397782881,0.0967251867697032,0.14356102009202,0.0770488552622626,0,0
"13",40,0.265777935530324,0.0814845204654145,0.339807572868928,0.111177487726295,0.105636044432048,0.147162453183468,0.0782824593066321,0,0
"14",40,0.246395429306684,0.0805435180397159,0.387345209446184,0.108030476704201,0.096332980190697,0.140874251392036,0.0602831036630943,0,0
"15",40,0.224715753491583,0.0699273630242253,0.36031920375045,0.107177016605785,0.0964730762233946,0.125354617273032,0.0621042924100605,0,0.0285
"16",40,0.283676464480364,0.0956460149272568,0.463279998891438,0.110566036662381,0.10587398881694,0.164719529370989,0.0790120703049738,0,0
"17",40,0.179478644817364,0.0551225950174476,0.358548814696026,0.100027423445586,0.0822450343193829,0.0994652132785523,0.0113863240569782,0,0.0285
"18",40,0.333415373921736,0.0975511721559458,0.340387848311764,0.123329340172788,0.109528377358777,0.180347055814278,0.0998364997401329,0,0.0588
"19",40,0.187946085019216,0.0610651288341993,0.379121132139814,0.0990360881689782,0.0951646781247602,0.107130536709109,0.0249977616243112,0,0
"20",40,0.332198644875415,0.109466244023889,0.364650645253392,0.115525920038648,0.11420313818941,0.190694881746567,0.112611500425758,0,0.0277
"21",80,1.06271493264188,0.541118786504818,2.03899235218417,0.989213074273832,0.986006820978384,0.758323819190536,0.75722045410121,0,0.2413
"22",80,1.14640525862372,0.491420514085911,1.94840163506484,0.984694540299671,0.98772008587594,0.750577818446335,0.749090787416345,0.0833,0.0882
"23",80,1.13808761829821,0.444651089365657,1.96106615725864,0.980740668103294,0.988438345134215,0.711373248913581,0.710284120401257,0,0.8235
"24",80,1.19456397485502,0.446907348844502,1.9568764860315,0.983442445916369,0.986935339880117,0.73065684081353,0.72832830464612,0,0.4722
"25",80,1.18513308634597,0.511744085888872,2.05389099082569,0.988857779651424,0.990771695559626,0.778771370768583,0.777792518394565,0,0.3928
"26",80,1.15160291458719,0.465634888510873,2.00187589457523,0.977722986031082,0.987884837240925,0.732274876492837,0.731072484156318,0,0.3823
"27",80,1.18376733319198,0.484293658110581,2.18829182758126,0.967571953976953,0.987501351426615,0.757159832626739,0.756600569142758,0,0.1785
"28",80,1.18206140177829,0.481282462926661,1.91078727876106,0.98608106235812,0.991117358686397,0.754258193709818,0.753293692634811,0.0384,0.5
"29",80,1.14172563075659,0.546966947016485,2.05092802791097,0.985576485199752,0.986903339080034,0.790244381558898,0.788983035744683,0,0.3703
"30",80,1.07010338659911,0.470010916179007,1.83320960632444,0.98639908533072,0.990148980397773,0.709196921272015,0.708413020274506,0,0.5882
"31",80,1.1708498578403,0.453442983992311,1.87739690163935,0.979234926834422,0.991870938518093,0.728638218422614,0.728431994645964,0,0.303
"32",80,1.12037454171748,0.466771840223228,2.03958715055009,0.982749090096021,0.989026445766504,0.723159240124001,0.722039081827732,0,0.25
"33",80,1.14706170734094,0.512048566938187,1.80573390695845,0.982561907097533,0.991198284746761,0.766388480754765,0.765374592237575,0.0666,0.2857
"34",80,1.15329924480066,0.447349769821057,2.08060471373224,0.98120175404306,0.991796937359547,0.718281387546951,0.717546580637006,0,0.1212
"35",80,1.1069596361447,0.454073975534552,1.87077961052558,0.964301142278467,0.991358347697612,0.708972187564861,0.70974453432449,0,0.3666
"36",80,1.18488683524812,0.489205311814797,2.01297394247949,0.977669626370173,0.987877795367287,0.761349416301613,0.760189691412654,0.0416,0.4062
"37",80,1.15419176313769,0.480109090835775,1.90775826260431,0.981909663649526,0.990276707122497,0.744404431777631,0.7433691534125,0.1,0.1428
"38",80,1.12868100101241,0.552731192703133,2.01685620023115,0.971201804309078,0.987991398866667,0.789846311551149,0.789099242112594,0,0.6486
"39",80,1.19331012572319,0.454614248711469,1.89391962267247,0.983339719626993,0.989288164954948,0.736543132671426,0.735525445027616,0.0714,0.6451
"40",80,1.1689069967683,0.519425015471905,2.12137066419717,0.986036419869974,0.984961262553802,0.779204424321111,0.777633877928469,0,0.1851
"41",120,1.18588440040478,0.667684767276349,3.2914161432673,0.991849978405789,0.990667880062876,0.88982973084794,0.888446367344399,1,0.0769
"42",120,1.23411592589053,0.619003653160707,2.87869789330024,0.986637547398214,0.990920518729771,0.874026467877287,0.872925336509048,0.4444,0.52
"43",120,1.17671693775426,0.657863256342992,3.43386398644834,0.99329559541468,0.989974666863576,0.879840233488427,0.878553511155529,0.5263,0.6923
"44",120,1.20909561383161,0.657473347129756,3.15893409965047,0.99198639780059,0.994878436853403,0.891598643014768,0.890881149171422,0.55,0.6896
"45",120,1.21453430513062,0.632496702132093,3.14645775569358,0.990167553533828,0.992928047511672,0.876463885520341,0.875625752114091,0.5,0.56
"46",120,1.21126646699417,0.641262569026255,3.13605665268749,0.99213373234691,0.994242843023394,0.88132845545803,0.880707872140888,0.3333,1
"47",120,1.19215277682023,0.66582130601143,3.25106195273899,0.989899909871448,0.994708138715654,0.890932499591075,0.890654113798721,0.7272,0.3461
"48",120,1.23225050938917,0.604729510578986,3.12252369967647,0.993661004359412,0.994537012761226,0.863237074883615,0.862532920613091,0.5555,0.2962
"49",120,1.24102472954436,0.6342964416358,3.28169436728817,0.987855903167861,0.993386744528791,0.887230280103207,0.886364877513242,0.647,0.88
"50",120,1.21626827346667,0.63195849060107,3.0734858165945,0.991648284158363,0.994416791300555,0.876716067074151,0.876310395698609,0.4117,1
"51",120,1.22631481336039,0.660673770095518,3.07716506600111,0.982082719471288,0.990847665525683,0.900107788582451,0.899404441157016,0.6,1
"52",120,1.1872349097423,0.675267502728082,3.29749368503937,0.99266377644756,0.993422390691666,0.895377659232842,0.894671690559801,0.5,0.7727
"53",120,1.20133459324604,0.685572238612669,3.31264139918983,0.98953795086097,0.993699865451968,0.907525011453969,0.906938485521886,0.6666,0.9629
"54",120,1.24083276072148,0.627132642372554,3.23916549767573,0.991889660784638,0.992014622838996,0.882137590160226,0.880836349373405,0.6923,0.7037
"55",120,1.20251295642538,0.649099522050101,3.10442152932761,0.994048104689157,0.99117196048364,0.883487739176255,0.881970932174708,0.8,0.5652
"56",120,1.17796511193353,0.679192488678986,3.1517375662625,0.989640654780154,0.992432880904385,0.894463557642877,0.893596105880006,0.5416,0.9333
"57",120,1.21364598593428,0.631291792778535,3.18097437647648,0.990155243347542,0.993333831380414,0.875308374379522,0.874373969593915,0.3809,0.875
"58",120,1.23244337092623,0.64567119518909,3.2260907608573,0.992888733132188,0.990676548647411,0.892049989803715,0.890670054051602,0.5,1
"59",120,1.2058257174752,0.651389740547049,3.27939971399813,0.993128165258271,0.992712956135836,0.886263223456286,0.885517170273941,0.5714,0.7391
"60",120,1.17803262545046,0.685834522778416,3.13270225199544,0.994045774790188,0.992914768962144,0.898852292366893,0.897956427041126,0.5625,0.5416
"61",160,1.14729924950593,0.77657436978862,4.47952613580247,0.99389554197309,0.996722142434739,0.943908465712658,0.943677813091174,0.7368,0.6666
"62",160,1.14323496046739,0.794978576486817,4.20272607408433,0.995596252325326,0.994380949697761,0.953334831768108,0.952488355487084,0.8461,0.8666
"63",160,1.10121860280217,0.848443773675512,4.08714515047243,0.994137141202256,0.996651059129432,0.966603365917558,0.966380411945662,0.8,0.4761
"64",160,1.11876641264031,0.818754930842066,4.03792314100186,0.992542860042181,0.994992021186297,0.957076546995975,0.956657711853956,0.8095,0.5652
"65",160,1.13645335020692,0.805513469933169,4.00946743845995,0.98943541644862,0.995622841229912,0.956780268161059,0.956606280902115,0.7368,0.44
"66",160,1.14197374158917,0.787335012707054,3.78816484684998,0.993929927348123,0.9969405684427,0.948217227403736,0.94803852362727,0.9333,0.8888
"67",160,1.15690083844619,0.794567862036604,4.06820848317873,0.990276355550988,0.995501458766088,0.958768077165975,0.958385455389811,0.9375,1
"68",160,1.15388367101677,0.793145229314787,4.10198176816417,0.991000822797034,0.992273405874078,0.956659463367808,0.955744473320546,0.8125,0.8947
"69",160,1.14733950288441,0.798778441244061,4.40650691045815,0.993144880148102,0.995425569814067,0.957324427606308,0.956838621175538,0.9333,0.619
"70",160,1.17613702562307,0.775900001635883,4.17681272741924,0.99289877644286,0.993136764517203,0.955282534177696,0.954365214583344,0.7142,0.9411
"71",160,1.18084528990697,0.749234513636763,4.24667090794979,0.989864974882554,0.995873667742251,0.940600896482516,0.940549064503896,0.8461,0.6923
"72",160,1.10040450971266,0.841385257914742,4.04734462744558,0.995438103510619,0.995228299697142,0.962218339159638,0.961943967013357,0.8,0.8125
"73",160,1.13329470688097,0.826753541190865,4.63181842902711,0.991905960209254,0.996299726203898,0.967964571731168,0.967751315691957,0.8823,0.6153
"74",160,1.14469099145928,0.804814225319495,4.4238670918317,0.991649203022798,0.991545616571433,0.959824772300394,0.959006679409971,0.8125,1
"75",160,1.14425003007154,0.780000786769988,4.61716116408712,0.994563100151617,0.995227888692727,0.944730609071911,0.944155373242077,1,1
"76",160,1.17610807440233,0.773801393277445,4.4043092741652,0.996156245375115,0.994129598229627,0.953978022082989,0.953188153945744,1,0.9285
"77",160,1.12309620965235,0.810654579670935,4.02040896598639,0.99576076922279,0.994014120536171,0.954171413198773,0.953553959361095,0.923,0.421
"78",160,1.15968417150315,0.784339971094844,4.45769712183014,0.996199238809303,0.995579494063043,0.95372252230716,0.953093598193749,1,0.3809
"79",160,1.14010544563796,0.816013882994349,4.51883224277539,0.991673446429827,0.996727458413004,0.964542312041329,0.964327900564896,0.7368,0.6923
"80",160,1.15416462993428,0.786641606858199,4.08529890156173,0.989686660336572,0.993386917391682,0.952845170565711,0.952006104806131,0.7692,0.7857
"81",200,1.11284999300659,0.84043196053075,4.52601028529535,0.997122111924309,0.997773452637156,0.967096014571024,0.966878922559316,0.75,0.8666
"82",200,1.10593540167927,0.839372407235658,4.80243323001315,0.996008078864925,0.997896560118556,0.963478936124015,0.963354069519646,0.8666,0.7142
"83",200,1.10364384851746,0.859395688527278,4.66192283017568,0.994675444365868,0.997567889649081,0.973892583956547,0.973787387447925,1,0.5714
"84",200,1.11709294384804,0.826973023214357,4.66576457446808,0.994897433001184,0.997168238040879,0.961148130615379,0.961048162882537,0.8333,0.5833
"85",200,1.10809408281441,0.844533149594465,4.78921987804878,0.996148837247042,0.996880962313843,0.967379029029598,0.967012920976045,0.9166,0.3076
"86",200,1.07152179230793,0.896275284331742,4.59477522638369,0.997286545109585,0.996393396068105,0.979989030075564,0.979678048184872,0.8,0.6
"87",200,1.09368666590387,0.86114323836961,4.79892648758151,0.997378578517301,0.997792055038232,0.97047456290112,0.970186472276596,1,0.5294
"88",200,1.08807538932635,0.864304527533409,4.69624552367803,0.996139592512543,0.996643284417093,0.96975692072418,0.969455756430882,1,0.6428
"89",200,1.092394520158,0.867628436228004,4.48674800336331,0.995529285853279,0.996210975456329,0.973546377564378,0.973201357247532,0.9166,0.9166
"90",200,1.09684834170216,0.871632224171391,4.08965524068451,0.994803391865526,0.995415148164831,0.977777254622215,0.977394173670696,0.8,0.4705
"91",200,1.10493397315037,0.858896321340558,4.78899042937853,0.99728736344401,0.996676451715584,0.974178487169094,0.973696166424737,0.923,0.3571
"92",200,1.10582811935416,0.850086341258599,4.51874087888935,0.997153515449175,0.99751424741751,0.969561436961399,0.969247650335861,1,1
