"","class","no_pic","t","OTC"
"170","Conf_random",2,1170,1
"171","Conf_random",2,1185,1
"172","Conf_random",2,1200,1
"173","Conf_random",2,1215,1
"174","Conf_random",2,1230,1
"175","Conf_random",2,1245,1
"176","Conf_random",2,1260,1
"177","Conf_random",2,1275,1
"178","Conf_random",2,1290,1
"179","Conf_random",2,1305,1
"180","Conf_random",2,1320,1
"181","Conf_random",2,1335,1
"182","Conf_random",2,1350,1
"183","Conf_random",3,0,0.028276077
"184","Conf_random",3,15,0.139858951
"185","Conf_random",3,30,0.257568333
"186","Conf_random",3,45,0.33085107
"187","Conf_random",3,60,0.422480348
"188","Conf_random",3,75,0.628025678
"189","Conf_random",3,90,0.715422795
"190","Conf_random",3,105,0.740159412
"191","Conf_random",3,120,0.773251227
"192","Conf_random",3,135,0.813385955
"193","Conf_random",3,150,0.844516289
"194","Conf_random",3,165,0.87739279
"195","Conf_random",3,180,0.919774789
"196","Conf_random",3,195,0.95953764
"197","Conf_random",3,210,0.98126033
"198","Conf_random",3,225,0.989134361
"199","Conf_random",3,240,0.992214324
"200","Conf_random",3,255,0.993721782
"201","Conf_random",3,270,0.994759338
"202","Conf_random",3,285,0.995389942
"203","Conf_random",3,300,0.995748511
"204","Conf_random",3,315,0.995918851
"205","Conf_random",3,330,0.995953104
"206","Conf_random",3,345,0.99602856
"207","Conf_random",3,360,0.996091696
"208","Conf_random",3,375,0.996167438
"209","Conf_random",3,390,0.996210344
"210","Conf_random",3,405,0.996303623
"211","Conf_random",3,420,0.996426258
"212","Conf_random",3,435,0.996571945
"213","Conf_random",3,450,0.996745393
"214","Conf_random",3,465,0.997016905
"215","Conf_random",3,480,0.997328272
"216","Conf_random",3,495,0.997588453
"217","Conf_random",3,510,0.99797104
"218","Conf_random",3,525,0.9982188
"219","Conf_random",3,540,0.998294938
"220","Conf_random",3,555,0.998358427
"221","Conf_random",3,570,0.998401268
"222","Conf_random",3,585,0.998415155
"223","Conf_random",3,600,0.998419707
"224","Conf_random",3,615,0.998419899
"225","Conf_random",3,630,0.998420089
"226","Conf_random",3,645,0.998420272
"227","Conf_random",3,660,0.998420467
"228","Conf_random",3,675,0.998420657
"229","Conf_random",3,690,0.998420827
"230","Conf_random",3,705,0.998421016
"231","Conf_random",3,720,0.998421195
"232","Conf_random",3,735,0.998421388
"233","Conf_random",3,750,0.998421569
"234","Conf_random",3,765,0.998421755
"235","Conf_random",3,780,0.998421928
"236","Conf_random",3,795,0.998422092
"237","Conf_random",3,810,0.998422273
"238","Conf_random",3,825,0.99842244
"239","Conf_random",3,840,0.998422626
"240","Conf_random",3,855,0.998422797
"241","Conf_random",3,870,0.998422978
"242","Conf_random",3,885,0.998423145
"243","Conf_random",3,900,0.998423324
"244","Conf_random",3,915,0.998423529
"245","Conf_random",3,930,0.998423697
"246","Conf_random",3,945,0.998423866
"247","Conf_random",3,960,0.998424037
"248","Conf_random",3,975,0.998424212
"249","Conf_random",3,990,0.998424372
"250","Conf_random",3,1005,0.998424527
"251","Conf_random",3,1020,0.998424691
"252","Conf_random",3,1035,0.998424859
"253","Conf_random",3,1050,0.998425011
"254","Conf_random",3,1065,0.99842517
"255","Conf_random",3,1080,0.998425335
"256","Conf_random",3,1095,0.99842554
"257","Conf_random",3,1110,0.998425725
"258","Conf_random",3,1125,0.998425896
"259","Conf_random",3,1140,0.998426051
"260","Conf_random",3,1155,0.99842619
"261","Conf_random",3,1170,0.998426325
"262","Conf_random",3,1185,0.998426445
"263","Conf_random",3,1200,0.998453899
"264","Conf_random",3,1215,0.998455101
"265","Conf_random",3,1230,0.998459859
"266","Conf_random",3,1245,0.998521462
"267","Conf_random",3,1260,0.998600852
"268","Conf_random",3,1275,0.998736175
"269","Conf_random",3,1290,0.998976988
"270","Conf_random",3,1305,0.999559993
"271","Conf_random",3,1320,0.999989942
"272","Conf_random",3,1335,1
"273","Conf_random",3,1350,1
"274","Conf_random",4,0,0.012850797
"275","Conf_random",4,15,0.046793243
"276","Conf_random",4,30,0.092588304
"277","Conf_random",4,45,0.161527897
"278","Conf_random",4,60,0.190975348
"279","Conf_random",4,75,0.227563557
"280","Conf_random",4,90,0.248255832
"281","Conf_random",4,105,0.27612741
"282","Conf_random",4,120,0.324357492
"283","Conf_random",4,135,0.353564472
"284","Conf_random",4,150,0.382686668
"285","Conf_random",4,165,0.398299627
"286","Conf_random",4,180,0.414913954
"287","Conf_random",4,195,0.45336352
"288","Conf_random",4,210,0.490820272
"289","Conf_random",4,225,0.537851341
"290","Conf_random",4,240,0.557769085
"291","Conf_random",4,255,0.580410165
"292","Conf_random",4,270,0.602175694
"293","Conf_random",4,285,0.624128937
"294","Conf_random",4,300,0.643058589
"295","Conf_random",4,315,0.659800306
"296","Conf_random",4,330,0.688137031
"297","Conf_random",4,345,0.715710088
"298","Conf_random",4,360,0.745640042
"299","Conf_random",4,375,0.766077916
"300","Conf_random",4,390,0.77960059
"301","Conf_random",4,405,0.790481129
"302","Conf_random",4,420,0.803632961
"303","Conf_random",4,435,0.818829739
"304","Conf_random",4,450,0.83608206
"305","Conf_random",4,465,0.85073424
"306","Conf_random",4,480,0.867070363
"307","Conf_random",4,495,0.879273714
"308","Conf_random",4,510,0.8858337
"309","Conf_random",4,525,0.890102996
"310","Conf_random",4,540,0.893224095
"311","Conf_random",4,555,0.897864309
"312","Conf_random",4,570,0.901955309
"313","Conf_random",4,585,0.906559839
"314","Conf_random",4,600,0.911837781
"315","Conf_random",4,615,0.917035409
"316","Conf_random",4,630,0.924361551
"317","Conf_random",4,645,0.93373582
"318","Conf_random",4,660,0.947615976
"319","Conf_random",4,675,0.960407668
"320","Conf_random",4,690,0.968546234
"321","Conf_random",4,705,0.975710499
"322","Conf_random",4,720,0.982354525
"323","Conf_random",4,735,0.988465576
"324","Conf_random",4,750,0.99368795
"325","Conf_random",4,765,0.998071465
"326","Conf_random",4,780,0.999995033
"327","Conf_random",4,795,1
"328","Conf_random",4,810,1
"329","Conf_random",4,825,1
"330","Conf_random",4,840,1
"331","Conf_random",4,855,1
"332","Conf_random",4,870,1
"333","Conf_random",4,885,1
"334","Conf_random",4,900,1
"335","Conf_random",4,915,1
"336","Conf_random",4,930,1
"337","Conf_random",4,945,1
"338","Conf_random",4,960,1
"339","Conf_random",4,975,1
"340","Conf_random",4,990,1
"341","Conf_random",4,1005,1
"342","Conf_random",4,1020,1
"343","Conf_random",4,1035,1
"344","Conf_random",4,1050,1
"345","Conf_random",4,1065,1
