"","class","no_pic","t","OTC"
"397","2D_random",5,480,0.999881326
"398","2D_random",5,495,0.999881396
"399","2D_random",5,510,0.999881461
"400","2D_random",5,525,0.999881524
"401","2D_random",5,540,0.999881582
"402","2D_random",5,555,0.999881638
"403","2D_random",5,570,0.999881692
"404","2D_random",5,585,0.999881746
"405","2D_random",5,600,0.999881803
"406","2D_random",5,615,0.999881853
"407","2D_random",5,630,0.999881894
"408","2D_random",5,645,0.999889166
"409","2D_random",5,660,0.999889201
"410","2D_random",5,675,0.999889227
"411","2D_random",5,690,0.999904755
"412","2D_random",5,705,0.99990477
"413","2D_random",5,720,0.999958217
"414","2D_random",5,735,1
"415","2D_random",5,750,1
"416","2D_random",5,765,1
"417","2D_random",5,780,1
"418","2D_random",5,795,1
"419","2D_random",5,810,1
"420","2D_random",5,825,1
"421","2D_random",5,840,1
"422","2D_random",5,855,1
"423","2D_random",5,870,1
"424","2D_random",5,885,1
"425","2D_random",5,900,1
"426","2D_random",5,915,1
"427","2D_random",5,930,1
"428","2D_random",5,945,1
"429","2D_random",5,960,1
"430","2D_random",5,975,1
"431","2D_random",5,990,1
"432","2D_random",5,1005,1
"433","2D_random",5,1020,1
"434","2D_random",5,1035,1
"435","2D_random",5,1050,1
"436","2D_random",5,1065,1
"437","2D_random",5,1080,1
"438","2D_random",5,1095,1
"439","2D_random",5,1110,1
"440","2D_random",5,1125,1
"441","2D_random",5,1140,1
"442","2D_random",5,1155,1
"443","2D_random",5,1170,1
"444","2D_random",5,1185,1
"445","2D_random",5,1200,1
"446","2D_random",5,1215,1
"447","2D_random",5,1230,1
"448","2D_random",5,1245,1
"449","2D_random",5,1260,1
"450","2D_random",5,1275,1
"451","2D_random",5,1290,1
"452","2D_random",5,1305,1
"453","2D_random",5,1320,1
"454","2D_random",5,1335,1
"455","2D_random",5,1350,1
"456","2D_random",6,0,0.014325751
"457","2D_random",6,15,0.062816002
"458","2D_random",6,30,0.160284559
"459","2D_random",6,45,0.394245541
"460","2D_random",6,60,0.563529822
"461","2D_random",6,75,0.707343024
"462","2D_random",6,90,0.784007849
"463","2D_random",6,105,0.836780716
"464","2D_random",6,120,0.870843238
"465","2D_random",6,135,0.883303279
"466","2D_random",6,150,0.898141009
"467","2D_random",6,165,0.909216447
"468","2D_random",6,180,0.920370672
"469","2D_random",6,195,0.93458937
"470","2D_random",6,210,0.948751033
"471","2D_random",6,225,0.964697393
"472","2D_random",6,240,0.974781347
"473","2D_random",6,255,0.976971507
"474","2D_random",6,270,0.977042414
"475","2D_random",6,285,0.977312896
"476","2D_random",6,300,0.977344262
"477","2D_random",6,315,0.97738632
"478","2D_random",6,330,0.97747917
"479","2D_random",6,345,0.977618019
"480","2D_random",6,360,0.978563484
"481","2D_random",6,375,0.983469407
"482","2D_random",6,390,0.990830867
"483","2D_random",6,405,0.991626969
"484","2D_random",6,420,0.991750535
"485","2D_random",6,435,0.991795408
"486","2D_random",6,450,0.992680061
"487","2D_random",6,465,0.994913208
"488","2D_random",6,480,0.996111346
"489","2D_random",6,495,0.996275619
"490","2D_random",6,510,0.996275864
"491","2D_random",6,525,0.996287532
"492","2D_random",6,540,0.996310521
"493","2D_random",6,555,0.996369438
"494","2D_random",6,570,0.996378367
"495","2D_random",6,585,0.996378564
"496","2D_random",6,600,0.996677797
"497","2D_random",6,615,0.9971852
"498","2D_random",6,630,0.997546449
"499","2D_random",6,645,0.997590205
"500","2D_random",6,660,0.997641267
"501","2D_random",6,675,0.997650835
"502","2D_random",6,690,0.997650943
"503","2D_random",6,705,0.997651044
"504","2D_random",6,720,0.997658082
"505","2D_random",6,735,0.99766519
"506","2D_random",6,750,0.998135897
"507","2D_random",6,765,0.999168035
"508","2D_random",6,780,0.999642107
"509","2D_random",6,795,0.999666502
"510","2D_random",6,810,0.999929906
"511","2D_random",6,825,1
"512","2D_random",6,840,1
"513","2D_random",6,855,1
"514","2D_random",6,870,1
"515","2D_random",6,885,1
"516","2D_random",6,900,1
"517","2D_random",6,915,1
"518","2D_random",6,930,1
"519","2D_random",6,945,1
"520","2D_random",6,960,1
"521","2D_random",6,975,1
"522","2D_random",6,990,1
"523","2D_random",6,1005,1
"524","2D_random",6,1020,1
"525","2D_random",6,1035,1
"526","2D_random",6,1050,1
"527","2D_random",6,1065,1
"528","2D_random",6,1080,1
"529","2D_random",6,1095,1
"530","2D_random",6,1110,1
"531","2D_random",6,1125,1
"532","2D_random",6,1140,1
"533","2D_random",6,1155,1
"534","2D_random",6,1170,1
"535","2D_random",6,1185,1
"536","2D_random",6,1200,1
"537","2D_random",6,1215,1
"538","2D_random",6,1230,1
"539","2D_random",6,1245,1
"540","2D_random",6,1260,1
"541","2D_random",6,1275,1
"542","2D_random",6,1290,1
"543","2D_random",6,1305,1
"544","2D_random",6,1320,1
"545","2D_random",6,1335,1
"546","2D_random",6,1350,1
"547","2D_random",7,0,0.001245855
"548","2D_random",7,15,0.014253225
"549","2D_random",7,30,0.04344417
"550","2D_random",7,45,0.107052906
"551","2D_random",7,60,0.176381962
"552","2D_random",7,75,0.279667823
"553","2D_random",7,90,0.366309146
"554","2D_random",7,105,0.429594204
"555","2D_random",7,120,0.505777374
"556","2D_random",7,135,0.575727383
"557","2D_random",7,150,0.644338143
"558","2D_random",7,165,0.702033445
"559","2D_random",7,180,0.743628287
"560","2D_random",7,195,0.776958496
"561","2D_random",7,210,0.805116262
"562","2D_random",7,225,0.836693846
"563","2D_random",7,240,0.873798232
"564","2D_random",7,255,0.913992801
"565","2D_random",7,270,0.940951718
"566","2D_random",7,285,0.960095504
"567","2D_random",7,300,0.977592586
"568","2D_random",7,315,0.984243763
"569","2D_random",7,330,0.988512151
"570","2D_random",7,345,0.989990789
"571","2D_random",7,360,0.991430539
"572","2D_random",7,375,0.992037509
"573","2D_random",7,390,0.992038028
"574","2D_random",7,405,0.992038496
"575","2D_random",7,420,0.992041952
"576","2D_random",7,435,0.992087095
"577","2D_random",7,450,0.992087517
"578","2D_random",7,465,0.992087902
"579","2D_random",7,480,0.992088326
"580","2D_random",7,495,0.992088708
"581","2D_random",7,510,0.99208907
"582","2D_random",7,525,0.992089409
"583","2D_random",7,540,0.992214977
"584","2D_random",7,555,0.992562926
"585","2D_random",7,570,0.993275897
"586","2D_random",7,585,0.99416228
"587","2D_random",7,600,0.994207318
"588","2D_random",7,615,0.994299778
"589","2D_random",7,630,0.994770446
"590","2D_random",7,645,0.995081165
"591","2D_random",7,660,0.995273975
"592","2D_random",7,675,0.995312487
"593","2D_random",7,690,0.995321034
"594","2D_random",7,705,0.995321209
"595","2D_random",7,720,0.995321382
"596","2D_random",7,735,0.995321575
"597","2D_random",7,750,0.995321752
"598","2D_random",7,765,0.995321911
"599","2D_random",7,780,0.995322059
"600","2D_random",7,795,0.995331821
"601","2D_random",7,810,0.995575733
"602","2D_random",7,825,0.995800816
"603","2D_random",7,840,0.99583335
"604","2D_random",7,855,0.995833465
"605","2D_random",7,870,0.99583358
"606","2D_random",7,885,0.995833687
"607","2D_random",7,900,0.995833789
"608","2D_random",7,915,0.995833887
"609","2D_random",7,930,0.995833961
"610","2D_random",7,945,0.995834038
"611","2D_random",7,960,0.995834109
"612","2D_random",7,975,0.99587896
"613","2D_random",7,990,0.996185639
"614","2D_random",7,1005,0.9971541
"615","2D_random",7,1020,0.998966067
"616","2D_random",7,1035,0.999218655
"617","2D_random",7,1050,0.999579349
"618","2D_random",7,1065,0.999780274
"619","2D_random",7,1080,1
"620","2D_random",7,1095,1
"621","2D_random",7,1110,1
"622","2D_random",7,1125,1
"623","2D_random",7,1140,1
"624","2D_random",7,1155,1
"625","2D_random",7,1170,1
"626","2D_random",7,1185,1
"627","2D_random",7,1200,1
"628","2D_random",7,1215,1
"629","2D_random",7,1230,1
"630","2D_random",7,1245,1
"631","2D_random",7,1260,1
"632","2D_random",7,1275,1
"633","2D_random",7,1290,1
"634","2D_random",7,1305,1
"635","2D_random",7,1320,1
"636","2D_random",7,1335,1
"637","2D_random",7,1350,1
"638","2D_random",8,0,0.008741857
"639","2D_random",8,15,0.044965845
"640","2D_random",8,30,0.106239232
"641","2D_random",8,45,0.208783064
"642","2D_random",8,60,0.306907205
"643","2D_random",8,75,0.392151389
"644","2D_random",8,90,0.440904184
"645","2D_random",8,105,0.474548904
"646","2D_random",8,120,0.510518889
"647","2D_random",8,135,0.561128599
"648","2D_random",8,150,0.648767462
"649","2D_random",8,165,0.722360423
"650","2D_random",8,180,0.785587762
"651","2D_random",8,195,0.833031111
"652","2D_random",8,210,0.873659787
"653","2D_random",8,225,0.905683371
"654","2D_random",8,240,0.923151517
"655","2D_random",8,255,0.939143663
"656","2D_random",8,270,0.952744486
"657","2D_random",8,285,0.974157764
"658","2D_random",8,300,0.98099444
"659","2D_random",8,315,0.983906172
"660","2D_random",8,330,0.986532747
"661","2D_random",8,345,0.988990831
"662","2D_random",8,360,0.990405753
"663","2D_random",8,375,0.99147024
"664","2D_random",8,390,0.993615427
"665","2D_random",8,405,0.997068046
"666","2D_random",8,420,0.999105935
"667","2D_random",8,435,0.999389473
"668","2D_random",8,450,0.999527474
"669","2D_random",8,465,0.999771039
"670","2D_random",8,480,0.999886731
"671","2D_random",8,495,0.999922723
"672","2D_random",8,510,0.999986129
"673","2D_random",8,525,1
"674","2D_random",8,540,1
"675","2D_random",8,555,1
"676","2D_random",8,570,1
"677","2D_random",8,585,1
"678","2D_random",8,600,1
"679","2D_random",8,615,1
"680","2D_random",8,630,1
"681","2D_random",8,645,1
"682","2D_random",8,660,1
"683","2D_random",8,675,1
"684","2D_random",8,690,1
"685","2D_random",8,705,1
"686","2D_random",8,720,1
"687","2D_random",8,735,1
"688","2D_random",8,750,1
"689","2D_random",8,765,1
"690","2D_random",8,780,1
"691","2D_random",8,795,1
"692","2D_random",8,810,1
"693","2D_random",8,825,1
"694","2D_random",8,840,1
"695","2D_random",8,855,1
"696","2D_random",8,870,1
"697","2D_random",8,885,1
"698","2D_random",8,900,1
"699","2D_random",8,915,1
"700","2D_random",8,930,1
"701","2D_random",8,945,1
"702","2D_random",8,960,1
"703","2D_random",8,975,1
"704","2D_random",8,990,1
"705","2D_random",8,1005,1
"706","2D_random",8,1020,1
"707","2D_random",8,1035,1
"708","2D_random",8,1050,1
"709","2D_random",8,1065,1
"710","2D_random",8,1080,1
"711","2D_random",8,1095,1
"712","2D_random",8,1110,1
"713","2D_random",8,1125,1
"714","2D_random",8,1140,1
"715","2D_random",8,1155,1
"716","2D_random",8,1170,1
"717","2D_random",8,1185,1
"718","2D_random",8,1200,1
"719","2D_random",8,1215,1
"720","2D_random",8,1230,1
"721","2D_random",8,1245,1
"722","2D_random",8,1260,1
"723","2D_random",8,1275,1
"724","2D_random",8,1290,1
"725","2D_random",8,1305,1
"726","2D_random",8,1320,1
"727","2D_random",8,1335,1
"728","2D_random",8,1350,1
"729","2D_random",9,0,0.002287715
"730","2D_random",9,15,0.024051728
"731","2D_random",9,30,0.063670085
"732","2D_random",9,45,0.142247004
"733","2D_random",9,60,0.226175101
"734","2D_random",9,75,0.344983834
"735","2D_random",9,90,0.444704365
"736","2D_random",9,105,0.515850042
"737","2D_random",9,120,0.569459313
"738","2D_random",9,135,0.610501827
"739","2D_random",9,150,0.633791121
"740","2D_random",9,165,0.654265637
"741","2D_random",9,180,0.678856048
"742","2D_random",9,195,0.709666653
"743","2D_random",9,210,0.725765784
"744","2D_random",9,225,0.737071083
"745","2D_random",9,240,0.743297525
"746","2D_random",9,255,0.748726449
"747","2D_random",9,270,0.756504729
"748","2D_random",9,285,0.768119605
"749","2D_random",9,300,0.775493968
"750","2D_random",9,315,0.782222648
"751","2D_random",9,330,0.795606598
"752","2D_random",9,345,0.813899735
"753","2D_random",9,360,0.826157047
"754","2D_random",9,375,0.837780687
"755","2D_random",9,390,0.844433231
"756","2D_random",9,405,0.850019414
"757","2D_random",9,420,0.859014484
"758","2D_random",9,435,0.87182142
"759","2D_random",9,450,0.891051134
"760","2D_random",9,465,0.90129998
"761","2D_random",9,480,0.913564844
"762","2D_random",9,495,0.919299832
