Var1,Var2
5.47859999999999,2.5684137936015
5.58280299999999,2.45165770768794
5.433693,2.47052952491218
5.55449199999999,2.53615976368123
5.399921,2.58389753110684
6.45254099999999,2.06334724909362
6.38956099999999,2.11408498227051
6.43425499999999,2.03687482656484
6.44047199999999,2.0440330717034
6.287491,2.20578923892484
5.05129599999999,2.67818309874665
4.896941,2.75696042261819
4.873596,2.68649355655063
5.05225399999999,2.70615774793271
5.06304199999999,2.65604554974417
7.07607499999999,1.75696738530828
6.96321999999999,1.75835577456891
7.106317,1.72528647384029
7.011286,1.69082382255135
7.01502999999999,1.7388053765324
