Var1,Var2
5.388294,2.56665058039441
5.469915,2.40408385583524
5.47805399999999,2.50945507770516
5.38949,2.58825607703281
5.38578899999999,2.40847516168517
6.367491,2.0792500875045
6.36309199999999,2.02915801855838
6.368939,2.10034691509699
6.38459199999999,1.96439742674243
6.371459,2.11293389805268
4.827864,2.69157670584717
4.973693,2.4934790783865
4.92269699999999,2.61735337783375
4.88816599999999,2.69407886866657
4.93527999999999,2.68268450561391
6.98132499999999,1.70649958165032
7.07090699999999,1.66282038926079
7.05265299999999,1.75493177310202
7.00359399999999,1.76136450924443
7.053604,1.73023577900552
