"x","y","z","intensity"
90,127,0,40.6666666666667
81.5,127,0,47.5
41.5,94,0,94.875
14.3333333333333,82.5,0,94.8333333333333
49,50,0,114.352941176471
41.6666666666667,49.1666666666667,0,123
104.5,45,0,143
47.5,44.3333333333333,0,138
108.833333333333,39.5,0,150.5
97.8279569892473,41.0860215053763,0,166.849462365591
37.4107142857143,36.0089285714286,0,183.151785714286
12.4444444444444,31,0,115.111111111111
114.65625,32,0,137.03125
5,29.8333333333333,0,118
32.9,27.1,0,139.3
6.33333333333333,25.3333333333333,0,123.333333333333
108.5,24.5,0,130
113.5,24,0,134
18,23.5,0,119.5
72.8269230769231,23.3076923076923,0,160.384615384615
17.6666666666667,18.6666666666667,0,104.333333333333
109.135135135135,16.3513513513514,0,125.351351351351
75.4285714285714,3.85714285714286,0,228.571428571429
83.8571428571429,2.05714285714286,0,210.857142857143
50.6666666666667,8.4952380952381,0,213.238095238095
