"x","y","z","intensity"
85.6666666666667,124.333333333333,0,135
85.5,120,0,130
78.7272727272727,124.072727272727,0,148.854545454545
79.5,116.75,0,129.125
76.4848484848485,104.484848484848,0,144.707070707071
71.5,96.5,0,108
76.8,92.6,0,101.2
79.5,88,0,69
65.5,77.5,0,74.25
65,73,0,102
66.0333333333333,65.3,0,123.283333333333
66,60,0,151
127,57,0,47
123.5,50,0,100.5
126.714285714286,47.8571428571429,0,102.428571428571
122.5,45,0,108
55.544776119403,48.9477611940299,0,162.753731343284
125.833333333333,40.5833333333333,0,101.5
103,35.5,0,83
124,34.7142857142857,0,81
109,33.3333333333333,0,75.3333333333333
97.695652173913,33.695652173913,0,77.2608695652174
105,10,0,75
50.345971563981,21.1706161137441,0,164.061611374408
50,9,0,151
99,4,0,96
43.25,5,0,125.75
103.5,1.5,0,86.5
94.5,0,0,70
48.5925925925926,1.40740740740741,0,132.222222222222
