"x","y","z","intensity"
46.8571428571429,126.714285714286,0,77.5714285714286
126.666666666667,124.666666666667,0,127.333333333333
9.33333333333333,122.333333333333,0,122.333333333333
25.7142857142857,118.428571428571,0,133.857142857143
27,116,0,139
15.6212121212121,118.257575757576,0,164.681818181818
25,112.5,0,134
5.7,106.1,0,129.9
9.04166666666667,100.208333333333,0,142.25
91.75,95,0,109
8.5,93,0,170
84,93,0,133.2
22,88.5,0,115
82.4615384615385,87.6153846153846,0,147.461538461538
76.5,88,0,160.75
13.8571428571429,88.5918367346939,0,164.061224489796
78,85,0,223
82.5,82.5,0,149.5
11.6111111111111,82.1111111111111,0,144.166666666667
79,77,0,190
0,64.5,0,102
2.5,60.5,0,84.75
58,58,0,179
64.4419642857143,70.6339285714286,0,210.941964285714
55.5,50,0,104
35,44.5,0,106
43.0555555555556,43.6666666666667,0,115.611111111111
29,40,0,92.8
122,38.75,0,68.75
93,38,0,71
97.9166666666667,31.0833333333333,0,94.75
10,28,0,120
21,27,0,110
78,24.6923076923077,0,105.769230769231
15.0434782608696,24.8695652173913,0,129.434782608696
1.2,20.2,0,106.8
15.2,18.4,0,124.4
79,17,0,82
9,15.5,0,114
0,15.5,0,128.5
75.3333333333333,11.3333333333333,0,114.666666666667
57.2,10.4,0,88
14,9,0,87
67,8,0,102
77.5,6.5,0,111.25
74.3333333333333,6.66666666666667,0,111
55,6,0,99
59.25,5.25,0,101.25
95.5,0,0,37.75
49,0,0,104
35.5,0,0,46.5
