"x","y","z","intensity"
80,127,0,68
59.5,117.833333333333,0,93.8333333333333
46.6666666666667,116.333333333333,0,95.6666666666667
53.6666666666667,115.666666666667,0,103.333333333333
124.111111111111,115.333333333333,0,139.222222222222
120.4,110.8,0,157.4
115,103,0,115
119.962962962963,105.37037037037,0,141.925925925926
115.5,98,0,123.5
106.333333333333,91.6666666666667,0,99.6666666666667
16.75,77,0,91.25
0.3,69.6,0,112.9
0.333333333333333,61.5,0,81.3333333333333
0,55.5,0,52
106.5,49,0,135.5
97.5,47,0,185
103.2,45.25,0,205.45
97,41,0,234.666666666667
90.9130434782609,42.2608695652174,0,205.391304347826
108.583333333333,40.3333333333333,0,188.388888888889
14.8421052631579,36.2105263157895,0,200.421052631579
86.6666666666667,33.3333333333333,0,212
66.3958333333333,35.9583333333333,0,196.354166666667
3,32,0,189
60,31,0,218
97.3913043478261,31.4347826086957,0,217.826086956522
70.5,26,0,192
59.5,27,0,190.5
2.5,26.5,0,166.25
10.7647058823529,30.4823529411765,0,210.658823529412
64.8333333333333,25.1666666666667,0,193.333333333333
58.6,20.2,0,210.6
52.04,16.92,0,205.52
60.8,14.4,0,230
30.2631578947368,15.8947368421053,0,132.473684210526
77,13.5,0,166.5
32.5,10,0,128
50.5,9.5,0,243
70.5,8,0,208
46.8,5.6,0,229.4
83,6.88461538461539,0,167.269230769231
74,3,0,220
70,1.75,0,216
44,0,0,229
38,0,0,153.666666666667
