"x","y","z","intensity"
46.5,127,0,57.5
126.5,116.5,0,91.5
13.8823529411765,112.235294117647,0,119.235294117647
14,103,0,133.666666666667
10.3333333333333,102.666666666667,0,132
9,100,0,147
76,84,0,205
12.4455445544554,89.8712871287129,0,212.247524752475
83.6830985915493,86.7077464788732,0,196.767605633803
65.3636363636364,67.0909090909091,0,136.636363636364
64.8888888888889,63.1111111111111,0,105.333333333333
59,62.5,0,96.25
12.6372549019608,69.2450980392157,0,208.235294117647
0.571428571428571,61.2857142857143,0,172.714285714286
84,24,0,98
78.7,25,0,114.9
25.7457627118644,27.2033898305085,0,128.508474576271
78,21,0,126
73.5,18.5,0,124
78.5,17.5,0,127
64,11,0,137
76,10,0,103
59.5,9,0,139
69,7.5,0,151
68.1428571428571,3.42857142857143,0,162.714285714286
59.9756097560976,2.90243902439024,0,173.365853658537
