"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"220","random_spots_80_28_Composite.tif",0,0,1,0.2425,0.2357,0.0404,0.2485,0.2095,0.2095
"320","random_spots_80_28_Composite.tif",0,1,0,0.2438,0.2346,0.0804,0.2385,0.2095,0.2095
"221","random_spots_80_29_Composite.tif",0,0,1,0.2888,0.2873,0.0833,0.2682,0.1943,0.1943
"321","random_spots_80_29_Composite.tif",0,1,0,0.2702,0.2728,0.1111,0.2651,0.1943,0.1943
"222","random_spots_80_2_Composite.tif",0,0,1,0.2797,0.2763,0.12,0.3319,0.2424,0.2424
"322","random_spots_80_2_Composite.tif",0,1,0,0.3059,0.3077,0.1,0.2659,0.2424,0.2424
"223","random_spots_80_30_Composite.tif",0,0,1,0.2925,0.2931,0.1445,0.3134,0.2328,0.2328
"323","random_spots_80_30_Composite.tif",0,1,0,0.2925,0.2898,0.1052,0.3243,0.2328,0.2328
"224","random_spots_80_31_Composite.tif",0,0,1,0.2805,0.2812,0.1,0.2911,0.2389,0.2389
"324","random_spots_80_31_Composite.tif",0,1,0,0.2944,0.2917,0.1012,0.3095,0.2389,0.2389
"225","random_spots_80_32_Composite.tif",0,0,1,0.3001,0.2965,0.1111,0.2769,0.2424,0.2424
"325","random_spots_80_32_Composite.tif",0,1,0,0.3009,0.2965,0.15,0.2853,0.2424,0.2424
"226","random_spots_80_33_Composite.tif",0,0,1,0.234,0.2333,0.0476,0.2859,0.2047,0.2047
"326","random_spots_80_33_Composite.tif",0,1,0,0.2441,0.2436,0.037,0.3163,0.2047,0.2047
"227","random_spots_80_34_Composite.tif",0,0,1,0.2293,0.2301,0.0375,0.3292,0.187,0.187
"327","random_spots_80_34_Composite.tif",0,1,0,0.2318,0.2329,0.0229,0.2848,0.187,0.187
"228","random_spots_80_35_Composite.tif",0,0,1,0.2817,0.2796,0.1125,0.2565,0.1914,0.1914
"328","random_spots_80_35_Composite.tif",0,1,0,0.2569,0.2573,0.1052,0.2853,0.1914,0.1914
"229","random_spots_80_36_Composite.tif",0,0,1,0.2883,0.2872,0.1234,0.2761,0.2234,0.2234
"329","random_spots_80_36_Composite.tif",0,1,0,0.2875,0.2929,0.0821,0.2769,0.2234,0.2234
"230","random_spots_80_37_Composite.tif",0,0,1,0.299,0.2984,0.0789,0.2729,0.2118,0.2118
"330","random_spots_80_37_Composite.tif",0,1,0,0.3141,0.3158,0.1375,0.272,0.2118,0.2118
"231","random_spots_80_38_Composite.tif",0,0,1,0.2318,0.2347,0.0602,0.2927,0.1979,0.1979
"331","random_spots_80_38_Composite.tif",0,1,0,0.2503,0.2472,0.0987,0.285,0.1979,0.1979
"232","random_spots_80_39_Composite.tif",0,0,1,0.2412,0.2337,0.0533,0.2321,0.2038,0.2038
"332","random_spots_80_39_Composite.tif",0,1,0,0.2944,0.2826,0.0833,0.2512,0.2038,0.2038
"233","random_spots_80_3_Composite.tif",0,0,1,0.2396,0.2344,0.0609,0.2402,0.1921,0.1921
"333","random_spots_80_3_Composite.tif",0,1,0,0.2403,0.2395,0.047,0.2688,0.1921,0.1921
"234","random_spots_80_40_Composite.tif",0,0,1,0.2115,0.2008,0.0731,0.2175,0.2398,0.2398
"334","random_spots_80_40_Composite.tif",0,1,0,0.2654,0.2382,0.1648,0.239,0.2398,0.2398
"235","random_spots_80_41_Composite.tif",0,0,1,0.1969,0.1991,0.0375,0.2214,0.2001,0.2001
"335","random_spots_80_41_Composite.tif",0,1,0,0.3159,0.2892,0.1132,0.2583,0.2001,0.2001
"236","random_spots_80_42_Composite.tif",0,0,1,0.2667,0.265,0.0617,0.3025,0.2161,0.2161
"336","random_spots_80_42_Composite.tif",0,1,0,0.2655,0.2654,0.0595,0.2646,0.2161,0.2161
"237","random_spots_80_43_Composite.tif",0,0,1,0.3411,0.3387,0.1948,0.2704,0.2481,0.2481
"337","random_spots_80_43_Composite.tif",0,1,0,0.3148,0.3054,0.1728,0.2899,0.2481,0.2481
"238","random_spots_80_44_Composite.tif",0,0,1,0.269,0.267,0.0722,0.2498,0.214,0.214
"338","random_spots_80_44_Composite.tif",0,1,0,0.2567,0.25,0.0465,0.2886,0.214,0.214
"239","random_spots_80_45_Composite.tif",0,0,1,0.2727,0.2672,0.0694,0.3004,0.227,0.227
"339","random_spots_80_45_Composite.tif",0,1,0,0.298,0.2919,0.1463,0.2572,0.227,0.227
"240","random_spots_80_46_Composite.tif",0,0,1,0.2878,0.2475,0.1235,0.2888,0.2212,0.2212
"340","random_spots_80_46_Composite.tif",0,1,0,0.269,0.2742,0.0588,0.2361,0.2212,0.2212
"241","random_spots_80_47_Composite.tif",0,0,1,0.2736,0.268,0.1445,0.3125,0.204,0.204
"341","random_spots_80_47_Composite.tif",0,1,0,0.2652,0.2665,0.0853,0.2776,0.204,0.204
"242","random_spots_80_48_Composite.tif",0,0,1,0.3039,0.2958,0.1139,0.2967,0.2268,0.2268
"342","random_spots_80_48_Composite.tif",0,1,0,0.2845,0.2828,0.0921,0.2633,0.2268,0.2268
"243","random_spots_80_49_Composite.tif",0,0,1,0.2448,0.247,0.0689,0.3244,0.2091,0.2091
"343","random_spots_80_49_Composite.tif",0,1,0,0.2184,0.2179,0.0714,0.2277,0.2091,0.2091
"244","random_spots_80_4_Composite.tif",0,0,1,0.2272,0.2249,0.0731,0.2884,0.1825,0.1825
"344","random_spots_80_4_Composite.tif",0,1,0,0.2498,0.2485,0.1234,0.2778,0.1825,0.1825
"245","random_spots_80_50_Composite.tif",0,0,1,0.2526,0.2505,0.0779,0.287,0.1978,0.1978
"345","random_spots_80_50_Composite.tif",0,1,0,0.286,0.2862,0.1518,0.2661,0.1978,0.1978
"246","random_spots_80_51_Composite.tif",0,0,1,0.2796,0.283,0.1012,0.2698,0.2259,0.2259
"346","random_spots_80_51_Composite.tif",0,1,0,0.3209,0.3223,0.1375,0.2614,0.2259,0.2259
"247","random_spots_80_52_Composite.tif",0,0,1,0.2419,0.2436,0.0625,0.338,0.2158,0.2158
"347","random_spots_80_52_Composite.tif",0,1,0,0.2575,0.2567,0.0731,0.2757,0.2158,0.2158
"248","random_spots_80_53_Composite.tif",0,0,1,0.2655,0.2457,0.1063,0.2681,0.2169,0.2169
"348","random_spots_80_53_Composite.tif",0,1,0,0.1979,0.1993,0.037,0.2348,0.2169,0.2169
"249","random_spots_80_54_Composite.tif",0,0,1,0.3171,0.3134,0.1466,0.2942,0.2356,0.2356
"349","random_spots_80_54_Composite.tif",0,1,0,0.2964,0.2938,0.0933,0.2734,0.2356,0.2356
"250","random_spots_80_55_Composite.tif",0,0,1,0.208,0.2075,0.075,0.2334,0.2651,0.2651
"350","random_spots_80_55_Composite.tif",0,1,0,0.2995,0.2839,0.1208,0.281,0.2651,0.2651
"251","random_spots_80_56_Composite.tif",0,0,1,0.2531,0.2496,0.074,0.2748,0.2068,0.2068
"351","random_spots_80_56_Composite.tif",0,1,0,0.2267,0.2277,0.0864,0.2659,0.2068,0.2068
"252","random_spots_80_57_Composite.tif",0,0,1,0.3225,0.3093,0.1012,0.257,0.246,0.246
"352","random_spots_80_57_Composite.tif",0,1,0,0.3071,0.3076,0.0821,0.2432,0.246,0.246
"253","random_spots_80_58_Composite.tif",0,0,1,0.2599,0.2593,0.12,0.297,0.2094,0.2094
"353","random_spots_80_58_Composite.tif",0,1,0,0.2705,0.266,0.1,0.2858,0.2094,0.2094
"254","random_spots_80_59_Composite.tif",0,0,1,0.291,0.2903,0.0963,0.2972,0.2068,0.2068
"354","random_spots_80_59_Composite.tif",0,1,0,0.2662,0.2659,0.0886,0.2969,0.2068,0.2068
"255","random_spots_80_5_Composite.tif",0,0,1,0.2229,0.2202,0.0506,0.3256,0.1855,0.1855
"355","random_spots_80_5_Composite.tif",0,1,0,0.2215,0.2237,0.0352,0.2834,0.1855,0.1855
"256","random_spots_80_60_Composite.tif",0,0,1,0.2677,0.2646,0.1358,0.3232,0.2272,0.2272
"356","random_spots_80_60_Composite.tif",0,1,0,0.2718,0.2749,0.0823,0.2676,0.2272,0.2272
"257","random_spots_80_61_Composite.tif",0,0,1,0.2533,0.257,0.0963,0.2942,0.2137,0.2137
"357","random_spots_80_61_Composite.tif",0,1,0,0.2795,0.2809,0.0987,0.2789,0.2137,0.2137
"258","random_spots_80_62_Composite.tif",0,0,1,0.2862,0.2823,0.1097,0.2764,0.2163,0.2163
"358","random_spots_80_62_Composite.tif",0,1,0,0.3156,0.3083,0.175,0.256,0.2163,0.2163
"259","random_spots_80_63_Composite.tif",0,0,1,0.2739,0.2667,0.0769,0.2454,0.2125,0.2125
"359","random_spots_80_63_Composite.tif",0,1,0,0.288,0.2827,0.0886,0.2425,0.2125,0.2125
"260","random_spots_80_64_Composite.tif",0,0,1,0.2639,0.2634,0.0963,0.2629,0.2118,0.2118
"360","random_spots_80_64_Composite.tif",0,1,0,0.2567,0.2488,0.0493,0.3168,0.2118,0.2118
"261","random_spots_80_65_Composite.tif",0,0,1,0.3197,0.3173,0.1645,0.3271,0.2486,0.2486
"361","random_spots_80_65_Composite.tif",0,1,0,0.2931,0.2925,0.1506,0.3008,0.2486,0.2486
"262","random_spots_80_66_Composite.tif",0,0,1,0.2567,0.26,0.0657,0.3005,0.1946,0.1946
"362","random_spots_80_66_Composite.tif",0,1,0,0.2579,0.2594,0.0609,0.2981,0.1946,0.1946
"263","random_spots_80_67_Composite.tif",0,0,1,0.2651,0.2656,0.0975,0.262,0.192,0.192
"363","random_spots_80_67_Composite.tif",0,1,0,0.3063,0.3069,0.1666,0.2782,0.192,0.192
"264","random_spots_80_68_Composite.tif",0,0,1,0.2903,0.2857,0.1298,0.3,0.2158,0.2158
"364","random_spots_80_68_Composite.tif",0,1,0,0.2809,0.2813,0.1279,0.2866,0.2158,0.2158
"265","random_spots_80_69_Composite.tif",0,0,1,0.2761,0.2735,0.0375,0.2518,0.2141,0.2141
"365","random_spots_80_69_Composite.tif",0,1,0,0.311,0.3034,0.1034,0.2689,0.2141,0.2141
"266","random_spots_80_6_Composite.tif",0,0,1,0.2861,0.2857,0.1333,0.2915,0.2185,0.2185
"366","random_spots_80_6_Composite.tif",0,1,0,0.2892,0.2907,0.0864,0.3152,0.2185,0.2185
"267","random_spots_80_70_Composite.tif",0,0,1,0.2596,0.2461,0.0537,0.266,0.2155,0.2155
"367","random_spots_80_70_Composite.tif",0,1,0,0.2152,0.2056,0.0238,0.227,0.2155,0.2155
"268","random_spots_80_71_Composite.tif",0,0,1,0.2831,0.2741,0.1125,0.3074,0.2442,0.2442
"368","random_spots_80_71_Composite.tif",0,1,0,0.2861,0.2814,0.1325,0.29,0.2442,0.2442
"269","random_spots_80_72_Composite.tif",0,0,1,0.2864,0.2846,0.1139,0.2981,0.2218,0.2218
"369","random_spots_80_72_Composite.tif",0,1,0,0.2557,0.2542,0.0864,0.3236,0.2218,0.2218
"270","random_spots_80_73_Composite.tif",0,0,1,0.3105,0.3095,0.1066,0.2708,0.2285,0.2285
"370","random_spots_80_73_Composite.tif",0,1,0,0.303,0.3015,0.1139,0.2778,0.2285,0.2285
"271","random_spots_80_74_Composite.tif",0,0,1,0.2429,0.2393,0.0666,0.2439,0.2334,0.2334
"371","random_spots_80_74_Composite.tif",0,1,0,0.3549,0.3229,0.1827,0.2813,0.2334,0.2334
"272","random_spots_80_75_Composite.tif",0,0,1,0.2807,0.2832,0.0789,0.2698,0.222,0.222
"372","random_spots_80_75_Composite.tif",0,1,0,0.2942,0.2848,0.0759,0.309,0.222,0.222
"273","random_spots_80_76_Composite.tif",0,0,1,0.2846,0.2635,0.0879,0.2744,0.239,0.239
"373","random_spots_80_76_Composite.tif",0,1,0,0.2268,0.2278,0.0266,0.2162,0.239,0.239
"274","random_spots_80_77_Composite.tif",0,0,1,0.2169,0.2102,0.0625,0.2338,0.2087,0.2087
"374","random_spots_80_77_Composite.tif",0,1,0,0.2557,0.245,0.0851,0.2435,0.2087,0.2087
"275","random_spots_80_78_Composite.tif",0,0,1,0.2866,0.2902,0.1325,0.2872,0.2272,0.2272
"375","random_spots_80_78_Composite.tif",0,1,0,0.3006,0.3016,0.1294,0.2676,0.2272,0.2272
"276","random_spots_80_79_Composite.tif",0,0,1,0.2942,0.2958,0.08,0.2702,0.2064,0.2064
"376","random_spots_80_79_Composite.tif",0,1,0,0.2742,0.2784,0.1153,0.3266,0.2064,0.2064
"277","random_spots_80_7_Composite.tif",0,0,1,0.3049,0.3061,0.1609,0.2537,0.2186,0.2186
"377","random_spots_80_7_Composite.tif",0,1,0,0.2632,0.2634,0.0674,0.324,0.2186,0.2186
"278","random_spots_80_80_Composite.tif",0,0,1,0.2709,0.2714,0.1325,0.3217,0.192,0.192
"378","random_spots_80_80_Composite.tif",0,1,0,0.2743,0.2773,0.119,0.3125,0.192,0.192
"279","random_spots_80_81_Composite.tif",0,0,1,0.2369,0.239,0.0602,0.2708,0.2003,0.2003
"379","random_spots_80_81_Composite.tif",0,1,0,0.2491,0.2518,0.0394,0.2899,0.2003,0.2003
"280","random_spots_80_82_Composite.tif",0,0,1,0.3005,0.2962,0.1153,0.2411,0.265,0.265
"380","random_spots_80_82_Composite.tif",0,1,0,0.3741,0.374,0.2098,0.2731,0.265,0.265
"281","random_spots_80_83_Composite.tif",0,0,1,0.2739,0.2737,0.1,0.269,0.2036,0.2036
"381","random_spots_80_83_Composite.tif",0,1,0,0.2608,0.2585,0.0769,0.3287,0.2036,0.2036
"282","random_spots_80_84_Composite.tif",0,0,1,0.3006,0.3036,0.1025,0.2573,0.2355,0.2355
"382","random_spots_80_84_Composite.tif",0,1,0,0.3129,0.3123,0.0933,0.2567,0.2355,0.2355
"283","random_spots_80_85_Composite.tif",0,0,1,0.3265,0.3312,0.1282,0.2803,0.2272,0.2272
"383","random_spots_80_85_Composite.tif",0,1,0,0.2945,0.2901,0.0875,0.2948,0.2272,0.2272
"284","random_spots_80_86_Composite.tif",0,0,1,0.3162,0.3105,0.1666,0.2605,0.2113,0.2113
"384","random_spots_80_86_Composite.tif",0,1,0,0.3237,0.317,0.1358,0.2655,0.2113,0.2113
"285","random_spots_80_87_Composite.tif",0,0,1,0.3275,0.3067,0.1445,0.2661,0.2601,0.2601
"385","random_spots_80_87_Composite.tif",0,1,0,0.2281,0.228,0.0563,0.2339,0.2601,0.2601
"286","random_spots_80_88_Composite.tif",0,0,1,0.2255,0.2268,0.0125,0.3009,0.1878,0.1878
"386","random_spots_80_88_Composite.tif",0,1,0,0.2316,0.2287,0.0476,0.2874,0.1878,0.1878
"287","random_spots_80_89_Composite.tif",0,0,1,0.1887,0.1827,0.0394,0.2171,0.2422,0.2422
"387","random_spots_80_89_Composite.tif",0,1,0,0.307,0.2806,0.1568,0.2457,0.2422,0.2422
"288","random_spots_80_8_Composite.tif",0,0,1,0.2607,0.2493,0.0659,0.2835,0.2319,0.2319
"388","random_spots_80_8_Composite.tif",0,1,0,0.2372,0.2356,0.0561,0.2449,0.2319,0.2319
"289","random_spots_80_90_Composite.tif",0,0,1,0.2072,0.2056,0.0365,0.2504,0.1819,0.1819
"389","random_spots_80_90_Composite.tif",0,1,0,0.2156,0.2124,0.037,0.2879,0.1819,0.1819
"290","random_spots_80_91_Composite.tif",0,0,1,0.2357,0.2386,0.0602,0.2734,0.1689,0.1689
"390","random_spots_80_91_Composite.tif",0,1,0,0.2171,0.2229,0.0555,0.3006,0.1689,0.1689
"291","random_spots_80_92_Composite.tif",0,0,1,0.2484,0.246,0.0617,0.3243,0.2136,0.2136
"391","random_spots_80_92_Composite.tif",0,1,0,0.26,0.2607,0.0864,0.2685,0.2136,0.2136
"292","random_spots_80_93_Composite.tif",0,0,1,0.3705,0.3703,0.2435,0.3064,0.2244,0.2244
"392","random_spots_80_93_Composite.tif",0,1,0,0.3066,0.306,0.1333,0.279,0.2244,0.2244
"293","random_spots_80_94_Composite.tif",0,0,1,0.2833,0.28,0.0833,0.253,0.2265,0.2265
"393","random_spots_80_94_Composite.tif",0,1,0,0.2762,0.2708,0.0555,0.262,0.2265,0.2265
"294","random_spots_80_95_Composite.tif",0,0,1,0.2606,0.2601,0.0625,0.2589,0.1946,0.1946
"394","random_spots_80_95_Composite.tif",0,1,0,0.2781,0.2746,0.1111,0.2727,0.1946,0.1946
"295","random_spots_80_96_Composite.tif",0,0,1,0.2867,0.2846,0.1549,0.2848,0.2003,0.2003
"395","random_spots_80_96_Composite.tif",0,1,0,0.2996,0.2974,0.141,0.2489,0.2003,0.2003
"296","random_spots_80_97_Composite.tif",0,0,1,0.3173,0.3187,0.1688,0.2938,0.2229,0.2229
"396","random_spots_80_97_Composite.tif",0,1,0,0.3113,0.3056,0.0945,0.2975,0.2229,0.2229
"297","random_spots_80_98_Composite.tif",0,0,1,0.1603,0.1618,0.0125,0.2158,0.1947,0.1947
"397","random_spots_80_98_Composite.tif",0,1,0,0.2422,0.2301,0.0761,0.2663,0.1947,0.1947
"298","random_spots_80_99_Composite.tif",0,0,1,0.3034,0.3033,0.1066,0.2623,0.2048,0.2048
"398","random_spots_80_99_Composite.tif",0,1,0,0.3092,0.3037,0.1621,0.2502,0.2048,0.2048
"299","random_spots_80_9_Composite.tif",0,0,1,0.2804,0.2818,0.0864,0.2629,0.2093,0.2093
"399","random_spots_80_9_Composite.tif",0,1,0,0.2894,0.2879,0.1038,0.3204,0.2093,0.2093
