"x","y","z","intensity"
107,126.75,0,112.75
110.8,122.4,0,120.8
105.6,120.8,0,132.2
32.1666666666667,123.166666666667,0,132.388888888889
36.4285714285714,118.714285714286,0,101.714285714286
106.4,113.9,0,159.65
33,110.5,0,137.333333333333
95,108.714285714286,0,125.571428571429
100.7,109.35,0,169.5
31.1111111111111,105.222222222222,0,128.888888888889
24.5,104.5,0,109
95,103,0,114
93.5,98,0,108.833333333333
26.0952380952381,98.7142857142857,0,156.380952380952
100.1,95.2,0,111.4
29.6666666666667,93.6666666666667,0,132.666666666667
22.6666666666667,91.6666666666667,0,126
88.9090909090909,90.6363636363636,0,139.454545454545
25.6666666666667,89.6666666666667,0,119.333333333333
95.6666666666667,89.5555555555556,0,119.111111111111
84,87,0,101
27.5,85,0,132.6
88.8888888888889,81.6666666666667,0,124.777777777778
80,78.5,0,84.5
22.6363636363636,79.0454545454545,0,135.727272727273
17.5,71.5,0,107
85.0769230769231,70.1923076923077,0,154.461538461538
23.7272727272727,71,0,132.545454545455
81.5,65.5,0,141.5
18.7692307692308,63.9230769230769,0,118.153846153846
16.75,58.75,0,108.5
81.1818181818182,55.6363636363636,0,117.818181818182
74.0789473684211,59.6842105263158,0,151.815789473684
19.8,51.6,0,109.2
37,49,0,90
14.2222222222222,51.6111111111111,0,136.333333333333
85.625,48.25,0,101.5
75.9090909090909,48.3636363636364,0,158.636363636364
70,48,0,163.4
63.875,47.875,0,152.75
52,48.5,0,127.5
47.5,46.5,0,128.5
29.5,46,0,100
41.7692307692308,47.2307692307692,0,135.538461538462
95.5,45.5,0,132.857142857143
103.625,45.1875,0,149.25
74.5,43.5,0,156
24.1818181818182,44.5454545454545,0,140
60.7272727272727,42.7272727272727,0,173.454545454545
44.9,38.4,0,133
30.2857142857143,38.9285714285714,0,139.428571428571
89.5,37.5,0,125
2,38,0,115.333333333333
104.5,36.5,0,122
84.0625,37.9375,0,142.125
10,37.75,0,145.3125
120.863636363636,35.7272727272727,0,154.181818181818
70.9130434782609,34.9565217391304,0,149.913043478261
53.1111111111111,34.8888888888889,0,114.111111111111
103.75,32,0,97
43.3333333333333,31.6666666666667,0,100.333333333333
34,32,0,118
22.45,33.15,0,181.6
2.33333333333333,31.6666666666667,0,140.666666666667
92.5,31.5,0,127
13.9166666666667,33.0833333333333,0,143.083333333333
111,29.5,0,104.666666666667
123.5,28.5,0,127.75
27.6666666666667,29.0666666666667,0,146.2
11,27,0,114
11.5,24.5,0,92
124.5,22.375,0,110.125
2.8,22.6,0,102.2
