"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"367","09_9_Composite.tif",0,1,0,0.8777,0.8777,1,0.3393,0.8973,0.8973
"268","37_10_Composite.tif",0,0,1,0.6619,0.6485,0.4,0.1174,0.8113,0.8113
"368","37_10_Composite.tif",0,1,0,0.8557,0.8461,1,0.2436,0.8113,0.8113
"269","37_11_Composite.tif",0,0,1,0.9869,0.9869,1,0.5791,0.7784,0.7784
"369","37_11_Composite.tif",0,1,0,0.8612,0.8612,1,0.3269,0.7784,0.7784
"270","37_12_Composite.tif",0,0,1,0.9481,0.9481,1,0.4693,0.7984,0.7984
"370","37_12_Composite.tif",0,1,0,0.879,0.879,1,0.2865,0.7984,0.7984
"271","37_13_Composite.tif",0,0,1,0.7803,0.7784,0.6666,0.2276,0.7416,0.7416
"371","37_13_Composite.tif",0,1,0,0.6492,0.6407,0.75,0.2143,0.7416,0.7416
"272","37_14_Composite.tif",0,0,1,0.9288,0.9176,0.5,0.2463,0.7875,0.7875
"372","37_14_Composite.tif",0,1,0,0.822,0.822,1,0.3058,0.7875,0.7875
"273","37_15_Composite.tif",0,0,1,0.8824,0.8636,0.3333,0.1627,0.8479,0.8479
"373","37_15_Composite.tif",0,1,0,0.8508,0.8508,1,0.3198,0.8479,0.8479
"274","37_16_Composite.tif",0,0,1,0.9819,0.9819,1,0.6049,0.8394,0.8394
"374","37_16_Composite.tif",0,1,0,0.8748,0.8748,1,0.3242,0.8394,0.8394
"275","37_17_Composite.tif",0,0,1,0.8377,0.8353,0.5,0.2194,0.7965,0.7965
"375","37_17_Composite.tif",0,1,0,0.9502,0.9442,1,0.3133,0.7965,0.7965
"276","37_18_Composite.tif",0,0,1,0.8624,0.8468,1,0.2687,0.8295,0.8295
"376","37_18_Composite.tif",0,1,0,0.729,0.738,1,0.2788,0.8295,0.8295
"277","37_19_Composite.tif",0,0,1,0.9257,0.9257,1,0.4342,0.8594,0.8594
"377","37_19_Composite.tif",0,1,0,0.8886,0.8886,1,0.2856,0.8594,0.8594
"278","37_1_Composite.tif",0,0,1,0.8836,0.8835,1,0.2947,0.7534,0.7534
"378","37_1_Composite.tif",0,1,0,0.8377,0.8377,1,0.2738,0.7534,0.7534
"279","37_20_Composite.tif",0,0,1,0.9489,0.9489,1,0.491,0.8026,0.8026
"379","37_20_Composite.tif",0,1,0,0.832,0.832,1,0.3228,0.8026,0.8026
"280","37_21_Composite.tif",0,0,1,0.8721,0.8721,1,0.3948,0.7759,0.7759
