Var1,Var2
7.05274899999999,1.35522828323318
7.200544,1.22045984055091
6.84279799999999,0.692087254550253
6.56876399999999,1.1923763450343
7.220048,0.993333436536563
6.675764,0.941090374017806
6.44259999999999,1.04811176509755
6.71625499999999,1.42032646964856
7.37715999999999,1.32963560555227
6.947076,0.930806152006829
8.200735,0.813296440821098
8.04552599999999,1.05041228300145
7.648534,0.99617775967922
7.30756999999999,1.15406994986477
7.099552,1.00109649126522
7.18364199999999,1.04739428979432
6.334248,1.2218129056753
6.96841,1.30947417090404
7.17243499999999,0.6631977150307
6.14300999999999,0.583728546241072
8.06394699999999,0.936773413910544
7.11143399999999,0.906935614957179
7.89662599999999,0.742880011500258
5.51615099999999,2.05598962603842
7.35796299999999,0.993549764979985
7.734716,0.256421661655612
7.78787499999999,0.40153088853838
8.333582,0.487218524934386
7.27656099999999,0.486243837750315
7.75043399999999,0.521532251400702
8.50927399999999,0.45384237080868
7.266037,0.622822521606977
7.85556,0.391520435638366
7.75247599999999,0.461082201058202
6.64907999999999,0.47615093164424
8.29161899999999,0.335763444107368
8.218137,0.416848231375125
7.818492,0.463490100552777
7.82502499999999,0.274975000000003
8.20176499999999,0.431557422258598
6.30076699999999,0.75063953055796
8.81958499999999,0.306388340372179
8.24504799999999,0.335922466898042
7.31770799999999,0.51116016167229
8.655878,0.279661264249388
8.766697,0.307587206359674
8.36224799999999,0.391465276189228
7.615353,0.491286306281849
7.77071599999999,0.438635612689582
8.100058,0.347405648924267
6.817599,0.413773549019607
6.99944099999999,0.497267995412537
6.51619,0.478148240191834
6.621523,0.572664670412975
6.25161999999999,0.598022642442054
6.838517,0.441328785695291
6.705144,0.479369893516358
6.66390499999999,0.499130512026117
6.69727399999999,0.454079513801842
6.588178,0.544344109182787
6.529709,0.569539820049192
6.79268399999999,0.424258148760333
7.13299999999999,0.475136902383805
6.57315199999999,0.395949684757273
6.60678099999999,0.451807548601867
6.07347299999999,0.574116154534529
6.45963999999999,0.534184701195222
6.706708,0.517319703782631
6.45184899999999,0.51624319291234
7.069672,0.511211331116138
6.65913799999999,0.5892938697451
6.85838299999999,0.394437172528205
6.64617099999999,0.449961081752219
6.86540799999999,0.542835441203887
6.71910999999999,0.488004782492839
6.50249799999999,0.628252766768906
6.30014999999999,0.419194042838019
6.33748699999999,0.656500172634959
5.81164,0.479589009165712
5.95006899999999,0.497613560853619
5.60608299999999,0.436134768871074
6.90038799999999,0.581256640234947
6.262382,0.621989876041314
5.63323599999999,0.466644063965887
6.31618199999999,0.631445931769724
5.51118399999999,0.519638603242379
5.64480499999999,0.466343331770065
5.92999899999999,0.424463440845168
6.273473,0.354401331550796
8.02437699999999,0.416422521880603
7.863664,0.417059933728124
6.363628,0.667832824260232
7.21959399999999,0.376006451917325
6.440041,0.589193680224779
6.38474699999999,0.366386031191682
6.38232299999999,0.635406787375858
6.50078699999999,0.358807071304581
6.13026299999999,0.358056164602716
7.28160399999999,0.53873295145502
6.90234399999999,0.544934797996659
