"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"262","28_21_Composite.tif",0,0,1,0.0867,0.0852,0,0.013,0.3697,0.3697
"362","28_21_Composite.tif",0,1,0,0.7508,0.7704,0.862,0.2812,0.3697,0.3697
"263","28_22_Composite.tif",0,0,1,0.1015,0.1005,0.0185,0.0245,0.3238,0.3238
"363","28_22_Composite.tif",0,1,0,0.5799,0.631,0.6129,0.1942,0.3238,0.3238
"264","28_23_Composite.tif",0,0,1,0.0792,0.0743,0,0.012,0.3695,0.3695
"364","28_23_Composite.tif",0,1,0,0.6485,0.6375,0.4857,0.2118,0.3695,0.3695
"265","28_24_Composite.tif",0,0,1,0.0819,0.0786,0,0.0122,0.3647,0.3647
"365","28_24_Composite.tif",0,1,0,0.7125,0.6957,0.6,0.2254,0.3647,0.3647
"266","28_25_Composite.tif",0,0,1,0.0798,0.077,0,0.0151,0.3542,0.3542
"366","28_25_Composite.tif",0,1,0,0.7877,0.7723,0.7837,0.2569,0.3542,0.3542
"267","28_2_Composite.tif",0,0,1,0.0926,0.088,0,0.0162,0.3865,0.3865
"367","28_2_Composite.tif",0,1,0,0.7959,0.7827,0.7692,0.2653,0.3865,0.3865
"268","28_3_Composite.tif",0,0,1,0.0851,0.0807,0,0.0208,0.3631,0.3631
"368","28_3_Composite.tif",0,1,0,0.7993,0.7817,0.7777,0.2628,0.3631,0.3631
"269","28_4_Composite.tif",0,0,1,0.0867,0.0857,0,0.0139,0.3664,0.3664
"369","28_4_Composite.tif",0,1,0,0.7397,0.7583,0.8437,0.2727,0.3664,0.3664
"270","28_5_Composite.tif",0,0,1,0.0895,0.0871,0,0.0196,0.3789,0.3789
"370","28_5_Composite.tif",0,1,0,0.7045,0.6965,0.6341,0.228,0.3789,0.3789
"271","28_6_Composite.tif",0,0,1,0.1091,0.0905,0,0.0176,0.4,0.4
"371","28_6_Composite.tif",0,1,0,0.4853,0.4534,0.3437,0.2225,0.4,0.4
"272","28_7_Composite.tif",0,0,1,0.0794,0.0752,0,0.0115,0.3754,0.3754
"372","28_7_Composite.tif",0,1,0,0.6994,0.6754,0.5625,0.2253,0.3754,0.3754
"273","28_8_Composite.tif",0,0,1,0.087,0.0857,0,0.0269,0.3643,0.3643
"373","28_8_Composite.tif",0,1,0,0.6141,0.6124,0.7142,0.2909,0.3643,0.3643
"274","28_9_Composite.tif",0,0,1,0.0716,0.0667,0,0.0114,0.379,0.379
"374","28_9_Composite.tif",0,1,0,0.6396,0.6192,0.5312,0.2336,0.379,0.379
"275","31_10_Composite.tif",0,0,1,0.1066,0.0916,0,0.019,0.3125,0.3125
"375","31_10_Composite.tif",0,1,0,0.5673,0.5704,0.5434,0.2394,0.3125,0.3125
"276","31_11_Composite.tif",0,0,1,0.0738,0.073,0,0.0186,0.2407,0.2407
"376","31_11_Composite.tif",0,1,0,0.5735,0.5806,0.5918,0.218,0.2407,0.2407
"277","31_12_Composite.tif",0,0,1,0.1046,0.0951,0,0.0173,0.3065,0.3065
"377","31_12_Composite.tif",0,1,0,0.7387,0.7417,0.7906,0.2612,0.3065,0.3065
"278","31_13_Composite.tif",0,0,1,0.0585,0.0547,0.0222,0.0247,0.239,0.239
"378","31_13_Composite.tif",0,1,0,0.6078,0.5931,0.6666,0.2196,0.239,0.239
"279","31_14_Composite.tif",0,0,1,0.0674,0.0608,0,0.0091,0.2564,0.2564
"379","31_14_Composite.tif",0,1,0,0.6646,0.6655,0.6976,0.2309,0.2564,0.2564
"280","31_15_Composite.tif",0,0,1,0.0353,0.0347,0,0.0117,0.1868,0.1868
"380","31_15_Composite.tif",0,1,0,0.4598,0.5058,0.5,0.1999,0.1868,0.1868
"281","31_16_Composite.tif",0,0,1,0.103,0.0969,0.0344,0.0213,0.3302,0.3302
"381","31_16_Composite.tif",0,1,0,0.7836,0.801,0.8461,0.2665,0.3302,0.3302
"282","31_17_Composite.tif",0,0,1,0.0972,0.0886,0,0.0103,0.2884,0.2884
"382","31_17_Composite.tif",0,1,0,0.7391,0.7488,0.7555,0.2467,0.2884,0.2884
"283","31_18_Composite.tif",0,0,1,0.0406,0.0401,0,0.0107,0.2145,0.2145
"383","31_18_Composite.tif",0,1,0,0.4892,0.5375,0.5405,0.218,0.2145,0.2145
"284","31_19_Composite.tif",0,0,1,0.0982,0.089,0,0.0106,0.2923,0.2923
"384","31_19_Composite.tif",0,1,0,0.7281,0.7409,0.7111,0.2504,0.2923,0.2923
"285","31_1_Composite.tif",0,0,1,0.0626,0.058,0,0.0166,0.2457,0.2457
"385","31_1_Composite.tif",0,1,0,0.5127,0.5286,0.5714,0.2135,0.2457,0.2457
"286","31_20_Composite.tif",0,0,1,0.0439,0.0431,0,0.0161,0.2216,0.2216
"386","31_20_Composite.tif",0,1,0,0.4713,0.5172,0.5135,0.2143,0.2216,0.2216
"287","31_21_Composite.tif",0,0,1,0.0358,0.035,0,0.0131,0.1978,0.1978
"387","31_21_Composite.tif",0,1,0,0.4591,0.5,0.5161,0.2096,0.1978,0.1978
"288","31_22_Composite.tif",0,0,1,0.0875,0.0776,0.0208,0.0197,0.2475,0.2475
"388","31_22_Composite.tif",0,1,0,0.5759,0.6088,0.625,0.2072,0.2475,0.2475
"289","31_23_Composite.tif",0,0,1,0.1138,0.1093,0,0.026,0.3691,0.3691
"389","31_23_Composite.tif",0,1,0,0.81,0.8156,0.8518,0.3307,0.3691,0.3691
"290","31_24_Composite.tif",0,0,1,0.1161,0.1116,0,0.0201,0.367,0.367
"390","31_24_Composite.tif",0,1,0,0.876,0.8782,0.92,0.303,0.367,0.367
"291","31_25_Composite.tif",0,0,1,0.1055,0.0976,0,0.0152,0.3058,0.3058
"391","31_25_Composite.tif",0,1,0,0.7483,0.751,0.7872,0.2567,0.3058,0.3058
"292","31_2_Composite.tif",0,0,1,0.0781,0.0723,0,0.012,0.3084,0.3084
"392","31_2_Composite.tif",0,1,0,0.7655,0.7901,0.8214,0.2591,0.3084,0.3084
"293","31_3_Composite.tif",0,0,1,0.1081,0.0988,0,0.0135,0.3098,0.3098
"393","31_3_Composite.tif",0,1,0,0.7255,0.7242,0.6744,0.2451,0.3098,0.3098
"294","31_4_Composite.tif",0,0,1,0.0848,0.0764,0.0217,0.0202,0.2514,0.2514
"394","31_4_Composite.tif",0,1,0,0.5892,0.629,0.6341,0.2208,0.2514,0.2514
"295","31_5_Composite.tif",0,0,1,0.1018,0.0948,0,0.0125,0.3026,0.3026
"395","31_5_Composite.tif",0,1,0,0.7594,0.7576,0.6888,0.2484,0.3026,0.3026
"296","31_6_Composite.tif",0,0,1,0.0331,0.0331,0,0.0132,0.2099,0.2099
"396","31_6_Composite.tif",0,1,0,0.4291,0.4747,0.4,0.209,0.2099,0.2099
"297","31_7_Composite.tif",0,0,1,0.0799,0.0726,0.02,0.0198,0.247,0.247
"397","31_7_Composite.tif",0,1,0,0.5802,0.6057,0.6222,0.2003,0.247,0.247
"298","31_8_Composite.tif",0,0,1,0.1043,0.0971,0,0.0111,0.3429,0.3429
"398","31_8_Composite.tif",0,1,0,0.7683,0.7971,0.8181,0.2848,0.3429,0.3429
"299","31_9_Composite.tif",0,0,1,0.1182,0.1055,0,0.0161,0.3314,0.3314
"399","31_9_Composite.tif",0,1,0,0.7211,0.7213,0.7,0.2551,0.3314,0.3314
