x,y
11.6,125.0
0.0,120.0
112.16666666666667,119.0
106.16666666666667,117.16666666666667
95.88888888888889,117.22222222222223
89.11111111111111,113.44444444444444
101.66666666666667,111.33333333333333
87.0,110.5
17.0,109.0
13.0,107.66666666666667
7.75,106.0
26.666666666666668,104.0
17.5,103.0
1.5,103.0
88.8,103.5
77.5,101.5
4.0,101.0
24.75,101.0
10.5,99.5
6.5,99.5
96.57142857142857,99.71428571428571
4.5,97.5
1.0,96.5
98.33333333333333,95.66666666666667
45.0,94.5
39.0,94.0
3.0,90.5
96.0,89.5
28.25,89.0
9.6,88.4
4.0,88.0
39.6,87.8
6.5,87.0
95.1,83.6
3.5,81.0
79.77777777777777,81.55555555555556
13.0,78.5
98.16666666666667,78.0
2.3333333333333335,78.0
12.666666666666666,75.33333333333333
25.0,74.0
19.333333333333332,74.33333333333333
87.0,73.0
79.25,73.0
101.46153846153847,72.76923076923077
109.0,70.0
7.0,71.16666666666667
17.333333333333332,69.66666666666667
24.833333333333332,68.0
95.6,65.2
84.7,65.5
17.0,64.75
11.666666666666666,64.44444444444444
26.714285714285715,61.0
19.0,60.0
104.33333333333333,59.166666666666664
82.75,59.0
2.25,57.0
19.75,54.625
17.0,53.0
85.375,53.5
31.0,51.0
9.857142857142858,53.285714285714285
98.0,51.333333333333336
8.666666666666666,51.0
31.333333333333332,45.333333333333336
5.0,45.0
10.0,44.5
7.666666666666667,44.666666666666664
90.8,44.5
24.5,44.5
5.5,42.0
17.3,42.2
100.28571428571429,40.42857142857143
22.5,37.75
12.666666666666666,37.666666666666664
33.333333333333336,36.666666666666664
19.0,36.0
107.61538461538461,37.61538461538461
22.5,31.5
110.66666666666667,28.666666666666668
29.0,30.785714285714285
105.0,27.0
12.461538461538462,28.615384615384617
4.5,27.0
104.57142857142857,25.0
5.0,21.0
125.5,20.0
7.0,20.0
2.5,20.5
3.0,16.857142857142858
121.5,14.0
112.16666666666667,14.833333333333334
118.5,13.0
109.8,12.4
119.5,9.0
127.0,7.0
119.4,1.2
