x,y
109.0,114.0
125.0,113.0
108.5,111.5
116.0,110.5
124.0,109.333333333333
33.0,108.0
121.0,103.5
112.0,103.0
114.0,100.0
120.0,98.0
113.0,94.0
44.5,94.5
104.5,92.0
119.333333333333,91.0
102.0,89.0
106.0,88.0
83.0,87.0
113.0,84.0
101.333333333333,85.0
114.0,82.0
96.0,80.0
82.5,79.0
95.0,78.0
104.0,76.0
93.0,73.0
111.0,71.0
97.0,71.0
113.0,70.5
104.0,70.0
94.0,70.0
58.0,66.0
82.3333333333333,65.3333333333333
80.0,64.0
82.0,63.0
0.0,63.0
100.5,61.0
88.2,63.0
76.5,61.0
101.0,59.0
76.5,58.0
74.0,59.0
94.0,56.0
83.0,56.0
91.5,55.0
80.0,55.0
99.1666666666667,55.0
74.6666666666667,52.3333333333333
67.0,52.0
70.0,51.0
6.0,51.0
82.0,50.5
8.5,50.5
91.6666666666667,50.8333333333333
80.0,49.5
63.0,49.75
84.0,46.0
84.5,44.0
75.0,44.6666666666667
70.5,44.0
84.5,41.5
74.0,41.0
71.0,40.0
79.0,39.6666666666667
83.75,35.5
82.0,34.0
68.0,33.0
80.0,32.5
75.0,31.0
78.0,30.0
48.5,29.0
42.5,29.5
13.666666666666698,29.3333333333333
36.0,28.0
24.0,28.5
16.0,28.0
28.0,27.0
22.0,27.0
49.0,25.0
25.0,25.0
1.0,25.0
35.0,24.0
50.0,23.0
47.5,23.0
29.0,23.0
38.0,20.0
72.0,19.0
40.0,19.0
74.0,17.0
72.0,17.0
29.5,17.5
25.0,15.0
11.0,14.0
3.0,14.0
22.0,13.0
19.0,12.0
13.5,12.0
8.5,12.5
