x,y
63.0,114.0
77.0,110.0
73.0,110.0
82.0,109.0
84.0,108.0
75.0,109.0
69.5,107.0
54.5,107.0
45.6,108.9
43.0,105.0
53.5,104.5
50.0,104.0
96.66666666666667,103.66666666666667
57.0,104.0
45.0,103.0
75.0,101.0
71.0,101.0
62.5,101.0
73.0,100.0
43.22222222222222,100.88888888888889
54.5,97.0
127.0,96.0
51.166666666666664,97.5
115.0,95.0
89.0,94.0
65.5,95.5
46.0,94.0
86.8,94.2
73.33333333333333,92.33333333333333
114.2,92.7
64.8,89.8
57.0,89.0
39.77777777777778,88.66666666666667
55.0,87.0
70.5,85.0
70.0,83.0
55.5,81.5
51.714285714285715,82.14285714285714
48.0,80.0
41.3,82.0
56.6,78.0
58.0,75.0
41.0,75.66666666666667
42.0,74.0
36.0,72.0
37.833333333333336,72.83333333333333
55.5,70.0
38.5,69.0
47.5,68.0
43.0,67.5
62.75,66.125
51.666666666666664,64.33333333333333
40.333333333333336,62.666666666666664
39.0,57.0
37.0,57.0
48.333333333333336,56.666666666666664
54.5,53.0
38.0,53.0
36.0,50.0
50.0,49.333333333333336
48.5,46.0
33.0,44.0
36.0,43.0
39.5,42.5
49.333333333333336,39.666666666666664
41.0,37.0
37.333333333333336,37.666666666666664
35.0,37.0
51.5,36.5
43.0,36.0
34.0,34.0
36.0,33.5
48.5,32.0
43.0,32.0
40.0,32.0
34.0,32.0
48.0,30.0
46.5,28.5
56.25,29.625
42.0,26.0
38.5,25.75
88.0,23.25
43.5,18.5
59.0,17.0
49.166666666666664,17.166666666666668
68.0,16.0
58.0,14.0
67.0,13.0
79.0,10.0
80.5,7.5
53.0,5.666666666666667
83.75,4.25
63.8,5.0
112.0,3.0
50.5,2.5
71.5,0.0
