x,y
18.0,113.333333333333
33.5,112.5
10.0,113.0
20.5,111.5
28.1666666666667,112.0
9.0,110.0
0.0,110.5
36.0,109.0
17.5,109.5
39.0,107.0
48.0,104.0
43.0,104.5
27.0,104.25
12.0,103.0
7.5,103.0
62.0,103.0
48.0,102.0
46.0,102.0
4.0,102.0
56.0,100.0
53.0,100.0
27.0,100.0
18.0,100.5
6.71428571428571,100.0
50.0,98.0
62.0,97.0
27.0,97.5
17.0,97.5
9.0,97.0
50.0,96.0
19.3333333333333,96.3333333333333
65.0,95.0
22.5,96.5
34.0,94.0
34.0,92.0
70.0,91.0
48.0,91.0
35.0,90.0
71.0,88.0
45.5,88.5
37.5,88.5
40.75,87.0
49.0,85.0
72.0,84.0
77.2,83.6
49.5,82.5
79.0,80.5
77.0,80.0
55.6666666666667,80.3333333333333
81.25,79.0
57.5,78.0
74.0,77.0
72.0,76.0
66.0,76.0
74.0,75.0
69.0,75.0
67.0,74.0
77.0,73.0
14.333333333333302,73.5
71.0,69.0
59.28571428571429,70.8571428571429
84.0,66.5
68.5,65.0
84.0,63.0
78.0,62.0
73.0,62.0
75.0,61.0
88.57142857142858,60.0
74.25,56.5
88.8,55.8
74.0,54.0
98.5,51.0
71.5,51.0
66.125,53.0
97.3333333333333,49.3333333333333
95.0,48.0
91.5,49.0
80.0,47.0
78.0,46.5
76.0,46.5
72.75,47.0
85.0,45.0
83.0,45.0
36.0,45.5
72.0,44.0
80.0,43.5
99.0,42.0
83.0,40.0
80.0,39.5
87.0,38.0
102.25,38.0
74.3333333333333,38.0
84.5,34.0
109.0,32.0
95.0,32.0
111.75,31.0
100.5,29.75
93.0,29.0
108.75,28.5
96.0,27.0
115.0,19.0
108.4,20.2
93.5,16.0
117.0,14.0
108.5,14.0
104.6,14.2
115.0,5.0
113.0,5.0
106.5,6.5
79.0,5.0
103.0,1.0
105.0,0.0
