x,y
4.5,109.5
0.0,97.0
0.833333333333333,85.8333333333333
0.5,81.75
15.0,67.0
26.0,66.0
21.0,66.0
23.5,65.5
18.6666666666667,65.6666666666667
19.0,63.0
21.0,62.0
32.4,62.4
116.5,60.0
125.0,59.0
42.75,60.0
32.0,58.0
29.5,57.0
125.0,56.3333333333333
61.8,55.0
49.3333333333333,56.0
29.6666666666667,54.6666666666667
109.0,52.0
107.0,52.5
7.2,54.2
34.6111111111111,55.8888888888889
56.0833333333333,51.5833333333333
107.0,49.0
72.0,50.1666666666667
17.6666666666667,48.3333333333333
14.125,49.625
59.0,47.0
62.25,47.25
118.0,45.5
83.4545454545455,45.9090909090909
61.5,44.5
26.6086956521739,47.1739130434783
121.0,42.0
96.0,42.0
78.375,43.625
69.5,43.7
25.0,42.75
91.5,42.375
35.0,41.0
65.0,40.5
117.0,39.8
73.0,39.0
57.3333333333333,39.8333333333333
40.2857142857143,40.3571428571429
99.2,35.6
92.6666666666667,34.3333333333333
89.0,34.6666666666667
53.7,35.2
85.6,33.8
74.5,33.5
79.8,32.6
58.5,31.8333333333333
112.666666666667,31.111111111111104
111.0,29.0
125.666666666667,27.6666666666667
123.0,27.0
102.444444444444,29.0
97.25,28.0
107.0,26.0
80.0,26.5
74.0769230769231,28.153846153846196
69.0,26.0
65.125,27.5
88.0,26.0
120.625,25.25
92.0,24.0
108.0,23.0
105.333333333333,24.0
114.25,23.0
125.8,21.8
103.0,21.0
109.333333333333,20.6666666666667
78.6,20.2
91.0,18.75
83.6666666666667,19.3333333333333
99.3333333333333,18.6666666666667
114.0,16.5
119.0,15.0
86.8333333333333,14.5
122.375,14.125
120.0,12.0
94.625,12.0625
105.8,10.8
106.0,7.0
105.5,0.0
