"x","y","z","intensity"
113.875,125.875,0,88.125
99,120,0,87.4444444444444
33,118.631578947368,0,111.684210526316
109.333333333333,114.333333333333,0,98.3333333333333
28.2,113.8,0,97.1
101,113,0,93.7142857142857
106.1875,109.8125,0,127.875
32,106.5,0,85.6666666666667
105,103,0,94.2222222222222
93.4,103.2,0,107.466666666667
28,101,0,87.6666666666667
95,98.25,0,98.75
89.6666666666667,96.3333333333333,0,107.222222222222
102,95,0,94.4444444444444
93.5,91.5,0,84.75
27.5,89.2857142857143,0,114.5
20,83.8,0,86.6
24.2857142857143,75,0,83
81.7727272727273,74.6363636363636,0,104.409090909091
87,69.5,0,112
76,69,0,96.2
25,69,0,94.2222222222222
16.875,65.125,0,94.375
84,64.8,0,110.8
73,64,0,92.2222222222222
78.6,61.2,0,96.8
22.1904761904762,61.1428571428571,0,150.952380952381
81,57.5,0,93.25
71.875,55.875,0,93.875
76.8333333333333,53.1666666666667,0,91.8333333333333
83.1666666666667,49.1666666666667,0,79.5
54.5,48.5,0,99.5
16.875,48.875,0,87.75
51.5,45.5,0,110.5
103.5,45.5,0,101.571428571429
62.6666666666667,45.4,0,93.2666666666667
115,44,0,95.5555555555556
25.875,43.125,0,98.875
12.2857142857143,43,0,94.5714285714286
74.0833333333333,43.4166666666667,0,96.3333333333333
42.9047619047619,44.1904761904762,0,115.571428571429
19.875,41.125,0,92.75
48.6153846153846,40.6153846153846,0,122.615384615385
7.875,39.875,0,89.875
98.7142857142857,39.5,0,112.642857142857
68.8823529411765,39.5882352941176,0,126.117647058824
32.3333333333333,38.4444444444444,0,121.944444444444
109.1875,36.375,0,106.8125
43.8333333333333,35.8333333333333,0,96.1666666666667
81,36.3076923076923,0,99.5384615384615
65.7142857142857,34,0,86.1428571428571
52.1333333333333,33.4666666666667,0,115.333333333333
74.125,31.875,0,87.75
22.7391304347826,33.3913043478261,0,120.913043478261
6.5,30,0,91.3333333333333
104.714285714286,29,0,96
37.6666666666667,30.3333333333333,0,134.666666666667
124,28,0,91.4444444444444
110.333333333333,26.6666666666667,0,108.083333333333
13.44,27.96,0,112.96
0.875,24.875,0,89.375
