"x","y","z","intensity"
58.875,105.875,0,96.75
67.3333333333333,102.666666666667,0,109.333333333333
46.1111111111111,103.333333333333,0,122.111111111111
92.1666666666667,101.166666666667,0,99.3333333333333
82.5238095238095,101.904761904762,0,125.285714285714
50.875,101.125,0,109.125
97.125,99.125,0,99.875
40.7142857142857,100.285714285714,0,104
72.1666666666667,100.625,0,139.25
22.125,98.125,0,103.375
113,97,0,94.8888888888889
89,95.25,0,104
60.875,95.875,0,92.25
49,95.7142857142857,0,105
102.4,92.2,0,84.8
94.9473684210526,92.3684210526316,0,127.210526315789
20.6,92.2,0,102.5
111.875,90.875,0,89.375
125,90.2857142857143,0,107.571428571429
15.8333333333333,86.1666666666667,0,108.666666666667
7.6969696969697,87.2424242424242,0,147.787878787879
119.2,84.5333333333333,0,100.266666666667
122.692307692308,77.5384615384615,0,97.3076923076923
1.61538461538462,74.6153846153846,0,128.384615384615
2.25,50.25,0,112
124.384615384615,44.6153846153846,0,127.230769230769
118.166666666667,42.8333333333333,0,114.166666666667
19.2,40.4,0,113.6
28,37.5,0,93.6666666666667
8.42424242424242,40.2727272727273,0,141
125.5,37,0,97.5
116.153846153846,36.9230769230769,0,106.615384615385
101.384615384615,35,0,107.923076923077
88,34,0,105.666666666667
15.8823529411765,34.8235294117647,0,122.058823529412
6,34,0,111.8
93.6666666666667,31.3333333333333,0,94
35.1578947368421,30.8421052631579,0,105.210526315789
63,29.1052631578947,0,114.210526315789
22.8666666666667,29.9333333333333,0,109.466666666667
79.6666666666667,28.4285714285714,0,115.857142857143
72.5,26.5,0,96.75
52.05,28.3,0,147.45
29,26.5,0,101.5
97.695652173913,27.1739130434783,0,149.478260869565
89,24.2307692307692,0,108.692307692308
61,23,0,96.2857142857143
71.125,21.875,0,97.375
52,21.7142857142857,0,103
