Var1,Var2
5.74667999999999,1.48191240472536
6.09712799999999,1.88601320077297
5.57789399999999,1.69640666411753
5.35756799999999,1.96192103156768
5.972646,1.68307086626079
5.32740099999999,2.10245932212792
7.62094,1.23300814961409
6.986062,1.36073214321053
5.74764099999999,1.80846241151386
7.44067199999999,1.22899092134831
5.02323999999999,1.87384233413269
5.31248099999999,2.0058040273808
4.655793,1.44279404345508
6.660285,1.37498318515797
5.160511,1.97422456884618
5.01918,1.72808968174204
4.72827499999999,1.799615974681
4.96331199999999,2.17433820026703
5.68886799999999,2.0980063343983
7.75673799999999,0.986797057318047
6.15588399999999,1.78256824511712
5.37764599999999,1.49069630999401
5.86409999999999,2.00278311688312
5.972447,1.99717932385266
6.018033,1.30480890426022
7.38987499999999,1.43595579571032
7.15698499999999,1.32659393345668
6.43395899999999,1.49152674480871
6.77906799999999,1.37601256998269
5.404464,1.87228158991213
5.31617999999999,1.89730164923733
6.85256599999999,1.76371152719554
4.87062,2.14826303196103
6.89772299999999,1.54940511011117
5.52715599999999,2.17537353347127
4.91140399999999,2.05032778741372
7.89436599999999,0.934205428571428
6.21437999999999,2.07872919885265
7.90518299999999,0.936758464706663
5.101012,2.37394099489659
6.04134899999999,1.52552281523394
8.06482199999999,1.03179121445206
5.21288299999999,2.52820154654735
6.76800599999999,1.70227000849257
5.99881099999999,1.64333996860388
4.414521,2.27654459017815
6.544013,1.0058343383778
6.60375699999999,1.50903851222119
5.297132,1.70433261620397
6.444683,1.79068969569863
8.518746,0.497922837088165
5.019104,2.58241579736035
4.851221,2.37493048071395
4.73780799999999,2.72122582284537
6.49450099999999,2.00873298012936
5.64571899999999,1.60820997746272
7.842566,0.981488482941019
5.18839299999999,1.89715272271387
6.28705199999999,1.94931163636363
4.30630599999999,1.82309629422419
9.02379699999999,0.296864372217165
7.87896099999999,1.24970986509778
6.211595,1.7360786435142
6.19486,2.03463505744055
8.56047199999999,0.562883589343564
8.122482,1.08386826737967
5.42801299999999,1.70916820805369
7.312959,1.41964392164674
4.60558199999999,2.76487209214813
5.25358499999999,1.72791008985236
7.15751899999999,1.45237330155565
6.83249199999999,1.4896192507441
6.54778499999999,1.32576596602265
4.824978,2.51862263728093
5.20695099999999,2.38798318428401
5.857166,1.82028347642233
5.80392699999999,2.03214406939323
4.77230999999999,2.1909939854829
6.46876199999999,1.83612330442255
5.616033,2.02483511352254
6.04564499999999,1.9812518285829
6.55145099999999,1.61227141850543
5.79143699999999,1.8280048480438
6.42246999999999,1.5108229456112
6.36420999999999,1.4655517463064
5.756881,1.50563564447403
5.984044,1.75154514002942
4.876361,2.20454839485122
5.53938099999999,2.06654924025416
5.390807,1.18873465831496
5.79575399999999,1.93841227899249
6.97950999999999,1.52743717525233
4.430903,2.25116785928605
5.623572,1.95592478800857
5.71532399999999,1.51751619725444
6.78937899999999,1.30547428210903
5.5487,1.95520703265878
6.39843999999999,2.10195978678038
4.17511499999999,2.3806481982914
5.677394,1.77716359599332
6.55269199999999,1.92197094746629
4.682325,2.26705986226264
