"x","y","z","intensity"
102,119.5,0,140
118,111,0,125
64,111.5,0,115
19.3333333333333,109.333333333333,0,159.666666666667
25.4,111.688888888889,0,167.155555555556
114.5,94.5,0,112.75
81.4324324324324,95.7297297297297,0,205.972972972973
78,91,0,220
32,89,0,108
9.9,86.4333333333333,0,167.166666666667
5,84,0,165.8
75,82.5,0,237
55,81.5,0,104.5
9,81.75,0,163.5
101.2,79.6,0,105.2
89.68,78.68,0,187.12
46,76,0,149
80.5384615384615,77.4615384615385,0,211.384615384615
39.9285714285714,74.1428571428571,0,186.642857142857
43,69,0,207
48,65,0,134
87.5,60.5,0,157.75
106.714285714286,55,0,116
79,56.8947368421053,0,163.526315789474
35,36,0,89
57.3333333333333,34.6666666666667,0,109.333333333333
9.79545454545454,23.3409090909091,0,172.386363636364
68.6666666666667,19.6666666666667,0,128.333333333333
80,17.5,0,120
119.166666666667,15.1666666666667,0,107
35,12,0,101
37.4,8.2,0,109.6
56.8333333333333,7,0,103
