"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"318","random_spots_70_26_Composite.tif",0,1,0,0.241,0.2399,0.05,0.3133,0.1674,0.1674
"219","random_spots_70_27_Composite.tif",0,0,1,0.2328,0.2321,0.0617,0.2478,0.2004,0.2004
"319","random_spots_70_27_Composite.tif",0,1,0,0.2451,0.2448,0.0579,0.308,0.2004,0.2004
"220","random_spots_70_28_Composite.tif",0,0,1,0.2209,0.2186,0.0759,0.3139,0.1784,0.1784
"320","random_spots_70_28_Composite.tif",0,1,0,0.2557,0.2533,0.0933,0.2929,0.1784,0.1784
"221","random_spots_70_29_Composite.tif",0,0,1,0.1747,0.1738,0.0609,0.2047,0.2133,0.2133
"321","random_spots_70_29_Composite.tif",0,1,0,0.266,0.2383,0.0631,0.276,0.2133,0.2133
"222","random_spots_70_2_Composite.tif",0,0,1,0.2767,0.271,0.0919,0.232,0.1891,0.1891
"322","random_spots_70_2_Composite.tif",0,1,0,0.2273,0.229,0.0595,0.2548,0.1891,0.1891
"223","random_spots_70_30_Composite.tif",0,0,1,0.3073,0.3139,0.1643,0.2471,0.2087,0.2087
"323","random_spots_70_30_Composite.tif",0,1,0,0.2562,0.2639,0.0895,0.2834,0.2087,0.2087
"224","random_spots_70_31_Composite.tif",0,0,1,0.2654,0.2677,0.1111,0.2724,0.1856,0.1856
"324","random_spots_70_31_Composite.tif",0,1,0,0.258,0.2539,0.1298,0.2824,0.1856,0.1856
"225","random_spots_70_32_Composite.tif",0,0,1,0.276,0.2777,0.1219,0.2915,0.2108,0.2108
"325","random_spots_70_32_Composite.tif",0,1,0,0.2661,0.2666,0.1025,0.2681,0.2108,0.2108
"226","random_spots_70_33_Composite.tif",0,0,1,0.2329,0.2363,0.0769,0.2866,0.1849,0.1849
"326","random_spots_70_33_Composite.tif",0,1,0,0.2412,0.2357,0.0919,0.278,0.1849,0.1849
"227","random_spots_70_34_Composite.tif",0,0,1,0.2259,0.2211,0.0526,0.2913,0.1732,0.1732
"327","random_spots_70_34_Composite.tif",0,1,0,0.1926,0.194,0.0617,0.2116,0.1732,0.1732
"228","random_spots_70_35_Composite.tif",0,0,1,0.2336,0.2242,0.0744,0.2409,0.1964,0.1964
"328","random_spots_70_35_Composite.tif",0,1,0,0.2196,0.2163,0.0779,0.2412,0.1964,0.1964
"229","random_spots_70_36_Composite.tif",0,0,1,0.2253,0.2237,0.0602,0.2306,0.1781,0.1781
"329","random_spots_70_36_Composite.tif",0,1,0,0.2606,0.2558,0.1176,0.2943,0.1781,0.1781
"230","random_spots_70_37_Composite.tif",0,0,1,0.21,0.2096,0.0238,0.236,0.1685,0.1685
"330","random_spots_70_37_Composite.tif",0,1,0,0.1929,0.188,0.0217,0.268,0.1685,0.1685
"231","random_spots_70_38_Composite.tif",0,0,1,0.2769,0.2744,0.1282,0.3128,0.1817,0.1817
"331","random_spots_70_38_Composite.tif",0,1,0,0.2595,0.2643,0.0657,0.2956,0.1817,0.1817
"232","random_spots_70_39_Composite.tif",0,0,1,0.2839,0.2837,0.1071,0.2644,0.2008,0.2008
"332","random_spots_70_39_Composite.tif",0,1,0,0.2495,0.2492,0.1046,0.3023,0.2008,0.2008
"233","random_spots_70_3_Composite.tif",0,0,1,0.3123,0.2943,0.1789,0.2357,0.22,0.22
"333","random_spots_70_3_Composite.tif",0,1,0,0.2056,0.2051,0.0394,0.2329,0.22,0.22
"234","random_spots_70_40_Composite.tif",0,0,1,0.2532,0.2571,0.0759,0.3019,0.187,0.187
"334","random_spots_70_40_Composite.tif",0,1,0,0.2424,0.2418,0.0602,0.3004,0.187,0.187
"235","random_spots_70_41_Composite.tif",0,0,1,0.2571,0.2562,0.0886,0.3014,0.1936,0.1936
"335","random_spots_70_41_Composite.tif",0,1,0,0.2868,0.2863,0.1012,0.2686,0.1936,0.1936
"236","random_spots_70_42_Composite.tif",0,0,1,0.2858,0.2927,0.1081,0.2781,0.1902,0.1902
"336","random_spots_70_42_Composite.tif",0,1,0,0.2958,0.2984,0.1369,0.2968,0.1902,0.1902
"237","random_spots_70_43_Composite.tif",0,0,1,0.2879,0.2858,0.1139,0.2672,0.1997,0.1997
"337","random_spots_70_43_Composite.tif",0,1,0,0.2543,0.2523,0.0641,0.2374,0.1997,0.1997
"238","random_spots_70_44_Composite.tif",0,0,1,0.2457,0.2401,0.1168,0.2274,0.1901,0.1901
"338","random_spots_70_44_Composite.tif",0,1,0,0.2683,0.2673,0.0919,0.2413,0.1901,0.1901
"239","random_spots_70_45_Composite.tif",0,0,1,0.2297,0.2303,0.1136,0.2498,0.1761,0.1761
"339","random_spots_70_45_Composite.tif",0,1,0,0.2205,0.2193,0.0958,0.3064,0.1761,0.1761
"240","random_spots_70_46_Composite.tif",0,0,1,0.2649,0.2698,0.0963,0.2482,0.1668,0.1668
"340","random_spots_70_46_Composite.tif",0,1,0,0.2512,0.2561,0.047,0.2763,0.1668,0.1668
"241","random_spots_70_47_Composite.tif",0,0,1,0.2693,0.2648,0.1351,0.2532,0.195,0.195
"341","random_spots_70_47_Composite.tif",0,1,0,0.2196,0.22,0.0253,0.2577,0.195,0.195
"242","random_spots_70_48_Composite.tif",0,0,1,0.251,0.2497,0.081,0.2424,0.2338,0.2338
"342","random_spots_70_48_Composite.tif",0,1,0,0.3015,0.292,0.146,0.2545,0.2338,0.2338
"243","random_spots_70_49_Composite.tif",0,0,1,0.2137,0.2133,0.0238,0.2816,0.156,0.156
"343","random_spots_70_49_Composite.tif",0,1,0,0.2164,0.2173,0.0568,0.2808,0.156,0.156
"244","random_spots_70_4_Composite.tif",0,0,1,0.2671,0.2628,0.141,0.2577,0.2136,0.2136
"344","random_spots_70_4_Composite.tif",0,1,0,0.2957,0.2946,0.1527,0.2862,0.2136,0.2136
"245","random_spots_70_50_Composite.tif",0,0,1,0.3112,0.29,0.1481,0.2739,0.2401,0.2401
"345","random_spots_70_50_Composite.tif",0,1,0,0.2029,0.2042,0.0555,0.2194,0.2401,0.2401
"246","random_spots_70_51_Composite.tif",0,0,1,0.2844,0.2879,0.074,0.2678,0.2126,0.2126
"346","random_spots_70_51_Composite.tif",0,1,0,0.2604,0.2554,0.1012,0.3026,0.2126,0.2126
"247","random_spots_70_52_Composite.tif",0,0,1,0.2834,0.2813,0.1012,0.2703,0.2102,0.2102
"347","random_spots_70_52_Composite.tif",0,1,0,0.2842,0.2849,0.1168,0.2884,0.2102,0.2102
"248","random_spots_70_53_Composite.tif",0,0,1,0.2958,0.2932,0.1645,0.2644,0.194,0.194
"348","random_spots_70_53_Composite.tif",0,1,0,0.2764,0.2754,0.1363,0.2622,0.194,0.194
"249","random_spots_70_54_Composite.tif",0,0,1,0.2541,0.2535,0.0759,0.2556,0.2046,0.2046
"349","random_spots_70_54_Composite.tif",0,1,0,0.2538,0.2535,0.0941,0.3163,0.2046,0.2046
"250","random_spots_70_55_Composite.tif",0,0,1,0.2551,0.256,0.125,0.3359,0.1989,0.1989
"350","random_spots_70_55_Composite.tif",0,1,0,0.2478,0.2467,0.0898,0.2838,0.1989,0.1989
"251","random_spots_70_56_Composite.tif",0,0,1,0.2341,0.2319,0.0617,0.2967,0.1779,0.1779
"351","random_spots_70_56_Composite.tif",0,1,0,0.2379,0.2367,0.0731,0.2821,0.1779,0.1779
"252","random_spots_70_57_Composite.tif",0,0,1,0.2272,0.2291,0.0779,0.3315,0.2217,0.2217
"352","random_spots_70_57_Composite.tif",0,1,0,0.2511,0.2466,0.1279,0.2802,0.2217,0.2217
"253","random_spots_70_58_Composite.tif",0,0,1,0.2664,0.2637,0.0963,0.2817,0.182,0.182
"353","random_spots_70_58_Composite.tif",0,1,0,0.2363,0.238,0.0921,0.2957,0.182,0.182
"254","random_spots_70_59_Composite.tif",0,0,1,0.2508,0.2471,0.1071,0.2624,0.1911,0.1911
"354","random_spots_70_59_Composite.tif",0,1,0,0.2624,0.2666,0.1162,0.2466,0.1911,0.1911
"255","random_spots_70_5_Composite.tif",0,0,1,0.2643,0.25,0.1326,0.2485,0.202,0.202
"355","random_spots_70_5_Composite.tif",0,1,0,0.178,0.1818,0.0361,0.2019,0.202,0.202
"256","random_spots_70_60_Composite.tif",0,0,1,0.2114,0.2114,0.0459,0.2223,0.2035,0.2035
"356","random_spots_70_60_Composite.tif",0,1,0,0.2761,0.2639,0.0707,0.2762,0.2035,0.2035
"257","random_spots_70_61_Composite.tif",0,0,1,0.2772,0.2796,0.1315,0.2599,0.1853,0.1853
"357","random_spots_70_61_Composite.tif",0,1,0,0.2655,0.2613,0.1341,0.2609,0.1853,0.1853
"258","random_spots_70_62_Composite.tif",0,0,1,0.2889,0.2872,0.1111,0.2865,0.1931,0.1931
"358","random_spots_70_62_Composite.tif",0,1,0,0.2622,0.2597,0.0897,0.2558,0.1931,0.1931
"259","random_spots_70_63_Composite.tif",0,0,1,0.2609,0.2629,0.1125,0.2505,0.1875,0.1875
"359","random_spots_70_63_Composite.tif",0,1,0,0.2974,0.2952,0.1351,0.2777,0.1875,0.1875
"260","random_spots_70_64_Composite.tif",0,0,1,0.2451,0.2408,0.0779,0.2939,0.1922,0.1922
"360","random_spots_70_64_Composite.tif",0,1,0,0.257,0.2577,0.0875,0.2733,0.1922,0.1922
"261","random_spots_70_65_Composite.tif",0,0,1,0.2466,0.2451,0.1149,0.3152,0.1802,0.1802
"361","random_spots_70_65_Composite.tif",0,1,0,0.2236,0.2248,0.0853,0.3351,0.1802,0.1802
"262","random_spots_70_66_Composite.tif",0,0,1,0.2281,0.2242,0.0344,0.259,0.1773,0.1773
"362","random_spots_70_66_Composite.tif",0,1,0,0.2217,0.2197,0.024,0.2652,0.1773,0.1773
"263","random_spots_70_67_Composite.tif",0,0,1,0.2206,0.2217,0.0853,0.2883,0.1956,0.1956
"363","random_spots_70_67_Composite.tif",0,1,0,0.226,0.224,0.0625,0.2557,0.1956,0.1956
"264","random_spots_70_68_Composite.tif",0,0,1,0.2493,0.2447,0.0886,0.2468,0.2256,0.2256
"364","random_spots_70_68_Composite.tif",0,1,0,0.2725,0.268,0.1058,0.2438,0.2256,0.2256
"265","random_spots_70_69_Composite.tif",0,0,1,0.2035,0.1966,0.0588,0.2202,0.208,0.208
"365","random_spots_70_69_Composite.tif",0,1,0,0.2594,0.2519,0.1011,0.2394,0.208,0.208
"266","random_spots_70_6_Composite.tif",0,0,1,0.2389,0.2386,0.119,0.28,0.1825,0.1825
"366","random_spots_70_6_Composite.tif",0,1,0,0.2531,0.2537,0.1139,0.2494,0.1825,0.1825
"267","random_spots_70_70_Composite.tif",0,0,1,0.2196,0.2131,0.0927,0.2946,0.1906,0.1906
"367","random_spots_70_70_Composite.tif",0,1,0,0.1805,0.1824,0.0229,0.2207,0.1906,0.1906
"268","random_spots_70_71_Composite.tif",0,0,1,0.258,0.256,0.1022,0.3238,0.2141,0.2141
"368","random_spots_70_71_Composite.tif",0,1,0,0.2624,0.2612,0.1125,0.3021,0.2141,0.2141
"269","random_spots_70_72_Composite.tif",0,0,1,0.1933,0.1931,0.0609,0.2187,0.1751,0.1751
"369","random_spots_70_72_Composite.tif",0,1,0,0.2281,0.2219,0.051,0.2511,0.1751,0.1751
"270","random_spots_70_73_Composite.tif",0,0,1,0.2793,0.2565,0.1182,0.2535,0.2068,0.2068
"370","random_spots_70_73_Composite.tif",0,1,0,0.2185,0.2154,0.0697,0.2208,0.2068,0.2068
"271","random_spots_70_74_Composite.tif",0,0,1,0.2537,0.2511,0.1025,0.2519,0.1798,0.1798
"371","random_spots_70_74_Composite.tif",0,1,0,0.2649,0.2641,0.0875,0.2756,0.1798,0.1798
"272","random_spots_70_75_Composite.tif",0,0,1,0.252,0.2522,0.075,0.2588,0.1911,0.1911
"372","random_spots_70_75_Composite.tif",0,1,0,0.2549,0.2491,0.0789,0.2566,0.1911,0.1911
"273","random_spots_70_76_Composite.tif",0,0,1,0.2634,0.2608,0.1038,0.2549,0.2031,0.2031
"373","random_spots_70_76_Composite.tif",0,1,0,0.2966,0.2918,0.1125,0.2743,0.2031,0.2031
"274","random_spots_70_77_Composite.tif",0,0,1,0.1955,0.1924,0.025,0.2695,0.1958,0.1958
"374","random_spots_70_77_Composite.tif",0,1,0,0.2155,0.2155,0.047,0.2994,0.1958,0.1958
"275","random_spots_70_78_Composite.tif",0,0,1,0.1764,0.1761,0.0135,0.2339,0.2181,0.2181
"375","random_spots_70_78_Composite.tif",0,1,0,0.2909,0.2679,0.1395,0.2832,0.2181,0.2181
"276","random_spots_70_79_Composite.tif",0,0,1,0.2281,0.2272,0.0963,0.301,0.1944,0.1944
"376","random_spots_70_79_Composite.tif",0,1,0,0.2822,0.2803,0.1153,0.2575,0.1944,0.1944
"277","random_spots_70_7_Composite.tif",0,0,1,0.2383,0.2398,0.0897,0.2723,0.188,0.188
"377","random_spots_70_7_Composite.tif",0,1,0,0.2551,0.2574,0.1052,0.3004,0.188,0.188
"278","random_spots_70_80_Composite.tif",0,0,1,0.2535,0.2582,0.0769,0.2717,0.1764,0.1764
"378","random_spots_70_80_Composite.tif",0,1,0,0.2539,0.2559,0.0731,0.2584,0.1764,0.1764
"279","random_spots_70_81_Composite.tif",0,0,1,0.2056,0.2049,0.041,0.2179,0.1919,0.1919
"379","random_spots_70_81_Composite.tif",0,1,0,0.2764,0.2676,0.1304,0.2362,0.1919,0.1919
"280","random_spots_70_82_Composite.tif",0,0,1,0.2601,0.2451,0.0625,0.2414,0.2003,0.2003
"380","random_spots_70_82_Composite.tif",0,1,0,0.2302,0.2299,0.1,0.2491,0.2003,0.2003
"281","random_spots_70_83_Composite.tif",0,0,1,0.2747,0.2639,0.1071,0.2903,0.2026,0.2026
"381","random_spots_70_83_Composite.tif",0,1,0,0.2532,0.2505,0.1095,0.226,0.2026,0.2026
"282","random_spots_70_84_Composite.tif",0,0,1,0.2327,0.2344,0.0481,0.2588,0.1842,0.1842
"382","random_spots_70_84_Composite.tif",0,1,0,0.2336,0.2249,0.0941,0.278,0.1842,0.1842
"283","random_spots_70_85_Composite.tif",0,0,1,0.2164,0.2147,0.074,0.2679,0.164,0.164
"383","random_spots_70_85_Composite.tif",0,1,0,0.25,0.2519,0.1084,0.2515,0.164,0.164
"284","random_spots_70_86_Composite.tif",0,0,1,0.2987,0.2993,0.1511,0.2601,0.2012,0.2012
"384","random_spots_70_86_Composite.tif",0,1,0,0.2621,0.2631,0.1168,0.3037,0.2012,0.2012
"285","random_spots_70_87_Composite.tif",0,0,1,0.2332,0.2255,0.1428,0.302,0.159,0.159
"385","random_spots_70_87_Composite.tif",0,1,0,0.2478,0.2457,0.1204,0.2648,0.159,0.159
"286","random_spots_70_88_Composite.tif",0,0,1,0.235,0.2316,0.0714,0.2632,0.1942,0.1942
"386","random_spots_70_88_Composite.tif",0,1,0,0.2219,0.2199,0.0487,0.2895,0.1942,0.1942
"287","random_spots_70_89_Composite.tif",0,0,1,0.2557,0.2343,0.1182,0.2525,0.2358,0.2358
"387","random_spots_70_89_Composite.tif",0,1,0,0.1897,0.185,0.0246,0.2346,0.2358,0.2358
"288","random_spots_70_8_Composite.tif",0,0,1,0.2754,0.2701,0.1204,0.2604,0.199,0.199
"388","random_spots_70_8_Composite.tif",0,1,0,0.2796,0.2792,0.1081,0.2682,0.199,0.199
"289","random_spots_70_90_Composite.tif",0,0,1,0.2882,0.2841,0.1369,0.2629,0.2142,0.2142
"389","random_spots_70_90_Composite.tif",0,1,0,0.2778,0.2802,0.12,0.2436,0.2142,0.2142
"290","random_spots_70_91_Composite.tif",0,0,1,0.2235,0.2207,0.1058,0.2988,0.1667,0.1667
"390","random_spots_70_91_Composite.tif",0,1,0,0.2079,0.209,0.0232,0.2708,0.1667,0.1667
"291","random_spots_70_92_Composite.tif",0,0,1,0.2543,0.25,0.1264,0.272,0.2032,0.2032
"391","random_spots_70_92_Composite.tif",0,1,0,0.2995,0.2944,0.1358,0.2547,0.2032,0.2032
"292","random_spots_70_93_Composite.tif",0,0,1,0.242,0.2418,0.0864,0.2767,0.1824,0.1824
"392","random_spots_70_93_Composite.tif",0,1,0,0.2433,0.2416,0.0875,0.2583,0.1824,0.1824
"293","random_spots_70_94_Composite.tif",0,0,1,0.2554,0.2536,0.0875,0.2573,0.2044,0.2044
"393","random_spots_70_94_Composite.tif",0,1,0,0.2605,0.256,0.1219,0.3181,0.2044,0.2044
"294","random_spots_70_95_Composite.tif",0,0,1,0.1974,0.1933,0.0574,0.226,0.1932,0.1932
"394","random_spots_70_95_Composite.tif",0,1,0,0.2554,0.2372,0.1263,0.2769,0.1932,0.1932
"295","random_spots_70_96_Composite.tif",0,0,1,0.1817,0.1689,0.0348,0.2153,0.2365,0.2365
"395","random_spots_70_96_Composite.tif",0,1,0,0.194,0.1767,0.0666,0.2232,0.2365,0.2365
"296","random_spots_70_97_Composite.tif",0,0,1,0.2541,0.252,0.075,0.2494,0.1677,0.1677
"396","random_spots_70_97_Composite.tif",0,1,0,0.2379,0.2378,0.1058,0.2938,0.1677,0.1677
"297","random_spots_70_98_Composite.tif",0,0,1,0.3002,0.2979,0.1529,0.2817,0.2062,0.2062
"397","random_spots_70_98_Composite.tif",0,1,0,0.2507,0.2492,0.0649,0.2931,0.2062,0.2062
"298","random_spots_70_99_Composite.tif",0,0,1,0.2621,0.2601,0.1052,0.2809,0.1932,0.1932
"398","random_spots_70_99_Composite.tif",0,1,0,0.271,0.2686,0.1097,0.2664,0.1932,0.1932
"299","random_spots_70_9_Composite.tif",0,0,1,0.3013,0.2986,0.1463,0.244,0.2148,0.2148
"399","random_spots_70_9_Composite.tif",0,1,0,0.2607,0.2578,0.0779,0.3192,0.2148,0.2148
