Var1,Var2
5.533563,2.48121071000288
5.53630199999999,2.4364016699179
5.41746,2.62906158401713
5.356647,2.62461833343245
5.439931,2.62962233381284
6.45546199999999,2.04457316916368
6.345628,2.13280952227528
6.24902999999999,2.16915443596573
6.31092399999999,2.14395992466053
6.27643499999999,2.16646600891943
4.845048,2.82517480281588
4.94503599999999,2.80358176631036
5.041633,2.58780862436548
5.08374199999999,2.61165543046732
4.93477799999999,2.64517719907508
7.066254,1.71804151300372
6.97036799999999,1.83932285726815
7.04764,1.80336757467485
7.079929,1.67131263247678
7.10845399999999,1.69240039658241
