"x","y","z","intensity"
75.5,121,0,110
23,120,0,127.142857142857
14.4375,119.3125,0,174.875
87.25,116,0,139.75
95.9090909090909,114.363636363636,0,137.545454545455
70.4444444444444,114.111111111111,0,131.666666666667
19.3636363636364,114.545454545455,0,149.090909090909
10,114,0,112.333333333333
81.3125,115.5625,0,154.625
88.8,112,0,160.3
13,109,0,130
66,97,0,97
24.0555555555556,99.7222222222222,0,156.777777777778
75,95,0,118.285714285714
31.8888888888889,96.0740740740741,0,144.962962962963
54,88,0,157
116,87,0,114
62.6153846153846,86.6923076923077,0,129.307692307692
38.9,86.8,0,131.5
123.8,85.5,0,139.4
54,84,0,130
30.5,84.5,0,90.5
20.125,83.875,0,119.5
119,80,0,147
17.5,80,0,115
83.9,79.8,0,127.6
77.5,76,0,106.5
126,74.2857142857143,0,135.142857142857
117,71.5,0,122
92,68,0,120
70,67.5,0,126.1
108,63,0,127
97.9,62.8,0,125.5
35,61,0,110
14,61.2857142857143,0,137.571428571429
5.28571428571429,59.7142857142857,0,119.571428571429
42.8,58.5,0,130.1
112.909090909091,57.6363636363636,0,130.636363636364
102,54,0,114
12,55.2,0,151.4
106.5,53.5,0,132.5
30.6666666666667,51.3333333333333,0,107.666666666667
5.5,51,0,125.5
107.875,48.875,0,125
62,49,0,130.666666666667
37.9,48.2,0,129.8
89,46,0,117
29,46.5,0,100
101,45,0,114
54.625,46.1875,0,154.625
94.5,41.5,0,164.5
101.166666666667,39.8333333333333,0,139.5
92.5,37.5,0,145.75
122.727272727273,37.7272727272727,0,132
118,32,0,77
54.9090909090909,31.3636363636364,0,125.181818181818
17,31,0,136
8,29.5,0,110
53,27,0,120
49,25.5,0,122
35,20,0,93
32,17,0,120
116.888888888889,14.6666666666667,0,124.666666666667
78.6,14.2,0,117
70,12.5,0,118.5
39.8,14.1,0,123
5,12,0,100
88.75,11.5,0,143.75
114.5,9.5,0,135.25
110,9.5,0,137
94.3333333333333,7.66666666666667,0,123.666666666667
10,6.8,0,126.8
116.2,4.6,0,128.4
88.6666666666667,4.33333333333333,0,127
85.3333333333333,4.66666666666667,0,123.666666666667
106.8,5.2,0,155.733333333333
