"x","y","z","intensity"
65,104.5,0,109
81.3214285714286,103.214285714286,0,151.928571428571
68.6666666666667,103.75,0,133.083333333333
46.9090909090909,103.363636363636,0,126.181818181818
73.5,101.5,0,137.75
90.72,100.76,0,158.32
34.8181818181818,99.9090909090909,0,118.909090909091
55.875,98.125,0,104.75
110.4,96.8,0,99.2
77,96,0,113
65.1428571428571,98.2857142857143,0,121.714285714286
42.625,98.25,0,139.625
26.9,97.85,0,135.65
103.8125,96.625,0,152.5625
90.5714285714286,96.1428571428571,0,153.142857142857
83.875,96.125,0,137.625
72.1666666666667,96.1666666666667,0,112.833333333333
39.5,95,0,127.5
15.625,96,0,134.333333333333
117.5,93.8,0,117
33.7142857142857,93,0,116.571428571429
97.25,92.75,0,161.1875
18.5,90.5,0,120.25
4.91666666666667,91.4166666666667,0,96.3333333333333
106.148148148148,90.1851851851852,0,153.074074074074
114.8,87.8,0,122.6
122.142857142857,89.7142857142857,0,132.428571428571
14.6666666666667,85.6,0,121.8
122.4,81.6,0,138.133333333333
4.45,81.9,0,134.05
125,76,0,114.333333333333
0.857142857142857,72.2857142857143,0,87.5714285714286
126.5,71,0,99.6666666666667
125.083333333333,52,0,136.5
122.684210526316,46.0526315789474,0,158.736842105263
9.8,43.4,0,138.6
4.28571428571429,47.8571428571429,0,166.714285714286
0.5,43.5,0,173.25
115.666666666667,40.6666666666667,0,142.555555555556
4.28571428571429,37.4285714285714,0,117.285714285714
101.785714285714,34.3571428571429,0,157.928571428571
28.5,34,0,123.666666666667
11.9285714285714,35.5,0,138.785714285714
121.357142857143,36.4285714285714,0,128.035714285714
110.909090909091,33.9090909090909,0,194.590909090909
93,32.5,0,108.5
18.1578947368421,36.0526315789474,0,127.947368421053
81,29.5,0,107
56.5,29,0,128.5
39.9545454545455,31.2727272727273,0,158.590909090909
33,30.5,0,136.5
48.48,30.72,0,139.64
98.8095238095238,27.7619047619048,0,148.47619047619
62.8823529411765,28.2352941176471,0,132.823529411765
25.4444444444444,29.1111111111111,0,121.555555555556
88.48,28.68,0,127.36
80,25.5,0,118.4
38,24.7142857142857,0,112.428571428571
55,23,0,116
51.7,24.2,0,125.3
73.2692307692308,25.5,0,144.884615384615
66.8235294117647,23.1764705882353,0,156
